pathway	pval	padj	log2err	ES	NES	size	leadingEdge	direction	collection	cell_line	time_point	gene_type
GOBP_REGULATION_OF_INSULIN_SECRETION	0.00021830995663078	0.00674417962033116	0.518848077743792	-0.441780521470965	-1.71561395960197	127	Gper1, Baiap3, Pfkl, Ucp2, Sstr5, Casr, Ghrl, Chga, Cartpt, Abca12, Trpa1, Gpr68, Rph3al, Gprc6a, Adcy5, Acvr1c, Irs1, Rfx6, Abcc8, Kcnk16, Sytl4, Foxa2, Sox4, Gnaz, Hnf4a, Syt7, Oxct1, Pfkm, Dynll1, Cpt1a, Rbp4, Foxo1, Irs2, Nlgn2, Tm7sf3, Epha5, Fkbp1b, Gnas, Tardbp, Zbed6, Tcirg1, Mcu, Isl1, Prkar1a, Lrp5, Prkaca, Neurod1, Kcnb1, Efna5, Rapgef4, Rac1, Rfx3, Midn, Ppard	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	0.00311974833611915	0.0392663431042905	0.431707695803346	0.702086750920839	1.79614382550262	15	Dnajb9, Hspa5, Bbc3, Ufl1, Ficd, Bfar, Bax	Activated	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	7.26704735128275e-12	7.70307019235972e-09	0.887074988399873	-0.484917815981067	-2.07101645674791	282	Cngb1, Gper1, Kcnj2, Slc34a1, Bnip3, Kcnf1, Slc4a4, Akap6, Kcna4, Npy2r, Gabra1, Rgs4, Scn7a, Ndp, Ucp2, Chrna4, Scn3a, Cbln1, Col6a1, Ntsr1, Casr, Ntrk2, Agt, Ghrl, Atp1b2, Atp1a3, Atp1b1, Tmem108, Cacng2, Grin2d, Sez6, Ank3, Jup, Trpa1, Ctnna3, Kcnip2, Kcnd3, Gria4, B2m, Ptpn3, Adora2a, Kcne2, Nos1ap, Glrx, Abcc8, Gria2, Kcnn2, Kcnk16, Cacna1h, Gabrg2, Dmd, Scn1b, Cacna1d, Adrb1, Stx1b, Kctd16, Hcn2, Kcnj3, Gjd2, Nos1, Tmem25, Calm1, Grid1, Calm3, Scn3b, Atp1b3, Mpp2, Gabrd, Asic2, Kcnj8, Met, Grik5, Nlgn1, Kcnh6, Cacnb3, Atp1a1, Nlgn3, Grin1, Ywhah, Baiap2, Pid1, Akt1, Alb, Rnf122, P2rx4, Cntnap1, Kcnh1, Atxn1, Nlgn2, Celf4, Abcc9, Kcnip1, Mllt11, Prelid1, Bnip3l, Kcnk3, Nedd4l, Fkbp1b, Wdr1, Bcl2l1, Gabrb3, Kcnd1, Cacnb2, Slc4a8, Gria3, Smad3, Kcnq2, Shank1, Kcnq5, Ywhae, Slc8a2, Nalcn, Kcnb1, Hcn4, Atpif1	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION	0.000185542628420748	0.00605154418849209	0.518848077743792	-0.718860865601222	-1.9761535613441	21	Kcnj2, Akap6, Kcnip2, Kcne2, Nos1ap, Scn1b, Cacna1d, Nos1, Kcnh6, Cacnb3, Nedd4l, Wdr1, Ywhae, Cacna2d1	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	0.000250035115283166	0.00726129375890837	0.49849310876659	-0.463389113639087	-1.74258620101532	95	Pdgfb, Cenpf, Ube2c, Plk1, Spc25, Nusap1, Aurkb, Ccnb1, Aurka, Cdca2, Smpd3, Incenp, Birc5, Bub1b, L3mbtl1, Dlgap5, Kntc1, Espl1, Cdca8, Fbxo5, Nuf2, Mki67, Kif20b, Spc24, Ska3, Cdc42, Zfp207, Bub1, Tom1l2, Nek2, Ska1, Ttk, Bub3, Rad21, Lrp5, Tpr, Nup62, Mad2l1, Pdxp	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	0.00262974843486293	0.0355099788656651	0.431707695803346	-0.500284621711222	-1.71536756708265	54	Cenpf, Plk1, Spc25, Aurkb, Cdk1, Ccnb1, Incenp, Birc5, Bub1b, Kntc1, Cdca8, Fbxo5, Nuf2, Spc24, Kat2b, Ska3, Zfp207, Bub1, Ska1, Ttk, Bub3, Rad21, Tpr, Mad2l1	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	1.90608756837546e-05	0.00134696854831866	0.575610261071129	-0.424997768263284	-1.72355712243917	178	Gper1, Capn3, Kcnj2, Fxyd3, Akap6, Rgs4, Ahnak, Ucp2, Tcaf2, Ntsr1, Agt, Atp1b2, Dpp10, Atp1b1, Coro1a, Akap5, Grin2d, Wnk4, Ank3, Fxyd6, Kcnip2, Dpp6, Ptpn3, Kcne2, Nos1ap, Atp2b4, Kcnn2, Kcnk16, Dmd, Scn1b, Cacna1d, Kcnj3, Gstm7, Tmsb4x, Nos1, Calm1, Calm3, Atp1b3, Ptpn6, Tspan13, Wnk3, Tcaf1, Asic2, Kcnj8, Kcnab3, Cacnb3, Hpca, Grin1, P2rx4, Cemip, Spg7, Calm2, Pde4b, Abcc9, Kcnip1, Ano6, Tmem38a, Nedd4l, Fkbp1b, Hap1, Cacnb2, Vdac1, Tcirg1	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSPORT	1.19351442047698e-06	0.000153348519479466	0.643551836150722	-0.420200402889937	-1.7586358781206	244	Gper1, Stc1, Capn3, Pdgfb, Kcnj2, Kcnf1, Mrln, Fxyd3, Akap6, Mylk, Rgs4, Ahnak, Ucp2, Tcaf2, Ntsr1, Casr, Agt, Atp1b2, Slc9a3r1, Dpp10, Atp1b1, Coro1a, Akap5, Grin2d, Wnk4, Ank3, Lgals3, Trpa1, Fxyd6, Kcnip2, B2m, Dpp6, Ptpn3, Adora2a, Kcne2, Nos1ap, Abcc8, Atp2b4, Kcnn2, Kcnk16, Dmd, Scn1b, Cacna1d, Kcnj3, Gstm7, Tmsb4x, Nos1, Sik1, Calm1, Camk2b, Hes1, Calm3, Scn3b, Atp1b3, Ptpn6, Tspan13, Nkain1, Wnk3, Tcaf1, Asic2, Kcnj8, Kcnab3, Cacnb3, Atp8b1, Atp1a1, Hpca, Grin1, Ywhah, Akt1, P2rx4, Cemip, Spg7, Calm2, Pde4b, Abcc9, Kcnip1, Ano6, Tmem38a, Pkd2, Nedd4l, Fkbp1b, Homer3, Hap1	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_MUSCLE_ADAPTATION	0.00269255791477373	0.0358475330650028	0.431707695803346	-0.492089079694286	-1.70163333914956	56	Akap6, Rgs4, Acacb, Nr4a3, Rgs2, Agt, Tnnc1, Atp2b4, Camk2b, Arrb1, Lmcd1, P2rx4, Foxo1, Notch1	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_MUSCLE_CONTRACTION	0.00418141369134103	0.0465290059391309	0.407017918923954	-0.41643409588914	-1.56052725896964	94	Gper1, Stc1, Kcnj2, Npy2r, Npnt, Rgs2, Ghrl, Chga, Atp1b1, Jup, Eno1, Ctnna3, Tnnc1, Dmd, Gstm7, Nos1, Calm1, Anxa6, Calm3, Atp1a1, Dock4, P2rx4, Hsp90aa1, Calm2, Pde4b, Tmem38a, Fkbp1b, Cacnb2, Myh7b, Grcc10	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_MUSCLE_HYPERTROPHY	0.00128498422756711	0.0217065064736436	0.45505986738723	-0.547498959945353	-1.78428268461302	43	Akap6, Rgs4, Acacb, Nr4a3, Rgs2, Agt, Atp2b4, Arrb1, Lmcd1, P2rx4, Foxo1, Notch1	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	0.000102296835581338	0.00423764082536602	0.538434096309916	-0.434034479867218	-1.71305638310749	142	Gper1, Stc1, Kcnj2, Akap6, Npy2r, Rgs4, Acacb, Npnt, Nr4a3, Rgs2, Agt, Ghrl, Chga, Atp1b1, Jup, Eno1, Ctnna3, Tnnc1, Abcc8, Atp2b4, Dmd, Gstm7, Nos1, Calm1, Camk2b, Anxa6, Calm3, Arrb1, Lmcd1, Atp1a1, Dock4, P2rx4, Foxo1, Hsp90aa1, Calm2, Notch1, Pde4b, Tmem38a, Fkbp1b, Dag1, Cacnb2, Myh7b, Grcc10, Smad3	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	0.000279668672075599	0.00771667245529968	0.49849310876659	-0.341085724629361	-1.49149547259648	327	Gper1, Gpr37l1, Lrp4, Anxa2, Slitrk6, Slitrk1, Spp1, Nefl, Robo2, D130043K22Rik, Cbln1, Lrrn3, Ntrk2, Ghrl, Epha4, Dscam, Clstn2, Shox2, Prox1, Efnb3, Srpx2, Aspm, Ptprz1, Rgs14, B2m, Plxnb1, Abcc8, Brinp1, Adgrb3, Tgm2, Nkx2-2, Sorl1, Rassf10, Sema6d, Smarcd3, Nos1, Bhlhe40, Cdh4, Rnd2, Camk2b, Tnfrsf21, Tmem98, Hes1, Sema3f, Hes6, Dbn1, Ntn1, Kctd11, Kif14, Nin, Lrrtm3, Ptpn13, Nrp1, Mycn, Asic2, Slitrk5, Flrt1, Sema4a, Nlgn1, Lif, Nlgn3, Ywhah, Tpbg, Lrrc4b, Baiap2, Ptprs, Vegfa, Akt1, Ldlr, Hdac6, Map6, Atxn1, Notch1, Nlgn2, Map2, Wnt5a, Il1rapl1, Lrrc24, Plxnb2, Gdi1, Tnr, Hdac1, Ephb3, Hap1, Ell3, Etv5, Neurl1a, Dag1, Ist1, Vegfc, Myrf, Vstm5, Fzd3	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	0.00120251582995803	0.0207262891017157	0.45505986738723	-0.46715014613691	-1.690438754968	73	Npy2r, Tmem100, Rgs4, Cbln1, Ntsr1, Ghrl, Cartpt, Tmem108, Grin2d, Trpa1, Stx1b, Tmem25, Tnfrsf21, Tmem98, Nlgn1, Nlgn3, Grin1, Baiap2, Zfhx2, Nlgn2, Celf4, Tnr, Dag1, Myrf, Shank1, Slc8a2, Fabp5	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	2.24815578255587e-05	0.00151304452667252	0.575610261071129	-0.860360315046366	-2.02170697313559	11	Psca, Cnih2, Cacng2, Cacng5, Dapk1, Cacng4, Prrt1, Lynx1, Cacng8	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_NUCLEAR_DIVISION	0.000649797379239393	0.0139148529695708	0.477270815362862	-0.437919816021635	-1.68036429774654	113	Pdgfb, Pde3a, Cenpf, Wnt4, Ube2c, Plk1, Spc25, Nusap1, Aurkb, Ccnb1, Gpr3, Aurka, Cdca2, Smpd3, Incenp, Birc5, Bub1b, L3mbtl1, Fzr1, Dlgap5, Kntc1, Espl1, Lif, Cdca8, Fbxo5, Nuf2, Mki67, Kif20b, Spc24, Wnt5a, Ska3, Cdc42, Zfp207, Bub1, Tom1l2, Nek2, Ska1, Ttk, Bub3, Rad21, Lrp5, Tpr, Nup62	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_PEPTIDE_TRANSPORT	0.00055331907153895	0.0124130839329373	0.477270815362862	-0.414255542734607	-1.63174845314135	143	Gper1, Baiap3, Ffar4, Npy2r, Pfkl, Ucp2, Sstr5, Casr, Ghrl, Chga, Cartpt, Abca12, Trpa1, Gpr68, Rph3al, Gprc6a, Adcy5, Acvr1c, Irs1, Apln, Rfx6, Abcc8, Kcnk16, Sytl4, Foxa2, Sox4, Gnaz, Hnf4a, Syt7, Oxct1, Pfkm, Dynll1, Cpt1a, Rbp4, Foxo1, Irs2, Nlgn2, Tm7sf3, Epha5, Fkbp1b, Gnas, Tardbp, Zbed6, Tcirg1, Mcu, Isl1, Prkar1a, Lrp5, Prkaca, Neurod1, Kcnb1, Efna5, Rapgef4, Rac1	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS	0.000363211586548808	0.00927721160823461	0.49849310876659	-0.455971301747671	-1.72132668732223	97	Nptx1, Lpar1, Nsg2, Nrg1, Tmem108, Cacng2, Dlg2, Cacng5, Cacng4, Cplx1, Tfrc, Grid1, Kif2c, Efnb2, Gpsm2, C1ql3, Cacng8, Hpca, Flot2, Neto2, Zdhhc2, Hsp90aa1, Nsg1, Als2, Arhgap44, Usp46, Dag1	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	0.000126086516815875	0.00472583408975635	0.518848077743792	-0.502123689804497	-1.84872795050724	87	Npy2r, Gabra1, Rgs4, Chrna4, Cbln1, Ntsr1, Ghrl, Tmem108, Grin2d, Sez6, Gria4, Adora2a, Gria2, Gabrg2, Adrb1, Stx1b, Kctd16, Nos1, Tmem25, Grid1, Mpp2, Gabrd, Met, Grik5, Nlgn1, Nlgn3, Grin1, Baiap2, Akt1, P2rx4, Atxn1, Nlgn2, Celf4	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT	0.000322608621767925	0.00849602829997516	0.49849310876659	-0.577294287987302	-1.881384764794	43	Kcnj2, Akap6, Rgs4, Atp1b2, Dpp10, Atp1b1, Wnk4, Ank3, Kcnip2, Dpp6, Kcne2, Nos1ap, Kcnn2, Cacna1d, Atp1b3, Kcnab3, Abcc9, Kcnip1, Ano6, Nedd4l	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	0.00019782217529175	0.00630707552788684	0.518848077743792	-0.43810425316972	-1.69084608163038	121	Gper1, Lypd1, Dab2, Vil1, Dpp10, Plk1, Tmem108, Akap5, Cacng2, Wnk4, Lgals3, Lrp1, Lrrc15, Atp2b4, Cplx1, Pls1, Camk2b, Pik3r1, Kif2c, Gpsm2, Wnk3, Sapcd2, Neto2, Pid1, Actb, Zdhhc2, Akt1, Pik3r2, Abca2, Arhgap44, Pias1, Bcl2l1, Dag1, Sorbs1, Tmem59, Ezr, Csk, Sptbn1, Nrxn1, Camk2g, Lypla1, Rhog, Hras	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	0.00184626179208062	0.0282115917103661	0.45505986738723	-0.381006356033625	-1.51660480569266	155	Gper1, Lrp4, Lypd1, Dab2, Tcaf2, Vil1, Dpp10, Tmem108, Akap5, Cacng2, Slc1a1, Wnk4, Ank3, Lgals3, Lrp1, Lrrc15, Atp2b4, Cplx1, Mtcl1, Pls1, Camk2b, Pik3r1, Kif2c, Wnk3, Tcaf1, Slc5a3, Hpca, Neto2, Pid1, Actb, Zdhhc2, Akt1, Pik3r2, Cemip, Cdh2, Nlgn2, Gdi1, Arhgap44, Bcl2l1, Dag1, Sorbs1, Tmem59, Ezr, Csk, Sptbn1, Kcnb1, Dok7, Necab2, Rac1, Cdk5r1, Nrxn1, Camk2g, Lypla1, Rhog, Hras	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION	0.00407101471706741	0.0459157112023717	0.407017918923954	-0.368408560457783	-1.46645898264038	155	Arhgap40, Lmod3, Scin, Kank4, Vil1, Coro1a, Tubb4a, Baiap2l2, Arhgap18, Eln, Cdc42ep3, Sptan1, Tmsb4x, Nav3, Kank1, Cfl1, Nckap1l, Kif21a, Baiap2l1, Met, Ocln, Baiap2, Hspa1b, Plekhg2, Pik3r2, Cdc42ep2, Hsp90aa1, Map2, Capzb, Myadm, Pfn1, Stmn1, Kank2, Esam, Ska1, Sptb, Evl, Cotl1, Cyfip1, Arpc3, Eml2, Add1, Sptbn1, Pfn2, Rac1, Cdk5r1, Sptbn4, Abl1, Psrc1, Svil, Add2, Tppp3, Ckap5, Fchsd2, Arhgef7, Vill, Inpp5j, Flii, Haus8, Mapt, Cdc42ep4, Ptk2b, Capza1, Mapre3, Clip3, Tmod2, Kank3, Haus5, Gba2, Map1b, Cttn	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_PROTEIN_SECRETION	0.0038741510203396	0.0448808752083057	0.431707695803346	-0.352120089726311	-1.43610954360573	190	Gper1, Baiap3, Pfkl, Ucp2, Bsg, Sstr5, Casr, Ghrl, Chga, Cartpt, Abca12, Ang, Tmem132a, Trpa1, Bmp6, Gpr68, Rph3al, Gprc6a, Adcy5, Acvr1c, Irs1, Adora2a, Rfx6, Abcc8, Kcnk16, Sytl4, Foxa2, Sox4, Gnaz, Rsad2, Hnf4a, Syt7, Oxct1, Pfkm, Dynll1, Cpt1a, Rbp4, Foxo1, Irs2, Wls, Nlgn2, Apbb3, Tm7sf3, Apoe, Myh10, Epha5, Myo18a, Fkbp1b, Gnas, Tardbp, Zbed6, Ppia, Vegfc, Tcirg1, Mcu, Isl1, Prkar1a, Lrp5, Prkaca, Neurod1, Kcnb1, Efna5, Rapgef4, Rac1	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	0.00202063818265297	0.0294416010118508	0.431707695803346	-0.439343934879987	-1.6151875005734	90	Serpine1, Anxa2, Vtn, Dab2, Lpar1, Nrg1, B2m, Arap1, Apln, Clu, Rin3, Ankrd13d, Snap91, Lrpap1, Neu3, Efnb2, Arrb1, Hpca, Vegfa, Abca2, Ankrd13b, Usp46, Ppt1, Sdcbp, Trf, Ubqln2	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	1.06403614302275e-05	0.00093989859300343	0.593325476396405	0.550403597706434	2.01336105704451	78	Ddit3, Nupr1, Ppp1r15a, Dnajb9, Hyou1, Hspa5, Wfs1, Atf6, Ern1, Bbc3, Manf, Nr1h3, Herpud1, Ufl1, Nfe2l1, Sirt1, Rnf185, Ficd, Atf6b, Bfar, Syvn1, Crebrf, Eif2ak3, Bax, App	Activated	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING	9.81873686376937e-05	0.00412192517845368	0.538434096309916	-0.479027928494536	-1.82736278584146	102	Serpine1, Pdgfb, Mylk, Anxa2, Vtn, Spp1, Il33, F3, D130043K22Rik, Proc, Vil1, Tspan8, Epha4, Wnt4, Serpinf2, Actg1, Serping1, Hpse, Cd9, Foxa2, Cldn1, Kank1, Ptpn6, Tnfaip3, Enpp4, Ocln, Ptprs, Ptprf, Pros1, Prdx2, Kremen1, Ajap1, Ano6, Apoe, Tnr, St3gal4, Smad3, Hmgb1, Plat, Rtn4rl1, Tnfrsf12a, Rtn4r	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_SECRETION	6.32618547120127e-07	8.94100879929779e-05	0.659444398037935	-0.379237455615186	-1.68429851206618	394	Cldn2, Gper1, Stc1, Baiap3, Scin, Ffar4, Npy2r, Anxa2, Pfkl, Spp1, Dab2, Ucp2, Chrna4, Pla2g3, Bsg, Sstr5, Sv2c, Inhba, Ntsr1, Casr, Aqp1, Sncaip, Agt, Fgfr1, Ghrl, Nmb, Slc9a3r1, Chga, Nrg1, Cartpt, Abca12, Wnk4, Ang, Tmem132a, Trpa1, Bmp6, Gpr68, Rph3al, Nkx3-1, Lgals9, Gprc6a, Adcy5, Acvr1c, Irs1, Adora2a, Rab27a, Apln, Cplx2, Rfx6, Cdk5r2, Abcc8, Grm2, Kcnk16, Sytl4, Mctp1, Cplx1, Syt11, Stx1b, Smpd3, Foxa2, Cd177, Doc2a, Sox4, Gnaz, Stxbp1, Rsad2, Hnf4a, Myo6, Syt7, Calm3, Oxct1, Nckap1l, Pfkm, Syt5, Wnk3, Nsf, Syn1, Nlgn1, Rab15, Lif, Dynll1, Cpt1a, Rbp4, P2rx4, Stxbp6, Foxo1, Ptprn2, Irs2, Wls, Rab3c, Notch1, Nlgn2, Negr1, Il1rapl1, Bcr, Apbb3, Rab27b, Tm7sf3, Apoe, Myh10, Epha5, Myo18a, Fkbp1b, Hap1, Gnas, Tardbp, Sdcbp, Zbed6, Ppia, Vegfc, Slc4a8, Tcirg1, Mcu, Isl1, Ptprn, Gnai2, Mif, Sdhd, Prkar1a, Scg5, Lrp5, Prkaca, Neurod1, Kcnb1, Pfn2, Lamp1, Efna5, Rapgef4, Bmp2, Rac1	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	0.00131365722912314	0.0220559453439869	0.45505986738723	-0.649100088048515	-1.86016751969157	24	Psca, Cnih2, Cacng2, Cacng5, Dapk1, Cacng4, Gprc5a, Prrt1, Lynx1, Cacng8	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	0.00042068318041459	0.0103103854621842	0.49849310876659	-0.459455496968023	-1.74766866969372	101	Cenpf, Ube2c, Plk1, Spc25, Aurkb, Cdk1, Ccnb1, Smarcd3, Incenp, Birc5, Smarca4, Bub1b, Dlgap5, Kntc1, Tacc3, Espl1, Cdca8, Cenpe, Fbxo5, Nuf2, Actb, Dpf1, Spc24, Kat2b, Ska3, Zfp207, Bub1, Smarcc2, Rmi2, Ska1, Smarcc1, Ttk, Bub3, Rad21, Tpr, Mad2l1, Hecw2, Dusp1, Smarcd1, Dpf3, Anapc5	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	0.00165366867169789	0.0257777763529377	0.45505986738723	-0.3435031667057	-1.44215887235369	249	Arhgap40, Arhgap22, Lrp4, Eps8l3, Lpar1, Apoa1, Rasgrp1, Psd3, Srgap3, Gpr4, Arhgap6, Arap1, Plxnb1, Fgd4, Arhgap18, Tgm2, Dlc1, Arhgap24, Arhgap8, F11r, Stmn3, Map4k4, Abr, Mcf2l, Sipa1, Dock6, Arhgap19, Kank1, Prex2, Kif14, Arrb1, Nrp1, Csf1, Tax1bp3, Fam13a, Met, Chn2, Sipa1l2, Arhgdib, Eps8l2, Arhgef3, Plekhg3, Net1, Foxm1, Notch1, Ect2, Stard13, Arhgef12, Amot, Bcr, Rap1gap2, Apoe, Mapre2, Als2, Sipa1l3, Arhgap44, Pkp4, Spry1, Arhgap29, Stmn1, Kank2, Kbtbd6, Plekhg5, Fgd1, Akap13, Adgrg1, Dab2ip, Rtn4r, Sh3bp1, Arhgef19, Dok7, Cadm4, Rac1, Nup62, Plekhg1, Arhgef40, Dock9, Vav3, Abl1, Gmip, Racgap1, Abca1	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	0.00172241926411523	0.0266704265479486	0.45505986738723	-0.603241230923092	-1.81452789762795	30	Fxyd3, Agt, Atp1b2, Atp1b1, Fxyd6, Ptpn3, Atp2b4, Dmd, Scn1b, Nos1, Atp1b3, Wnk3	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_SODIUM_ION_TRANSPORT	0.00038886818935281	0.00979183454132776	0.49849310876659	-0.555461358588805	-1.89515763225934	53	Fxyd3, Agt, Atp1b2, Slc9a3r1, Atp1b1, Wnk4, Ank3, Fxyd6, Ptpn3, Atp2b4, Dmd, Scn1b, Nos1, Sik1, Scn3b, Atp1b3, Nkain1, Wnk3, Atp1a1, Ywhah, Akt1, P2rx4	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	0.000280062390506308	0.00771667245529968	0.49849310876659	-0.351578357374225	-1.51800764013992	297	Arhgap40, Lmod3, Scin, Rgs4, Kank4, Lpar1, Col6a1, Vil1, Apoa1, Hspg2, Sorbs3, Wnt4, Coro1a, Prox1, Map1a, Arhgap6, Arap1, Serpinf2, Aurkb, Actg1, Tubb4a, Baiap2l2, Clu, Arhgap18, Eln, Cdc42ep3, Hspa8, Dlc1, F11r, Sptan1, Dstn, Tmsb4x, Nav3, Pik3r1, Mtss1, Kank1, Cfl1, Nckap1l, Kif21a, Mid1, Nrp1, Baiap2l1, Met, Tpx2, Ppm1e, Ccdc88c, Ocln, Baiap2, Hspa1b, Plekhg2, Ldlr, Pik3r2, Ctnna2, Hdac6, Cdc42ep2, Cd47, Ptger4, Map2, Amot, Capzb, Cdc42, Abi2, Apoe, Myadm, Wdr1, Pfn1, Stmn1, Kank2, Esam, Ska1, Ckap2, Sptb, Evl, Cotl1, Smad3, Akap13, Cyfip1, Shank1, Arpc3, Eml2, Add1, Sptbn1, Synpo2, Sh3bp1, Pfn2, Rac1, Cdk5r1, Sptbn4, Sdc4, Wasf1, Rhpn1, Abl1, Psrc1, Svil, Pdxp	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY	0.00112208685124461	0.0199501075219218	0.45505986738723	-0.409018549306302	-1.59119133436572	129	Lrp4, Slitrk6, Slitrk1, Robo2, Cbln1, Lrrn3, Ntrk2, Fgfr1, Ghrl, Clstn2, Srpx2, Adgrb3, Fzd1, Ntn1, Lrrtm3, Ptpn13, Asic2, Slitrk5, Flrt1, Sema4a, Six1, Nrxn2, Nlgn1, Nlgn3, Tpbg, Lrrc4b, Ptprs, Dock4, Nlgn2, Wnt5a, Negr1, Il1rapl1, Lrrc24, Pdlim5, Ephb3, Neurl1a, Elmo1, Vstm5, Lrfn3, Rtn4r, Lrfn1, Bhlhb9, Efna5, Rac1, Arhgap33, Adgrb2, Nrxn1, Clstn1, Chd4, Six4, Amigo2, Rhog	Suppressed	GO_BP	MGN3	24h	all
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	9.21346609404207e-06	0.00084924122258127	0.593325476396405	-0.406005096493388	-1.69730287730968	236	Slc17a6, Arhgap22, Lrp4, Slitrk6, Pcdh8, Slitrk1, Nefl, Robo2, Cbln1, Lrrn3, Igsf9, Ntrk2, Fgfr1, Ghrl, Epha4, Clstn2, Srpx2, Nrn1, Adgrb3, Ago2, Nedd9, Camk2b, Grid1, Fzd1, Sema3f, Dbn1, Ntn1, Lrrtm3, Cfl1, Ptpn13, Fgf22, C1ql3, Asic2, Slitrk5, Flrt1, Sema4a, Six1, Nrxn2, Nlgn1, Egln1, Nlgn3, Tpbg, Lrrc4b, Baiap2, Ptprs, Akt1, Dock4, Tubb5, Ctnna2, Cntnap1, Cdh2, Nlgn2, Wnt5a, Negr1, Il1rapl1, Lrrc24, Amot, Cdc42, Pdlim5, Abi2, Apoe, Arhgap44, Nedd4l, Kif1a, Ephb3, Frmpd4, Etv5, Neurl1a, Ywhaz, Ppt1, Dag1, Elmo1, Tuba1a, Vstm5, Cyfip1, Lrfn3, Dab2ip, Rtn4r, Lrfn1, Homer1, Bhlhb9, Efna5, Rac1, Arhgap33, Cdk5r1, Adgrb2, Nrxn1, Clstn1, Chd4, Six4, Abl1, Amigo2, Pdxp, Rhog	Suppressed	GO_BP	MGN3	24h	all
