genes	logFC_TgvDMSO_6h_QGP1	FDR_TgvDMSO_6h_QGP1	logFC_TgvDMSO_24h_QGP1	FDR_TgvDMSO_24h_QGP1	logFC_Tg_24hv6h_QGP1	FDR_Tg_24hv6h_QGP1
TMEM256	-0.332768206178695	0.708677195873063	0.23401443037915	0.774500220305245	0.566782636557845	0.557508137151863
FIZ1	0.135711987610114	0.708677195873063	-0.201969303730966	0.53228028182273	-0.33768129134108	0.375463007702037
PPP3CC	-0.144880073703337	0.708855920412232	0.343836177586314	0.291090729087404	0.488716251289651	0.220500023800202
ABAT	0.128453597478964	0.708869382269545	-0.126462016324031	0.690851746056301	-0.254915613802995	0.485231591072373
GEMIN6	-0.206129713847025	0.708957524525415	-0.171260576989342	0.73814282934042	0.0348691368576831	0.966692183258032
PPOX	-0.198898387650489	0.70944897274345	0.57599948628674	0.198707534289967	0.774897873937229	0.16534404233007
COX17	-0.262504554089953	0.70944897274345	-1.00974038819295	0.103750113117717	-0.747235834102999	0.312841665335309
MTPAP	0.100080634810203	0.70944897274345	0.0739309446556328	0.772604444823961	-0.0261496901545701	0.944791030144069
ARHGAP27P1	-0.21757600877065	0.709753561501461	0.0888357503064376	0.878379162714298	0.306411759077087	0.632500883907257
ADAMTS9	-0.246349150502953	0.710145196939648	0.446693575286266	0.406510687307279	0.693042725789219	0.299165816950075
SNAR-G1	-0.589014165311857	0.710145196939648	-1.17377631739416	0.405574407940777	-0.5847621520823	0.786571212158486
AK1	-0.135196529766501	0.710145196939648	-0.166903364124403	0.609795536838793	-0.0317068343579023	0.951238747083548
SEPT11	-0.136296107503632	0.710444383657581	-0.487681715673463	0.124815159089132	-0.351385608169831	0.358545861968462
ZNF252P	0.142421822736795	0.710573474393679	0.434770903364341	0.183932373499468	0.292349080627545	0.469762148710691
MRPS36	0.233128334391858	0.710868683482965	0.154406174583093	0.79845195641842	-0.078722159808765	0.925844959304121
USP25	0.134216071823636	0.71106504069085	0.401237981659702	0.190658111733661	0.267021909836066	0.483387018225015
TAZ	-0.251374264679971	0.711658173299148	0.599107475089573	0.293110866209273	0.850481739769544	0.223639317778184
ABCC10	0.243126269647496	0.711658173299148	0.389061668275804	0.500579300599753	0.145935398628307	0.857062999510732
PLXNA2	0.0999932238189983	0.711730732284273	0.546543851414452	0.0290583708967751	0.446550627595454	0.120793831250598
ARF5	-0.139884305854058	0.711766727872105	-0.261380175448109	0.426338640932102	-0.121495869594051	0.78604835603943
STARD3	0.220277486605272	0.711918342949909	0.382585984366118	0.462974489041846	0.162308497760846	0.822284676556683
LINC01123	-0.247709389823362	0.711945969054425	-0.0249104492096242	0.972171069940314	0.222798940613737	0.776883127883771
MRPL28	-0.128613386640934	0.712229466409581	-0.742163913822573	0.0237571323194299	-0.613550527181639	0.104471245820619
ERV3-1	-0.130602059459369	0.712327996783862	-0.511791775245225	0.0969015362214198	-0.381189715785856	0.297224234329744
HIF1A	0.201644263430789	0.712502406828074	-0.440215252249357	0.349460560599818	-0.641859515680146	0.255542620175881
ASB5	0.467755450854851	0.712577304110039	1.52360992024465	0.0948048786498052	1.0558544693898	0.330048735635389
KCTD11	-0.179205610011382	0.712792688168743	0.272558752402012	0.518654603933356	0.451764362413394	0.368909214904828
PCSK1N	-0.293283060011693	0.712884909079569	-0.799311512848038	0.242946580847716	-0.506028452836346	0.562216059643616
COPS8	0.102618196833284	0.713029619186868	0.0132839543769733	0.96554001464228	-0.0893342424563111	0.78604835603943
PPP2R2A	-0.120725328724555	0.713595151080055	-0.210886113653419	0.463040456928656	-0.0901607849288644	0.821104890352151
DGKQ	-0.289236246652843	0.713595151080055	0.1483577828508	0.847597206002881	0.437594029503644	0.609950286599048
RAD23A	-0.104931949169657	0.713600078722089	-0.148347041204932	0.559878723305361	-0.0434150920352746	0.90696401597593
ACADS	-0.345900811276025	0.713641877097684	-0.0801100488480258	0.936714112236932	0.265790762427999	0.81687349060103
MID2	0.143356638211941	0.714025363723421	0.582146541349758	0.0854315663428745	0.438789903137816	0.270594452686951
KIAA0753	-0.127387049535436	0.714025363723421	0.22546627204138	0.453801233071628	0.352853321576816	0.322650085565978
TAB2	0.21197541420846	0.714058368905928	-0.136960238079958	0.806490078199488	-0.348935652288418	0.576115947568966
INTS5	0.216073739615911	0.714900689937058	0.298671076303185	0.569548998160768	0.082597336687274	0.915030326676301
SMG7	-0.152269190358736	0.714959492355397	-0.448610982992851	0.206190696173394	-0.296341792634115	0.504889229203158
HAUS6	-0.146381500606141	0.7151431650182	-0.285482041722412	0.408894714270361	-0.139100541116271	0.76548357929557
TRAPPC10	0.10676113883217	0.7151431650182	-0.200972347939765	0.427131479086494	-0.307733486771935	0.305760165737943
HIST2H2BC	0.279174433019123	0.715269209912782	0.322238530667786	0.634281337134599	0.0430640976486635	0.968086291369156
AKR1A1	0.220616850355249	0.715295939387292	0.499718841285499	0.335447757657354	0.27910199093025	0.67620129750288
ZNF574	-0.179725528394816	0.715295939387292	-0.336832437158304	0.428209855559291	-0.157106908763487	0.788922331471937
WNT5B	-0.469659308420374	0.715295939387292	2.17003427648766	0.0101521187203359	2.63969358490804	0.0216781726916845
ZNF346	-0.107294922433705	0.715295939387292	-0.182226447495335	0.4770562772558	-0.0749315250616308	0.834923911722752
FAM86B1	0.320604542433082	0.715295939387292	1.38418759397451	0.0431488986426782	1.06358305154143	0.177749970589063
DPP3	-0.150461809088627	0.715295939387292	-0.77768120756919	0.0393929617013208	-0.627219398480562	0.149989613751375
PICALM	0.137906185099605	0.715308188295566	0.0257889199987399	0.951143879914324	-0.112117265100865	0.804597487435412
GXYLT1	-0.147672045751811	0.715448174293753	-0.227047292689444	0.525864645699693	-0.079375246937633	0.875218536948382
MIF4GD	-0.131820346420602	0.715448174293753	0.0497178208654231	0.893787696293326	0.181538167286025	0.647323910091026
TRIT1	-0.0942773321530269	0.71549450532377	0.120445761152777	0.601990806779178	0.214723093305804	0.426320191254193
WASH3P	-0.234472301587105	0.71549450532377	0.353377005725128	0.521586113488517	0.587849307312233	0.374200487377809
BEGAIN	-0.29050083374234	0.71549450532377	-0.179001848576707	0.810035309861707	0.111498985165633	0.916730742685127
LOC102724814	0.31754578607471	0.71549450532377	1.52936234572713	0.0366801763666653	1.21181655965242	0.150530673772396
LTB4R2	0.310764205144046	0.715519176561601	1.04726616073924	0.125215578217605	0.736501955595194	0.369128820291995
ATPAF1	-0.0911260808173975	0.715577251655068	-0.413175864616558	0.0620380262297348	-0.322049783799161	0.212537234844417
DNAJC3-AS1	-0.173073619896135	0.715630222513952	-0.801308684537528	0.0603723481780015	-0.628235064641393	0.211156803344973
RN7SL2	0.356654599922124	0.716581397593337	0.892687741737954	0.278383031876496	0.53603314181583	0.608887057615609
NMI	0.172326604045364	0.716735314803543	0.364480380494797	0.357778150618936	0.192153776449433	0.716291600789311
RNPEPL1	-0.291923522932017	0.716886137543732	0.245228837437367	0.740004830355641	0.537152360369384	0.532576740452331
POU2F2	-0.17325720940424	0.71724142018802	-0.453298639793775	0.262240935300463	-0.280041430389535	0.591931429722516
PTGER4P2-CDK2AP2P2	-0.248707339166084	0.71724142018802	-0.23821045720249	0.695093743008211	0.0104968819635935	0.992281373593634
SCRN3	-0.162870824989841	0.717290093021922	0.00773208788771827	0.987518743388937	0.17060291287756	0.742946784777368
NSG2	-0.1106885889479	0.717303019615087	0.107573276715593	0.702109769574682	0.218261865663493	0.501418094966002
CCNG1	-0.108606890006839	0.717354719750634	-0.300526644271534	0.238366096247515	-0.191919754264695	0.552826237970779
ALG6	-0.155038836636613	0.717354719750634	-0.470486898573355	0.195519801931527	-0.315448061936742	0.489368178184011
SLTM	0.289330533372514	0.717482332003111	-0.264638167987806	0.721103497191039	-0.55396870136032	0.516690379764163
SLCO1A2	-0.127233890119301	0.717735130855436	0.00198627377644201	0.995978206124615	0.129220163895743	0.751735549147038
PDLIM7	-0.219451359260146	0.717794512599079	0.499992558853549	0.325351887964386	0.719443918113695	0.245432106444885
SNORA9	-0.408296734230993	0.717794512599079	0.47379633241092	0.583877821250341	0.882093066641913	0.431235611502421
MBTPS1	-0.0844958106027404	0.717794512599079	-0.0811520864780343	0.706725302063673	0.00334372412470604	0.992344195289666
ZNF816	0.195874117162233	0.717794512599079	0.321888866928523	0.490044885872425	0.126014749766291	0.847643861189046
UBL4A	0.168098296550947	0.717794512599079	0.417598395639473	0.291626320481591	0.249500099088526	0.622501730753596
ZNF518A	-0.157899671581094	0.717818415922549	-0.163480807527068	0.682315234161716	-0.00558113594597432	0.992773318671831
POLR2J	0.173407926772314	0.718017544588364	-0.191724806742857	0.661752992442322	-0.365132733515171	0.471150740278947
F8A1	-0.13642053675368	0.718017544588364	-0.401187425828586	0.208833465175303	-0.264766889074906	0.514823240916375
PIGU	0.140011558861362	0.718017544588364	-0.299697636889978	0.367781310063744	-0.439709195751339	0.269487405966742
LINC02561	-0.181763608328288	0.718017544588364	0.0320741749355272	0.952085627676513	0.213837783263815	0.70598284913848
ESYT3	-0.231287706199941	0.718017544588364	0.431863121223591	0.395709456459727	0.663150827423532	0.300975506112101
DYNLT1	-0.199939294346328	0.718017544588364	0.0602638181909746	0.918669636837871	0.260203112537303	0.669423768226278
PTOV1-AS2	-0.285876576569894	0.718017544588364	-0.580413710811483	0.394273023131469	-0.294537134241589	0.758082551982164
XPO7	0.0858822668097017	0.718017544588364	-0.203371016129763	0.31793465293315	-0.289253282939465	0.237495918811342
SRP9	-0.156982237838387	0.718017544588364	-0.64740762557378	0.0875920574052674	-0.490425387735393	0.271700037528899
GNA13	0.136065407168693	0.718017544588364	0.392261816633248	0.219832597990458	0.256196409464554	0.524709224141963
ATP6V1C1	-0.0836901674162101	0.718017544588364	-0.0472012327224394	0.836146764949572	0.0364889346937707	0.903800698463473
ZBTB34	-0.107961995323844	0.718201035186341	0.143858068817372	0.587260720755654	0.251820064141216	0.418200009535651
HIST1H4K	-0.418972204977349	0.718266287718877	0.179807262536877	0.863945127422662	0.598779467514227	0.632481496324844
ANKRA2	0.118081373656846	0.718266287718877	0.485935320121101	0.0851361221454462	0.367853946464255	0.268726636109615
RPL3	-0.166324975720001	0.718304582168404	0.148056174313701	0.730038739663069	0.314381150033701	0.524253368145334
MIR4453HG	-0.159292637623606	0.718640522614631	-0.00147847976156943	0.99782138514535	0.157814157862037	0.759768877733074
SCAMP1	0.196856000806586	0.718720598164818	-0.367724586159439	0.439504023161017	-0.564580586966025	0.316030864700409
ABCA5	-0.173665826300654	0.718720598164818	-0.448485788972741	0.275527941456068	-0.274819962672087	0.600051370476161
AMMECR1L	0.0954582942375317	0.718720598164818	0.870529882983384	0.00252980666672352	0.775071588745852	0.0152161678408101
C7orf26	0.167244696363151	0.718720598164818	0.233243593017137	0.57133299260323	0.0659988966539857	0.913262369863877
WARS2	0.117146192498318	0.718720598164818	-0.311303228227833	0.26116188259497	-0.428449420726151	0.203803306257166
PSMA3-AS1	0.228477789005692	0.718720598164818	-0.43009677760223	0.437033058767276	-0.658574566607923	0.315695780980317
APC2	0.219743731865234	0.718720598164818	0.294545992699304	0.587717102249724	0.0748022608340696	0.927018333712589
BRICD5	-0.313264403614988	0.718820650813679	-0.0573952341995513	0.950713038459267	0.255869169415437	0.808038894305716
KLHL26	-0.259210544267993	0.718836598501902	-0.0612626667365001	0.937312603124358	0.197947877531493	0.820742078569386
RRAS	0.324373474229482	0.718836598501902	-0.927821858132382	0.292543629074367	-1.25219533236186	0.235366338560928
ZNF157	-0.270505150673656	0.718836598501902	-0.0565401751260007	0.942309628973064	0.213964975547655	0.814497777380073
PYGO2	-0.173055509073539	0.718864806863357	-0.130457136915719	0.775349790053883	0.0425983721578197	0.950483997066482
PTN	-0.236246202309829	0.719166251766249	-1.37534794657631	0.0287444783861481	-1.13910174426648	0.119491455885122
OSTF1	0.157006347859959	0.719278565551318	-0.397511531209386	0.287711657623871	-0.554517879069345	0.220500023800202
DEDD	0.0904642846076642	0.719278565551318	0.250682321446285	0.240524764156121	0.160218036838621	0.554927703725848
MRPL30	-0.0817779747110026	0.719547003255822	0.0586030567984698	0.787135407767521	0.140381031509472	0.567936331037747
ARHGAP27P1-BPTFP1-KPNA2P3	-0.163170768683803	0.720034707437237	0.118694527283662	0.78133184112921	0.281865295967465	0.564433067942025
FAM229B	0.190228854763792	0.720043739621059	0.465007902082677	0.293212634449991	0.274779047318885	0.63057877761556
GJC3	0.291253727550267	0.720164886013964	-0.404763885626774	0.59541857089739	-0.696017613177041	0.440985506655736
NBPF15	0.114498756510572	0.720230998434907	0.559135427210797	0.0495688730542771	0.444636670700225	0.178534537164145
HIST1H3B	0.568728290348428	0.720245294298281	-2.04382436240926	0.275104943085599	-2.61255265275769	0.228115633477324
TMEM218	-0.179362556403483	0.7203825416706	0.536559149468833	0.198767017415005	0.715921705872316	0.168484946820257
RAN	-0.143966821034836	0.720432061288256	-0.361990902936169	0.292518307771068	-0.218024081901333	0.619650197692989
GCSHP3	0.219878289279269	0.720447999693724	0.330389055425397	0.537614613877514	0.110510766146128	0.885022214170224
CENPW	-0.422413607769795	0.720479369159294	-0.800045051861101	0.435787300957231	-0.377631444091306	0.794103999663718
TRAPPC5	-0.196479767239334	0.720479369159294	-0.0603059388163317	0.916562382631419	0.136173828423002	0.841024678025091
SLC4A5	-0.181657176030371	0.720479369159294	0.925538030160767	0.0318078653272819	1.10719520619114	0.0433014603609261
CLUH	0.136905834615142	0.720479369159294	-0.0633894197919495	0.870386042357926	-0.200295254407091	0.632481496324844
HPN	-0.262929703110613	0.720479369159294	0.278093681942464	0.671049707798908	0.541023385053077	0.483095881285757
USP32P2	0.496106689050856	0.720479369159294	1.57104215177418	0.106134460293064	1.07493546272332	0.356434129610486
THOC7	-0.143072918003056	0.720479369159294	-0.293839594318493	0.392500358254005	-0.150766676315437	0.745714253513229
USP33	0.0940342390650393	0.721133048440645	0.0841077403602156	0.731137790872961	-0.00992649870482368	0.979278212407034
KAT6B	0.225282046041749	0.721299800648819	-0.202918526344535	0.729406839658864	-0.428200572386284	0.525550948714178
SELENOO	-0.248092437314967	0.721299800648819	-0.0961305775866183	0.891753575660016	0.151961859728349	0.860786443705868
LINC00537	-0.207170655015206	0.721299800648819	-0.520783389179947	0.291058703350312	-0.31361273416474	0.642616837088731
CENPL	-0.297621308587167	0.721299800648819	-0.325111902069758	0.666975733561353	-0.0274905934825906	0.982562277686619
RIC8A	0.174810069682726	0.72152788262296	0.207825320596172	0.63941634075236	0.0330152509134469	0.963302747972694
PET117	-0.184552076733606	0.721617116787616	-0.0229102503844649	0.966822797051685	0.161641826349142	0.793699496988372
ALKBH7	-0.373737804271664	0.721744800216893	0.511418058818331	0.571394580218637	0.885155863089995	0.416690985463868
PCM1	0.154960982955204	0.721889549416257	0.123144145095224	0.764295071608425	-0.03181683785998	0.959310236985021
PCSK4	-0.261180357373822	0.722000172611196	0.586636593050167	0.315392421252767	0.847816950423989	0.244953318273224
HRK	0.184138625586221	0.722216080969389	0.884962622536421	0.039879624752995	0.7008239969502	0.164939542583462
RBBP7	-0.0986303958839543	0.722237806083016	-0.27702810533436	0.239975135897363	-0.178397709450406	0.550900342926146
STK32C	0.117329058877727	0.722237806083016	0.283812079056711	0.308539831451401	0.166483020178984	0.642671432118465
ORAI1	0.211548910889856	0.722477932139175	0.276074481500284	0.594155660499878	0.0645255706104284	0.935876726411043
CCDC61	-0.33058720024195	0.722493772155615	-0.0997601482448273	0.916496223829928	0.230827051997123	0.842050562962376
MLLT1	-0.14502840057339	0.723052832376846	-0.401841696902894	0.247249762968833	-0.256813296329504	0.561137075317101
