Geneid	KRS7_10_aTC1-6_1_DMSO	KRS7_13_aTC1-6_2_DMSO	KRS7_16_aTC1-6_3_DMSO	KRS7_11_aTC1-6_1_Tg6h	KRS7_14_aTC1.6_2_Tg6h	KRS7_17_aTC1-6_3_Tg6h	KRS7_12_aTC1-6_1_Tg24h	KRS7_15_aTC1-6_2_Tg24h	KRS7_18_aTC1-6_3_Tg24h
Zscan21	585	756	527	816	3888	736	378	1213	518
Zfp113	998	986	882	1340	5539	1325	662	1926	927
Cops6	2130	2494	1722	2308	10309	2282	1088	3791	1890
Mcm7	5358	5979	4859	10548	44369	9485	3749	12149	5447
Mir25	6	7	3	12	38	14	1	23	20
Mir93	2	2	1	0	2	0	0	2	7
Mir106b	0	0	0	0	0	1	0	4	0
Ap4m1	598	664	472	767	3624	759	305	1166	517
Taf6	1848	2099	1703	2314	8870	1978	1341	3290	1475
Cnpy4	415	471	344	548	2172	469	204	652	309
Mblac1	88	89	68	101	360	105	27	124	62
Nxpe5	0	0	0	0	0	1	0	0	0
Lamtor4	427	476	215	288	1629	360	124	702	366
BC037034	570	602	514	817	3127	687	367	1127	459
6330418K02Rik	121	144	124	178	804	174	116	262	115
Gal3st4	0	0	0	0	6	1	5	0	1
Gpc2	0	0	0	1	3	1	1	0	0
Stag3	0	1	0	0	8	0	0	4	0
Zfp157	828	995	761	1477	5616	1022	579	1488	782
1700123K08Rik	0	1	1	1	0	2	0	0	0
Zfp68	1531	1792	1424	3431	13721	2653	1400	3399	1717
A430033K04Rik	299	375	308	464	2061	364	204	453	258
Fam20c	1450	1614	1590	1384	5096	1198	805	2690	1206
Gm5294	1	0	0	0	0	0	0	0	0
Pdgfa	264	305	282	425	936	279	329	669	266
Prkar1b	366	513	414	506	2284	478	109	540	239
Dnaaf5	497	434	471	619	2505	550	343	866	393
Sun1	3502	3831	3436	4218	17988	3961	1912	6082	3100
Get4	899	992	709	1467	6480	1138	376	2143	846
Adap1	10	23	20	32	143	23	9	40	16
Cox19	670	751	486	571	3130	621	206	980	550
Cyp2w1	0	0	1	0	0	0	0	0	0
3110082I17Rik	941	1055	697	1507	5980	1239	632	1377	595
Mir339	10	3	2	3	4	1	0	7	0
D830046C22Rik	0	0	0	0	0	0	0	1	0
Gpr146	836	1006	809	822	2890	668	294	1094	532
C130050O18Rik	4	2	3	0	8	1	2	0	0
Gper1	27	34	35	18	39	11	1	24	10
Zfand2a	2524	2378	1979	3843	16296	3943	2560	8839	4016
4930500L23Rik	0	0	0	1	10	0	0	0	0
Uncx	2	0	0	0	1	2	3	1	0
Micall2	2	1	2	3	8	2	3	1	0
Ints1	3121	3068	2944	2658	11939	2776	1571	5462	2475
Mir7037	2	0	0	0	5	0	0	1	3
Mafk	427	451	354	678	2844	662	357	1095	414
Tmem184a	0	0	0	5	12	3	2	2	0
Psmg3	272	392	223	487	2233	519	145	858	384
Elfn1	0	1	3	3	14	0	0	5	0
Mad1l1	797	825	703	1514	5607	1095	837	1545	684
Ftsj2	153	158	129	226	744	194	94	315	172
Nudt1	185	210	134	149	679	131	33	262	137
Snx8	578	553	438	970	4482	983	425	1544	766
Eif3b	8264	8184	7441	15105	51095	11096	6813	17085	7914
Mir7038	0	0	0	1	0	0	0	0	0
Chst12	188	226	213	263	941	191	127	302	139
Grifin	0	0	0	0	0	0	0	0	0
Lfng	0	0	0	0	0	0	0	0	0
Ttyh3	1360	1454	1307	778	3659	862	445	1850	715
Iqce	812	875	734	872	3818	871	444	1189	563
Brat1	608	643	532	638	3027	634	240	1152	549
Amz1	29	37	30	79	454	79	24	176	79
Gna12	1369	1453	1262	1877	7372	1568	1306	3837	1552
Card11	0	0	0	0	0	0	0	0	0
Sdk1	1269	1227	1200	1293	6470	1564	742	1867	924
Foxk1	1936	2114	1858	2307	12121	2865	1227	3852	1954
Ap5z1	393	480	334	500	2086	468	288	902	417
Radil	13	41	24	35	124	37	10	41	12
Papolb	9	6	8	20	64	12	7	18	6
Mmd2	0	2	0	1	9	3	0	2	1
Wipi2	2629	2898	2367	3957	16766	3570	2002	6888	2868
Slc29a4	598	729	674	544	1980	506	274	776	364
Tnrc18	2202	2108	2068	1919	8163	2104	1349	3845	1799
Fbxl18	229	242	299	237	1063	238	163	511	250
Actb	15512	14814	12384	13117	49500	12176	7760	26407	12002
Fscn1	0	0	0	1	1	0	0	0	0
Rnf216	1891	2120	1717	2838	11942	2654	1565	4037	1783
Rbakdn	0	0	0	0	2	0	0	0	0
Rbak	350	400	363	623	2026	414	330	860	453
Spdye4b	0	1	0	1	2	0	0	0	0
Spdye4a	8	5	6	13	54	14	0	16	0
4930448H16Rik	1	0	0	0	0	0	0	0	0
Zfp12	1291	1490	1250	2025	8038	1785	1041	3019	1479
Zfp316	835	781	728	1131	5664	1114	436	1402	544
E130309D02Rik	610	525	608	1239	4686	1057	593	1818	841
Zdhhc4	394	497	382	607	2358	505	272	847	339
0610040B10Rik	49	66	31	50	266	58	12	85	36
Grid2ip	1	2	1	0	1	0	2	0	0
Kdelr2	2899	3165	2869	6161	18032	4232	1714	6602	2705
Daglb	454	482	423	521	2044	534	287	1002	437
Rac1	5978	6133	5680	8197	25626	5500	3978	9768	4511
Fam220a	695	833	691	930	3774	807	378	1459	664
Cyth3	626	671	661	922	3559	792	481	1239	621
Usp42	789	695	740	1321	4754	1001	721	1624	762
D130017N08Rik	218	241	190	171	951	186	187	458	250
Eif2ak1	1512	1498	1359	1978	7294	1754	1243	2653	1207
Ankrd61	12	10	15	73	117	30	12	20	12
Aimp2	725	923	641	1308	5899	1294	513	1698	728
Pms2	1242	1437	1096	1789	7770	1595	840	2414	1090
Ccz1	1932	2020	1595	3325	11346	2340	1402	3878	1925
Ocm	0	0	0	0	0	0	0	0	0
Lmtk2	3058	3120	2847	3179	15615	3691	1903	5509	2823
Bhlha15	12	15	12	203	916	213	77	258	88
Tecpr1	1009	1006	904	1042	4492	919	378	1377	643
Bri3	814	847	685	1245	3743	645	386	2228	862
Baiap2l1	894	935	815	1574	5400	1021	712	1250	626
Gm15708	26	35	23	94	170	56	29	75	33
Dmr	0	1	0	0	0	2	0	0	0
Nptx2	0	0	0	0	0	0	0	0	0
Tmem130	70	113	72	143	408	92	36	140	45
Trrap	6715	6614	6621	5161	28525	6815	3643	10860	5552
Smurf1	661	716	563	954	4413	964	491	1458	709
Mir7039	0	0	0	0	0	0	0	0	0
Kpna7	0	1	0	0	0	0	0	0	0
Gm4871	0	0	0	0	0	0	0	0	0
1700018F24Rik	0	0	0	0	0	0	0	0	0
Arpc1a	1992	2466	1629	1868	8068	1835	598	3455	1599
Arpc1b	241	292	191	264	1169	248	105	473	169
Pdap1	6872	6987	4252	9297	32348	7987	8517	11373	5867
Bud31	1716	1982	1208	3318	12470	2779	1124	4608	2253
Ptcd1	553	607	532	748	3126	669	289	1158	523
Cpsf4	869	871	713	1563	5875	1304	658	2285	991
Atp5j2	3656	4854	2236	2922	15521	3664	1174	8015	4163
Zkscan14	214	272	213	311	1465	334	131	464	199
Zkscan5	459	503	444	561	2016	489	301	849	439
Zfp655	2243	2280	1808	4097	16326	3543	2226	5725	2952
Zscan25	344	352	386	736	2723	669	325	869	405
Cyp3a57	1	3	0	21	32	6	4	2	1
Cyp3a16	0	0	0	0	0	0	0	0	0
Cyp3a41a	0	0	3	0	6	2	0	6	4
Cyp3a41b	0	0	0	0	0	0	0	0	0
Cyp3a44	0	0	0	0	0	0	0	0	0
Cyp3a11	0	0	0	0	0	0	2	0	0
Cyp3a25	0	0	0	0	0	0	0	0	0
Cyp3a59	0	0	0	0	0	0	0	0	0
1700001J03Rik	0	0	1	6	26	0	0	2	0
Rnf6	2195	2383	1672	3061	11724	2559	1981	4343	2101
Cdk8	980	923	949	2191	7082	1547	1180	2220	1058
Wasf3	1016	1174	992	1183	6981	1417	1004	2122	978
Gm6408	0	0	0	0	1	0	0	1	0
Gm6370	0	0	0	0	0	0	0	0	0
Gm3415	0	0	0	0	0	0	0	0	0
4930449I24Rik	0	0	0	0	0	0	0	0	0
Gm3402	0	0	0	0	0	0	0	0	0
Gm3404	0	0	0	0	0	0	0	0	0
Gm3409	0	0	0	0	0	0	0	0	0
Gpr12	0	0	0	0	0	0	0	0	0
Usp12	1562	1449	1316	1841	7351	1562	1241	2779	1322
Rpl21	5580	7273	3066	5626	25026	5807	2427	11983	6130
Rasl11a	1	1	0	4	6	0	0	0	1
Gtf3a	497	567	478	1071	3894	840	311	1308	598
Mtif3	361	395	297	821	2795	559	344	725	380
Lnx2	255	209	212	381	1541	331	236	413	193
Polr1d	1270	1734	862	1422	6317	1547	540	2896	1255
Gsx1	0	0	0	0	0	0	0	0	0
2210019I11Rik	0	0	0	0	0	0	0	0	0
Pdx1	0	0	0	0	0	0	0	0	0
Mir7k	0	0	0	0	0	0	0	0	0
Cdx2	0	0	0	0	0	0	3	0	0
Urad	1	0	0	2	1	0	0	1	0
Flt3	0	3	1	0	0	0	0	2	0
D5Ertd605e	0	0	0	0	0	0	0	0	1
Pan3	1650	1607	1518	2746	10212	2341	1574	3348	1665
Flt1	4	1	0	3	28	0	2	6	1
Pomp	2646	3113	1732	2163	9593	2120	983	4393	2276
Slc46a3	277	322	285	354	1411	335	185	547	269
Mtus2	325	405	298	620	2224	474	293	712	332
Slc7a1	5306	5173	4708	11318	57430	13243	6770	19209	9643
Ubl3	6004	6412	5567	8752	30498	6383	3564	9885	4608
2210417A02Rik	134	165	84	113	415	99	28	127	60
4930505K14Rik	1	1	1	0	15	3	1	1	0
Katnal1	1626	1628	1338	2336	9943	2155	1270	2671	1362
8430423G03Rik	0	0	0	0	0	0	0	0	0
5930430L01Rik	264	303	215	200	792	162	161	283	138
Gm15408	1	4	1	5	7	1	4	6	3
Hmgb1	7925	9326	5831	8836	28798	6703	8584	12781	5839
5730422E09Rik	15	15	13	19	69	11	2	11	6
Gm8615	6	16	21	24	91	22	15	31	12
Uspl1	1513	1675	1197	1664	6446	1415	717	2458	1162
Alox5ap	1	1	1	5	0	0	0	11	7
Medag	1	3	1	0	0	0	0	0	0
Tex26	48	46	25	66	307	62	49	109	49
Gm15997	0	0	0	0	0	0	0	0	0
Wdr95	0	0	0	0	3	0	0	0	0
Hsph1	6569	6640	5810	8011	25654	5964	4643	10150	5444
B3glct	233	224	237	284	1140	270	251	657	355
Gm21221	0	1	0	0	0	0	0	0	0
4930500F04Rik	0	0	0	0	0	0	0	0	0
Rxfp2	0	0	0	0	1	0	0	0	0
Fry	23	31	31	47	290	65	36	110	45
Gm5	0	0	0	0	0	0	0	0	0
Zar1l	0	0	0	0	0	0	0	0	0
Brca2	2843	2922	2900	4029	20707	4790	2436	5028	2888
N4bp2l1	40	58	18	113	469	74	19	122	68
N4bp2l2	2497	2693	2277	3186	13027	2902	1631	3904	2004
Pds5b	5891	5748	5342	7759	33153	6981	4447	8648	4576
Kl	0	0	1	0	0	0	1	2	5
Stard13	1148	1271	1231	1236	5149	1107	584	1799	760
1700028E10Rik	7	6	1	5	32	4	1	2	2
Gm3704	2	11	2	6	22	5	4	0	0
Vmn2r18	0	3	0	15	23	14	2	2	0
Rfc3	861	1080	754	2135	9090	1797	658	2240	1029
Gm8579	0	0	0	0	0	0	2	0	0
Samd9l	13	9	11	2	51	7	2	10	8
Hepacam2	232	370	331	177	1099	316	50	189	86
Ccdc132	2996	2906	2499	4502	16835	3739	2122	5212	2833
Calcr	622	614	568	753	2542	657	327	703	364
Mir653	0	0	0	0	0	0	0	0	0
Mir489	3	0	0	0	0	0	0	0	0
Tfpi2	0	0	0	0	0	0	0	0	0
Gngt1	0	0	0	0	0	0	0	0	0
Gng11	0	1	0	1	3	0	0	0	0
4930528H21Rik	0	0	0	0	0	0	0	0	0
Bet1	1230	1390	1050	2833	11594	2461	964	3358	1528
Col1a2	70	70	73	66	149	57	27	51	32
Casd1	2363	2180	2019	3140	11536	2601	1385	3769	1902
Sgce	778	1027	782	1567	5799	1117	586	1582	754
Peg10	11073	10354	8872	6048	23300	5862	3067	4921	2854
Ppp1r9a	5135	5096	4552	5303	23200	5110	3231	6473	3421
Pon1	0	0	0	0	3	3	0	0	0
Pon3	143	206	117	143	674	167	131	279	102
Pon2	14	9	12	16	64	11	9	35	13
Asb4	87	128	101	81	525	82	37	66	47
Pdk4	8	3	5	7	31	11	3	3	5
Dync1i1	304	369	298	272	1319	240	96	236	149
1700019G24Rik	0	0	0	0	0	2	0	0	0
Slc25a13	1222	1352	1196	941	3718	962	477	1605	811
Shfm1	2541	3399	1058	1815	10370	2525	1346	4764	2409
Dlx6os1	0	1	2	0	0	0	1	1	0
Dlx6	0	0	0	0	0	0	0	0	0
Dlx6os2	0	0	0	0	0	0	0	0	0
Dlx5	0	0	0	0	0	0	0	0	0
Sdhaf3	146	211	105	223	1179	258	86	339	131
Tac1	1	1	0	3	10	3	2	3	0
Asns	11195	13830	10556	28215	113326	23718	10685	36179	16244
C1galt1	732	745	641	747	3290	752	652	1427	682
Col28a1	0	0	0	6	13	3	0	0	0
Mios	1240	1464	1222	1864	8663	1772	1057	2574	1397
Rpa3	3130	4561	1766	2775	15039	3499	1270	5987	2732
Umad1	1345	1808	1287	1788	7034	1494	625	2170	933
A430035B10Rik	313	390	285	383	1333	307	129	328	167
Glcci1	15467	15658	14942	16205	63845	15161	7846	18247	9819
Ica1	3768	4346	3682	9328	35469	7579	3063	8876	4281
Nxph1	1595	1862	1625	1768	7012	1515	948	3319	1584
AA545190	0	0	0	0	0	0	0	0	0
Ndufa4	4241	5585	2190	1580	8761	2244	1663	7412	3868
Phf14	2190	2172	2049	5492	17850	3470	2642	5337	2589
Gm6578	0	0	0	0	1	0	3	0	1
Thsd7a	3757	3531	3000	5479	22373	5118	3984	6611	3412
Tmem106b	5578	5510	4958	8038	29112	6390	5409	10790	5378
Vwde	3	11	5	2	24	5	2	7	0
1700016P04Rik	0	0	0	0	8	2	0	3	0
Tmem168	1746	1844	1529	2616	9952	2193	1202	3622	1827
B630005N14Rik	2214	2073	1985	2539	8577	1879	734	2514	1178
Gpr85	198	245	166	609	2048	460	519	1251	499
2610001J05Rik	709	915	404	542	2826	575	195	1591	690
1110019D14Rik	85	99	64	157	520	107	83	184	57
Ppp1r3a	0	0	0	0	0	0	0	2	0
Foxp2	157	255	242	790	3663	810	273	623	289
Mdfic	137	115	135	305	1361	298	192	452	245
Tfec	0	0	0	0	0	0	0	0	0
Tes	0	0	0	2	0	0	0	0	0
D830026I12Rik	0	0	0	0	0	0	0	0	0
Cav2	44	35	39	62	261	41	19	52	37
Cav1	17	12	13	14	65	12	1	22	14
Met	1	2	1	2	15	2	5	0	0
Capza2	6311	6394	4664	8243	32061	7034	4156	10528	5362
St7	325	413	355	1143	4871	942	520	1677	756
Wnt2	0	0	0	0	0	0	0	0	0
Asz1	0	0	1	2	11	6	0	1	0
Cftr	0	0	0	0	5	0	0	0	0
Cttnbp2	296	280	229	252	1203	220	198	411	146
Lsm8	1979	2391	1299	2674	10131	2305	1018	3951	1989
Ankrd7	0	6	0	12	9	2	1	4	1
4930524B17Rik	0	0	0	0	0	0	0	0	0
Mir6370	0	0	0	0	0	0	0	0	0
Kcnd2	0	0	0	0	0	0	0	0	0
Tspan12	7	16	9	11	85	18	10	21	14
Ing3	1202	1388	1001	2560	10261	2011	985	2429	1193
Cped1	33	41	26	27	125	17	9	31	12
Wnt16	11	13	6	10	45	15	6	14	4
Fam3c	8747	8676	6862	9667	34064	8024	6894	14174	7277
Ptprz1	1	3	0	5	6	3	4	4	5
Aass	1	0	4	0	11	0	0	0	1
Fezf1	0	0	0	0	0	0	0	0	0
Cadps2	0	0	0	1	0	0	1	11	0
Rnf133	0	0	0	0	0	0	0	0	0
Rnf148	0	0	0	0	0	0	2	1	0
Tas2r118	0	0	0	0	0	0	0	0	0
Slc13a1	0	0	0	0	0	0	0	0	0
Iqub	1	1	1	9	34	11	0	0	2
Ndufa5	2238	2802	1080	1685	9253	2247	1582	4835	2478
Asb15	4	6	10	11	67	6	5	6	3
Lmod2	0	1	0	0	0	0	0	0	0
Wasl	4839	4559	4409	10358	32601	7027	6388	9036	4707
Hyal6	0	0	0	0	0	0	0	5	0
Hyal4	0	0	0	0	0	0	0	0	0
Spam1	0	0	0	0	0	0	0	0	0
Hyal5	0	0	0	0	0	0	0	0	0
Tmem229a	0	1	0	1	0	0	0	1	0
Gpr37	0	0	0	0	0	0	0	0	0
Pot1a	1721	2172	1497	2206	10447	2064	870	3149	1485
Gm20756	13	14	18	14	77	25	6	20	23
Grm8	0	0	0	0	0	2	2	0	0
Mir592	0	0	0	0	0	0	0	0	0
Zfp800	1827	1675	1654	3145	12132	2483	2151	3754	1914
Gcc1	1155	1104	960	1865	8220	1724	1276	3107	1414
Arf5	1486	1992	1378	1744	6902	1475	573	2857	1163
Fscn3	0	0	1	2	5	0	0	2	1
Pax4	0	0	0	0	0	0	0	0	0
Snd1	8159	8871	7205	13706	55825	11991	6391	22043	9570
Lrrc4	26	18	32	19	64	10	15	15	22
Mir129-1	0	0	0	0	0	0	0	0	0
Lep	0	0	0	0	0	0	0	0	0
Rbm28	4602	4415	3785	7606	23622	5091	4943	9548	4737
Prrt4	2	5	1	2	6	0	3	6	5
Impdh1	1724	2085	1761	2972	11861	2505	839	3991	1740
Hilpda	484	696	428	303	1320	386	71	513	286
Fam71f2	13	40	28	30	139	16	9	22	9
Fam71f1	0	0	0	0	0	0	0	0	0
Calu	6832	7337	5856	14445	57727	12606	8413	19673	9465
Opn1sw	0	1	1	1	5	0	0	2	1
Ccdc136	847	905	788	1339	4509	1010	878	1801	900
Flnc	45	30	32	30	108	35	11	35	24
Atp6v1f	2019	2958	1265	1556	10284	2372	632	4956	2146
Gm9047	0	0	2	0	13	4	2	3	0
Kcp	8	6	3	3	31	2	0	8	5
Irf5	1	2	0	0	1	0	1	8	0
Tnpo3	8488	9001	6954	12479	47533	10375	6000	16142	7653
Tspan33	38	30	30	75	278	85	44	148	52
Smo	0	1	0	0	0	1	0	2	1
Ahcyl2	4104	4130	3175	4839	21930	4777	2217	7491	3807
Strip2	416	434	374	543	2557	488	319	806	417
Smkr-ps	2	0	0	1	5	0	0	1	0
Nrf1	1179	1209	1037	1675	5984	1276	715	2280	1028
Mirc35hg	0	1	3	0	0	0	0	1	0
Mir182	0	0	0	0	0	0	0	0	0
Mir96	0	0	0	0	0	0	0	0	0
Mir183	0	0	0	0	0	0	0	0	0
BB283400	1	3	0	0	0	1	2	2	0
Ube2h	3606	3965	3255	4178	16956	3757	1727	5397	2661
Zc3hc1	1000	1181	931	1392	7155	1469	454	2207	985
Klhdc10	16370	18669	15011	19454	90346	18703	6551	21150	10616
1700012C14Rik	0	1	0	0	2	3	0	0	0
Tmem209	5494	5835	4933	11273	51381	10920	5145	12335	6045
Ssmem1	7	3	6	16	40	9	6	5	3
Cpa2	166	203	157	192	741	171	33	182	88
Cpa4	27	35	26	28	167	36	2	47	25
Cpa5	5	12	7	6	38	15	0	6	3
Cpa1	0	0	0	0	2	0	0	0	0
Cep41	1545	1833	1455	2578	11574	2381	895	2434	1207
Mest	153	197	161	147	534	125	31	76	38
Mir335	0	0	1	0	0	0	0	0	0
Copg2	6005	7590	5383	7237	38192	7976	2245	9157	4502
Tsga13	0	0	0	1	26	1	0	0	0
Klf14	0	0	0	0	0	0	0	1	0
Mir29a	0	1	0	0	13	0	0	2	0
Mir29b-1	0	0	0	0	0	0	0	0	0
Lincpint	42	23	53	40	135	35	13	52	44
2210408F21Rik	277	374	245	266	1350	343	95	336	188
Mkln1os	203	264	183	286	1353	265	92	299	140
Mkln1	4873	5165	4182	6461	29686	5983	2569	7397	3687
Podxl	1	5	0	16	39	6	14	25	13
1700012A03Rik	0	0	0	0	0	0	0	0	0
Plxna4	9	4	4	6	5	4	5	4	0
Plxna4os1	0	0	0	0	0	0	0	0	0
Chchd3	3935	4469	3100	7074	24202	5153	3907	9072	4383
Exoc4	3721	4229	3152	3936	20780	4326	1832	5311	2668
Lrguk	49	48	55	77	569	92	28	93	53
Slc35b4	2823	2770	2376	2972	12463	2720	2377	7236	3478
Akr1b3	0	0	0	0	9	0	0	0	0
Gm6644	0	0	0	0	0	0	0	0	0
Akr1b8	399	514	369	448	1388	380	220	789	336
Akr1b10	597	759	486	722	3103	660	256	814	429
Akr1b7	6	5	6	42	111	31	106	530	182
Bpgm	709	822	575	841	3000	677	417	1323	567
Cald1	7528	7805	6766	8655	27776	6314	6985	10223	5140
Agbl3	439	502	380	906	3395	696	327	1054	518
Tmem140	2	7	2	9	33	3	1	9	6
3110062M04Rik	284	370	243	407	1622	343	186	729	295
Wdr91	737	803	647	974	4145	875	503	1509	687
Stra8	0	0	0	0	0	0	0	1	0
2010107G12Rik	4	3	2	6	18	1	0	0	0
Cnot4	2010	2089	2141	4928	16189	3290	3455	4231	2153
Nup205	10413	11014	9356	12695	62871	13842	6312	19451	9626
1810058I24Rik	453	556	356	555	2401	489	293	1346	619
Slc13a4	2	0	0	2	5	0	0	3	2
Fam180a	0	0	0	0	0	0	0	0	0
1700065J11Rik	0	0	0	0	0	0	0	0	0
Mtpn	11787	11629	9788	11950	47576	10398	6247	15216	8026
9330158H04Rik	0	0	0	0	0	0	0	2	0
Chrm2	0	0	0	0	0	0	0	0	0
Mir490	0	0	0	0	0	0	0	0	0
Ptn	1	2	2	1	11	0	0	0	0
Dgki	355	353	340	429	2611	587	343	746	335
Creb3l2	2411	2490	2282	3531	18893	4212	2137	4928	2183
Akr1d1	0	0	0	0	0	0	0	0	0
Trim24	1776	1724	1523	3919	15458	3156	2339	4869	2303
Svopl	3	8	2	12	46	4	5	6	2
Atp6v0a4	11	2	2	9	20	4	1	3	5
Tmem213	0	0	0	0	0	0	0	0	0
D630045J12Rik	2297	2194	2143	1935	9163	2206	1834	3386	1679
Zc3hav1l	821	807	742	953	3950	864	573	1460	713
Zc3hav1	2807	2670	2387	3334	14734	3269	2735	6815	3175
Ttc26	935	939	728	1401	7030	1526	575	1556	746
Ubn2	6880	6097	6210	8267	31453	8487	4377	10390	6432
Mir7670	0	0	0	0	0	0	0	0	0
1110001J03Rik	425	650	259	255	2331	618	135	1219	555
Luc7l2	14337	13599	10972	25841	98325	21606	13801	23968	12777
Klrg2	11	7	8	17	45	12	26	24	15
Clec2l	95	65	90	95	227	66	35	145	70
Hipk2	1191	1158	1152	712	4304	1054	1439	1679	828
Tbxas1	0	0	0	0	0	0	0	1	0
1700025N23Rik	0	0	0	0	0	0	0	0	0
Parp12	528	567	435	792	3087	597	353	1253	585
4930599N23Rik	2	3	10	4	34	4	4	11	4
Kdm7a	8190	8513	7475	10173	47167	10438	5438	10881	5959
Slc37a3	2566	2820	2083	2435	10345	2241	1348	4210	2128
Rab19	0	0	0	0	0	0	0	0	0
Mkrn1	2278	3005	1886	3629	16345	3323	1520	4715	2021
Dennd2a	149	221	174	125	618	133	61	232	98
Adck2	689	727	647	778	2957	610	314	1316	571
Ndufb2	826	1104	507	589	3279	888	235	1617	822
Braf	7349	7368	6528	9498	46743	10777	6101	12702	6980
Mrps33	814	1008	458	760	2942	746	572	1324	575
Tmem178b	1070	986	884	633	3541	855	653	1457	734
Agk	821	960	757	983	3935	854	472	1559	798
E330009J07Rik	559	688	584	323	2147	436	261	875	389
Wee2	1	4	0	10	24	4	8	13	13
Ssbp1	1866	2262	1448	3066	11798	2578	1751	4126	2019
Tas2r137	0	1	2	2	9	5	3	3	2
Tas2r108	2	0	2	1	15	3	0	0	1
Prss37	1	0	1	3	2	3	0	9	5
Mir1950	0	0	0	0	0	0	0	0	0
Olfr461	1	0	0	0	0	0	0	0	0
Olfr460	0	0	0	2	6	0	0	0	0
Clec5a	0	2	0	0	0	0	0	0	0
Tas2r138	0	0	0	0	0	0	0	0	0
Mgam	3	8	10	11	70	16	0	9	8
Moxd2	0	0	0	0	0	0	0	0	0
Prss58	0	0	0	0	0	0	0	0	0
1700074P13Rik	0	0	0	0	0	0	0	0	0
1810009J06Rik	0	0	0	0	0	0	0	0	0
Gm2663	0	0	0	0	0	0	0	0	0
2210010C04Rik	0	0	0	0	12	0	0	0	0
Try4	0	0	0	0	0	0	0	0	0
Try5	0	0	1	0	0	0	2	18	0
Try10	0	0	0	0	0	0	0	0	0
Prss3	0	0	0	0	0	0	0	0	0
Gm5771	0	0	0	0	0	0	0	2	0
Gm5409	0	0	0	0	0	0	0	0	0
Gm10334	0	0	0	0	0	0	0	0	0
Prss1	0	0	0	0	0	0	0	0	0
Prss2	0	0	0	0	0	0	0	0	0
Ephb6	0	2	0	0	15	0	0	0	0
Trpv6	0	1	0	0	0	0	0	0	0
Trpv5	1	0	0	0	0	0	0	0	0
1700034O15Rik	0	0	0	0	0	0	0	0	0
Kel	0	0	0	0	0	0	0	2	0
Olfr459	0	0	0	0	0	0	0	0	0
Pip	0	1	0	0	0	0	1	0	0
Sval2	0	0	0	0	0	0	0	0	0
Sval1	0	0	0	0	0	0	0	0	0
Sval3	0	0	0	0	0	0	0	0	0
Sva	0	0	0	0	3	0	0	0	0
Tas2r139	0	0	0	0	0	0	0	0	0
Tas2r144	0	0	0	0	0	0	0	0	0
Gstk1	28	46	29	35	125	30	9	101	36
Tmem139	0	1	0	1	0	0	0	1	0
Casp2	2927	2994	2509	4007	20230	4159	1523	5296	2470
Clcn1	9	13	17	24	79	5	13	15	10
Fam131b	88	123	80	72	406	89	65	191	79
Zyx	1189	1335	1304	3037	10988	2333	1512	3778	1560
Epha1	2	0	2	3	6	0	0	1	0
2010310C07Rik	0	0	0	1	5	0	0	1	0
Tas2r143	1	0	2	0	1	0	0	1	0
Tas2r135	1	0	0	0	0	1	0	1	0
Tas2r126	0	0	0	0	0	0	0	0	0
Olfr458	0	0	0	0	0	0	0	0	0
Olfr457	0	0	0	0	0	0	0	0	0
Olfr456	0	0	0	0	0	0	0	0	0
Olfr455	0	0	0	0	0	0	0	0	0
Tcaf3	0	0	0	0	0	0	0	0	0
Tcaf2	6	2	0	1	10	4	1	10	3
Tcaf1	3982	4821	3438	3198	15790	3282	1631	5665	2541
Olfr453	0	0	0	0	0	0	0	0	0
Olfr38	0	0	0	0	0	0	0	0	0
Olfr452	0	0	0	0	0	0	0	0	0
Olfr450	0	0	0	0	0	0	0	0	0
Olfr449	0	0	0	0	0	0	0	0	0
Olfr448	0	0	0	0	0	0	0	0	0
Olfr447	0	0	0	0	0	0	0	0	0
Olfr446	0	0	0	0	0	0	0	0	0
Olfr444	0	0	0	0	0	0	0	0	0
Olfr441	0	0	0	0	0	0	0	0	0
Olfr237-ps1	0	0	0	0	0	0	0	0	0
1700024N05Rik	0	0	0	0	0	0	0	0	0
Olfr437	0	0	0	0	0	0	0	0	0
Olfr13	0	0	0	0	0	0	0	0	0
Olfr435	0	0	0	0	0	0	0	0	0
Olfr434	0	0	0	0	0	0	0	0	0
Olfr47	0	0	0	0	0	0	0	0	0
Arhgef5	1	1	3	3	48	1	1	13	10
Nobox	11	8	9	35	104	16	10	19	5
Tpk1	303	419	269	547	2366	513	166	466	219
9430018G01Rik	3	5	7	1	18	5	2	12	1
Cntnap2	463	576	405	508	2374	460	437	953	343
Cul1	6101	6412	5258	9547	33352	7277	5592	12525	6285
Ezh2	6197	6923	5362	13048	48158	9913	5196	11735	5731
Rn4.5s	0	0	0	0	0	0	0	0	0
Pdia4	5161	7220	5181	25489	97850	21949	6581	19673	8742
Mir704	0	0	0	1	0	0	0	1	0
Zfp786	123	127	96	234	1087	263	62	272	107
Zfp398	1072	1155	1025	926	6157	1420	650	1624	902
Zfp282	1094	1106	1075	1708	6064	1509	986	2727	1334
Zfp212	892	1049	847	1329	5572	1183	544	1933	868
Zfp783	11	8	4	18	35	10	5	15	9
Zfp956	590	835	614	897	4031	816	295	1159	503
