Geneid	KRS7_37_PCCL3_1_DMSO	KRS7_40_PCCL3_2_DMSO	KRS7_43_PCCL3_3_DMSO	KRS7_38_PCCL3_1_Tg6h	KRS7_41_PCCL3_2_Tg6h	KRS7_44_PCCL3_3_Tg6h	KRS7_39_PCCL3_1_Tg24h	KRS7_42_PCCL3_2_Tg24h	KRS7_45_PCCL3_3_Tg24h
Plekhm1	1583	1409	1343	1352	839	1472	1652	1296	1777
Anks3	440	371	331	217	114	207	250	172	336
Hnrnph2	5509	4110	5307	5851	5017	4299	5640	6086	6501
Itm2c	4554	3140	2731	3415	742	1730	3866	1415	3148
Phyhip	0	0	0	0	0	0	0	0	0
Coq10b	845	870	1227	3451	1683	2791	1818	1417	2244
Sfxn1	2018	2187	2303	2236	1786	2351	1794	1652	2093
Ehd1	2910	2605	1662	8026	3790	5837	2960	2248	2445
Etfa	1260	953	1062	1092	554	751	1105	692	1339
Dnal4	569	443	542	546	189	454	525	225	542
Ebag9	1033	1025	1088	1137	2068	1103	1237	2100	1407
Fam192a	1239	1070	1110	1323	962	1119	1393	1168	1422
Car8	0	0	0	0	0	0	0	0	0
Gulp1	157	135	62	165	234	126	137	77	80
Calr3	226	125	140	85	66	51	178	126	220
Wars	6570	5108	10120	15002	10316	15049	12488	10375	16040
Dnajc8	3076	2912	2686	2738	4008	2428	2792	3893	3398
Spsb2	0	0	0	1	0	0	1	0	2
Yipf5	1045	880	1104	2384	1269	1852	1937	1264	2201
Ift80	1787	1550	1653	1591	1189	1085	1466	1068	1585
Mtmr3	3323	2643	3088	3323	1742	3593	3701	2147	4082
Mgme1	304	365	163	112	104	60	145	148	177
Spc25	847	1264	310	387	679	204	118	103	255
Utp3	1687	1365	1696	2244	2371	1584	1762	2577	2036
Cdkl2	183	211	209	193	205	214	281	285	477
Hbs1l	2218	1908	2923	4244	2211	5798	4292	2847	6644
Clic2	20	27	18	31	15	19	7	23	28
Lpxn	72	70	31	14	18	18	38	24	54
Shoc2	3707	3164	3090	3988	3417	3489	3408	3475	3571
Dbx1	0	0	0	0	0	0	0	0	0
Far1	1531	1471	1433	4754	3125	4043	2252	2591	1932
Cdyl	444	420	634	844	753	1056	767	829	845
Pepd	1731	1227	1228	1325	528	1027	1403	811	1836
Eri1	1914	2140	1628	2414	2451	1788	1986	2040	2698
Utp4	2413	2047	2956	3497	1897	3131	2961	2591	3404
RGD1311805	1048	831	894	729	538	929	983	924	1319
Lars	10294	9363	17621	19127	14371	20559	15365	13943	19321
Prelid1	3639	2888	3752	3929	2257	3405	4768	3598	4834
Spryd7	426	370	392	405	413	278	531	539	670
Abraxas1	383	411	277	177	238	92	334	233	314
G0s2	2575	1698	1501	2016	1428	806	811	391	1224
Adtrp	3	0	0	0	0	0	0	1	0
RGD1311899	946	716	1157	671	365	863	817	673	1111
Rfc3	542	568	219	421	168	124	163	72	347
Kng1	0	0	0	0	0	0	0	0	0
Yars2	400	329	408	293	126	317	425	197	464
Apoh	0	0	0	0	0	0	2	0	1
RGD1311703	2774	2501	2667	2730	3438	2119	2687	3559	2718
Ska2	664	746	422	398	406	246	188	157	304
Trip13	467	690	254	240	160	217	91	76	150
Nudcd2	1183	1252	1044	782	603	591	847	622	1050
Tmem204	0	0	0	0	0	0	0	0	1
Trim69	165	105	125	73	36	60	186	117	190
Tcta	792	607	394	251	149	165	980	433	822
Noc4l	547	507	560	541	388	677	683	680	747
Mllt10	798	736	1021	831	770	1179	832	885	1324
Bri3	1887	1479	2413	1912	427	2283	1514	509	2142
Nabp1	321	218	281	427	332	343	1114	1234	998
Actr10	2354	1998	2600	2580	1418	2064	2943	1750	3191
Ubxn4	4338	3837	5016	6155	6260	6444	6808	8830	8563
Arhgdib	6	1	4	0	2	0	10	0	0
Pdcd10	1837	1594	1996	2273	2078	1785	1820	2250	2179
B4galt3	904	679	822	1049	462	1278	976	399	1014
Zfp868	752	608	734	851	615	860	525	512	669
Zfp799	401	326	332	206	142	140	254	217	264
Trim25	2987	1807	2084	2558	1228	1771	2558	2214	2351
Pms1	816	776	720	748	542	545	702	680	842
Bin2a	0	0	0	0	0	0	0	0	0
Ly49si1	0	0	0	0	0	0	0	0	0
Ly49i4	0	0	0	0	0	0	0	0	0
Fbxl16	140	124	93	88	25	105	129	68	123
Cmtr1	3737	2878	3805	2650	1572	2575	3879	2778	3994
Pold4	213	125	212	195	48	132	345	126	382
Oas1e	0	1	0	0	0	0	0	0	0
Stx18	1034	963	1107	1361	987	1247	1311	958	1557
Scrn2	766	517	457	437	157	268	585	279	612
Ly49i5	0	0	0	0	0	0	0	0	0
Oas1h	0	0	0	0	0	0	0	0	0
Ly49i7	0	0	0	0	0	0	0	0	0
Oas1f	0	0	0	0	0	0	0	0	0
Oas1k	1	0	0	0	0	0	0	3	2
Ly49s6	0	0	0	0	0	0	0	0	0
Ly49s4	0	0	0	0	0	0	0	0	0
Prpf4b	3160	2739	3753	4882	5542	4842	2824	4282	3661
Saa4	0	0	0	0	0	0	0	0	0
Tial1	1752	1499	1909	2960	1715	2372	1578	1270	2051
Ccnb2	954	1498	417	436	580	239	110	59	545
Gemin6	278	265	203	234	145	186	203	114	206
Scgb3a1	0	0	0	0	0	0	0	0	0
Inpp1	640	551	603	663	399	557	654	473	642
Slc35g2	7	1	0	0	1	0	2	1	1
Scrn3	514	448	496	319	405	303	480	708	754
Nnt	8635	6352	5861	4463	3418	4176	4226	3086	4838
Pxn	3048	2317	2432	1879	792	2068	2098	1270	2777
Cmas	975	923	893	760	532	654	1077	760	1183
Nanp	682	597	621	520	493	475	413	392	651
Fignl1	394	513	160	132	130	79	66	56	117
Lyar	610	770	601	963	1760	915	593	1152	791
Zfp18	723	549	577	605	314	601	569	340	709
Enoph1	825	819	807	1044	630	1057	1312	1045	1487
Apon	0	1	1	0	2	1	1	0	4
Oas1d	0	0	0	0	0	0	0	0	0
Pask	622	669	289	269	222	197	171	137	193
Cnot9	2256	2190	2169	2384	1693	1997	2214	1866	2210
Ccr6	1	0	1	0	0	0	0	0	0
Fbxo16	129	106	59	141	65	69	167	95	128
Mthfs	673	600	629	429	312	436	527	424	864
Tbrg1	1802	1408	1767	3628	1423	2911	3335	1827	3648
Ppdpf	898	521	498	435	148	238	616	190	565
Syne4	4	0	0	2	1	1	0	1	2
Eci3	1540	1138	1480	1056	559	879	1360	1018	1879
Abcf3	2200	1912	2720	3158	1554	3508	3330	2245	3796
Hist1h2ail1	54	96	22	20	15	10	18	13	24
Adprhl1	144	70	84	27	22	17	10	17	49
Mrfap1	11226	8981	8727	9402	4881	5961	8147	5109	8318
Nid2	2136	2504	1172	913	904	642	538	357	806
Adprm	302	208	274	431	158	293	416	202	399
Capza2	5514	4801	5671	5755	3558	4948	5385	4034	6267
Trim10	0	0	1	2	0	0	0	0	0
Tpst1	439	316	227	189	95	124	233	145	145
Cers2	5552	4463	7654	5421	2224	6934	10899	6569	14588
Abi3	5	4	0	0	0	0	0	0	4
Zbtb22	492	410	526	510	169	609	477	240	666
Ptgr2	977	996	882	795	635	648	1039	940	1221
Ssr1	6035	6814	5928	12860	10843	11626	15890	16841	16463
Hbe1	0	0	0	0	0	0	0	0	0
Uqcrfs1	3318	2698	3042	3666	1721	2029	3157	1654	3650
RT1-S3	774	643	629	340	101	171	771	307	578
RT1-Db1	2827	1877	2514	2115	739	1518	1128	455	1745
Capg	1324	875	724	1239	381	554	881	420	871
Plekha3	1326	1583	1410	1289	1247	1757	1347	1552	1667
Scn4b	2	0	5	0	0	2	0	0	3
Raet1l	0	0	0	0	0	1	0	0	0
Slpil2	0	0	0	0	0	0	0	0	0
Wfdc15a	0	0	0	0	0	0	0	0	0
Nub1	2439	2097	2091	2710	1553	1897	2578	2043	3037
Wfdc9	0	0	0	0	0	0	0	0	0
Wfdc6b	0	0	0	0	0	0	0	0	0
Prss46	0	0	0	0	0	0	0	0	1
Prss45	0	0	0	0	0	0	0	0	0
Ift22	397	325	412	399	186	295	594	351	626
Hsph1	5128	4853	4529	5514	3435	5616	6401	5811	6286
Pan2	570	557	612	449	408	608	394	259	544
Thbs1	10009	6047	4495	26950	14862	18260	3647	2603	3534
Trim26	1821	1503	2258	2161	1333	2199	2032	1665	2522
RT1-T24-1	6	8	2	16	1	2	2	4	11
RT1-N3	402	490	189	270	159	146	199	92	169
RT1-N2	0	0	0	0	0	0	0	0	0
RT1-M6-2	0	1	0	0	1	0	0	1	0
RT1-M6-1	0	0	0	0	0	0	0	0	0
RT1-M1-2	0	0	0	0	2	0	0	0	0
RT1-M1-4	0	0	0	0	0	0	0	0	0
RT1-Ha	0	3	5	0	2	1	0	1	3
RT1-Da	2197	1578	2168	1203	929	945	60	29	160
RT1-DOb	7	4	25	2	0	10	5	3	28
RT1-CE4	213	193	142	418	203	342	392	229	347
RT1-CE3	18	17	16	32	4	23	28	1	21
RT1-CE16	5003	3491	3881	4948	1689	2718	4701	2081	4430
RT1-CE2	134	176	108	139	33	155	149	44	145
RT1-CE13	37	3	33	38	31	4	26	40	31
RT1-CE10	669	478	591	863	295	631	831	313	865
RT1-CE1	40	21	43	93	15	27	55	20	50
RT1-Ba	2724	1791	2554	1960	1548	1835	479	265	825
RT1-A2	3868	2363	3246	4617	1455	2436	4609	2048	4697
RT1-A1	5734	3040	5104	6641	2121	3603	6713	2834	7003
RT1-T24-4	27	15	10	6	0	20	18	4	10
Kb15	0	0	0	0	0	0	0	0	0
Bloc1s6	809	599	455	210	184	163	521	266	535
Plekho1	526	433	426	711	566	542	770	727	916
Snx7	467	459	276	453	374	295	719	652	587
Snx17	1625	1102	1526	1590	549	1456	1871	790	2121
Akr1c2	0	0	0	0	0	0	0	0	0
Krt81	2	2	4	2	0	0	0	0	0
Krt84	0	0	0	0	0	0	0	0	0
Sema4a	22	6	14	2	0	7	27	4	6
Krt86	0	2	3	0	0	2	0	0	3
Defb14	3	0	2	0	0	0	1	0	1
Krt76	28	18	6	4	2	0	0	4	0
Krt82	0	0	0	0	0	0	0	0	0
Mcoln3	2	1	6	0	5	4	5	1	6
Enpp5	0	0	0	0	0	0	0	0	0
Cep95	790	634	764	477	723	510	817	862	1019
Wdr77	38	6	59	54	33	19	42	38	66
Cmbl	176	130	131	91	67	57	148	69	131
Igtp	328	184	184	320	69	65	171	97	146
Psenen	1391	593	1049	883	235	375	1669	554	1625
Lrrc66	10	6	6	14	1	6	2	1	7
Cdh16	5867	3339	2424	2634	950	1204	1450	319	1727
Ccdc47	14254	11479	24972	23168	22184	26855	27803	27060	31889
Efcab3	6	9	0	0	0	0	0	0	0
Fut10	593	669	537	204	182	323	423	286	484
Rgs7bp	0	0	0	0	0	0	0	0	0
Impact	2840	2202	3616	3859	2536	3873	4156	3383	5063
Ccna1	0	0	0	6	0	0	0	0	0
Sh2d4a	780	676	1414	2958	3257	3468	2574	2642	3467
Irf8	16825	16855	22008	10233	7264	8359	5163	3183	4099
Ebna1bp2	53	10	73	64	117	14	88	146	65
Cadm3	0	0	0	0	0	0	0	0	0
Best1	0	0	2	3	0	0	2	2	2
Prss35	21	28	16	790	1335	408	673	2507	1195
Hapln3	1	4	3	4	6	4	1	0	6
Ppp1r7	1700	1504	1388	1603	1311	1215	1695	1631	1966
Apobec4	0	0	0	0	0	0	0	0	0
Pik3ip1	922	574	316	11	11	11	71	21	77
Lrrc41	3033	2310	3202	3843	1414	4593	3201	1919	3764
Mtfmt	436	428	490	390	229	262	435	290	574
Lhpp	1310	963	824	509	456	566	600	407	624
Sh3glb2	647	524	275	235	135	193	396	237	331
Wnt7b	0	3	0	0	0	0	3	1	6
C1qc	1	0	0	0	0	0	0	0	0
Rom1	40	41	39	20	11	15	43	21	72
Hsd17b13	17	6	5	3	6	6	30	6	16
Tor3a	327	280	280	205	78	187	318	158	310
Psph	881	889	1433	2605	1217	2157	1481	1060	1425
Twf1	2236	2141	1957	2651	2400	2366	2783	2546	2941
Sike1	0	0	0	0	0	0	0	0	0
B3gnt7	0	0	0	0	0	0	3	0	0
Mif4gd	947	844	923	770	243	660	817	363	904
Pianp	75	57	91	63	69	80	71	24	100
MGC105649	368	259	323	368	314	249	255	185	352
RGD1310553	774	725	628	1064	880	724	861	597	833
Caprin1	19386	17891	19327	17683	13385	20306	14447	13539	18889
Cldn19	5	3	3	0	0	2	0	0	1
Ccl21	0	0	0	0	0	0	0	0	0
Creb3l2	3588	2672	2901	5870	4265	5622	4382	4822	4683
Isg20	45	66	119	139	51	183	196	122	159
Brd8	1460	1134	1100	1158	974	947	843	725	1138
Xpo6	3317	2930	3145	4085	2176	4166	3555	2699	3934
Zfp622	10	1	12	26	27	6	24	26	29
Gimap9	0	0	0	0	0	0	0	0	0
Ssh3	1120	902	1062	817	370	923	1170	593	1129
Rac2	90	104	53	38	47	34	10	7	22
Dpep3	121	63	67	19	6	15	33	24	63
Cnot8	1985	1455	1101	1057	462	643	1176	723	1273
Ube2f	1246	1002	1493	1764	1169	1732	1665	1265	1872
Dis3l	688	708	665	653	542	748	674	767	757
RGD1307315	171	93	180	165	75	100	329	153	421
Trappc3	1947	1084	1285	1385	477	639	1933	925	1721
Phyhipl	0	0	0	0	0	0	0	0	0
Dpp10	0	0	0	0	0	0	0	0	0
Papd4	1228	1264	1257	1629	1819	1919	1186	1441	1830
Mrps26	708	695	789	565	352	519	695	531	747
Trim44	0	0	0	0	0	0	0	0	1
Leprotl1	1157	773	886	1094	461	723	1205	716	1070
Coq8a	293	169	123	59	21	45	196	60	150
Tom1	1518	1141	1635	2671	1229	2995	1916	1417	2801
Mrpl16	1150	762	981	626	271	492	784	429	833
Aspdh	1	0	0	0	0	0	0	0	0
Zfp655	512	398	587	897	578	736	631	444	772
Rnf167	1501	1128	1385	1088	445	1040	1522	782	1585
Spata31a5	0	0	0	0	0	0	0	0	0
Cdip1	1602	1133	1499	1559	443	1456	1433	702	1606
Tmem106c	728	441	452	187	106	124	515	270	528
Tppp3	5	9	1	0	0	0	0	0	0
Sar1b	1600	1319	1789	1839	1113	1698	1882	1276	2303
Slc39a3	412	293	323	160	34	185	343	104	334
Emc3	3796	3266	3408	3540	2356	2997	4353	3154	4437
Nubp1	807	786	666	635	306	527	506	403	725
Mkks	1039	902	921	1150	671	651	1212	786	1192
Pmvk	817	675	563	1677	1244	647	2216	1576	1768
RGD1309594	625	613	321	199	139	121	290	164	328
Armcx3	1308	1005	1446	4191	2548	3163	3287	2829	3440
Imp4	1997	1630	2150	2091	830	2526	2163	1349	2689
Fastkd2	679	644	934	646	390	779	647	551	1098
Clp1	609	486	660	733	294	579	610	299	705
Klc4	1120	722	1071	927	504	1071	1320	756	1537
Cwc27	587	555	738	620	1059	905	603	887	726
Fxr1	3056	2149	3123	4019	3769	2567	2675	2980	3435
Mesdc2	4169	3473	3450	3059	2928	2190	3906	3582	4079
Etf1	4399	4341	6177	6754	6237	7300	4888	5099	6316
Timm21	682	732	574	427	398	363	571	500	590
Nelfa	1261	1064	918	1293	910	1571	1020	936	1163
Trim13	244	166	179	74	39	81	145	107	190
Tnk2	4009	3993	3170	2293	857	2370	2046	1039	2430
Fam115e	0	0	0	0	0	0	0	0	0
Eogt	909	741	735	1061	846	1011	1193	1258	1044
Col4a4	695	347	440	581	203	352	170	53	211
Wdfy1	1140	942	1141	1000	605	1254	1087	865	1439
Sub1	3980	2667	2500	2982	2176	1598	2607	2007	2425
Parp3	1741	1248	1120	1099	609	613	2445	1854	1727
Fam96a	1015	838	947	588	452	546	915	711	1199
Mycbpap	9	15	7	7	0	2	2	6	2
Tmem218	435	351	200	102	62	66	317	141	367
Eif4b	14248	8649	15299	12017	7866	14016	11926	9045	16575
Pmm1	1298	1016	1431	1760	603	1456	1727	961	2324
Shmt2	7271	6338	6788	9166	2822	8042	8126	3928	8699
Gadd45b	780	625	591	972	311	454	667	379	1062
Maea	3822	2841	3313	5031	1628	4139	3535	1929	4337
Rhoj	8	16	12	1	6	1	1	9	0
Ndufc2	1816	1311	1901	1454	586	989	1364	779	1624
Erp44	2237	2159	2076	4561	4585	3996	3087	3509	3225
Ltbr	2447	2255	2624	2013	651	2897	2964	1554	3236
Mkrn2	790	694	776	777	477	693	617	526	907
Cbx3	4286	3948	2734	2339	1437	1356	2484	1632	2519
Serinc3	4863	3964	4305	5471	5159	5104	5623	5715	5927
Btf3	8267	5049	7369	7058	4961	4696	7302	6267	8101
Pir	477	449	557	339	334	429	768	629	810
Arhgap29	997	636	1035	1098	938	875	1328	965	1364
Stard3nl	229	173	213	198	55	142	224	108	316
Fam207a	596	437	507	459	190	423	529	280	575
Calhm2	0	0	0	1	0	0	0	0	1
Emc9	46	24	37	42	4	13	47	7	58
Eif1ad	910	789	1248	1595	606	1192	1442	825	1623
Mrpl38	1256	1232	1894	1316	555	1672	1611	909	2055
Slx1b	385	254	363	262	66	212	333	139	401
Tfb2m	973	1003	1049	1113	659	1044	1130	930	1293
Snrpa	1008	1071	783	766	382	902	431	359	605
Diablo	1544	1235	1187	1394	571	853	1646	1011	1683
Pgk2	0	0	0	0	0	0	0	0	0
Lpin1	544	559	393	1037	734	947	1632	1522	1602
Azin2	205	136	95	96	33	37	236	74	103
Aktip	1579	1242	1847	1919	1320	1747	1924	1538	2225
Usp14	1742	1777	1848	2256	1458	1816	1871	1587	2171
Fam216a	1098	855	857	1032	632	677	1216	927	1147
Nedd4l	4488	3523	4276	6703	6053	7086	2865	3634	5226
Morf4l1	8022	5805	7383	9932	8086	7912	7862	7593	8845
RGD1306954	1016	879	816	539	425	410	870	720	1046
Donson	401	516	148	361	177	214	140	103	168
Zfp143	935	828	877	952	1122	840	818	1198	1040
Cldn4	1	0	0	0	0	0	0	0	0
Crkl	949	749	930	1129	687	1493	1172	798	1237
Psmd3	4986	4849	3654	4821	2292	4507	4319	3329	4612
Tuba1c	886	665	696	1193	258	537	840	343	817
Flii	3773	3489	3854	4501	3471	5673	4581	4569	4747
Cdkn2aipnl	1381	1403	926	668	605	435	1104	1085	1071
Rbm34	1568	1429	1750	1411	1312	1558	1498	1684	1828
Cab39l	677	510	523	387	338	319	521	403	735
Yod1	203	175	284	279	185	469	303	213	415
Utp14a	1440	1130	1870	1953	1847	2038	1438	1790	1843
Saxol1	0	1	0	0	0	0	0	0	3
Msl3	1246	1395	1226	1230	1233	1185	1351	1347	1486
Usp54	1528	1386	1080	924	667	987	1001	813	1102
Usp11	4	2	3	6	0	4	2	6	3
Yipf3	2123	1376	1669	1946	572	1420	2434	1184	2305
Glyr1	2668	1907	2551	1574	1652	2000	2643	2875	2953
March3	250	165	267	579	83	359	485	189	473
Mrps10	317	305	271	143	121	108	355	313	435
Zfp422	1588	1064	1098	1203	812	946	1107	849	988
Cdh7	0	0	0	0	0	0	0	0	0
Cyb561d2	346	253	317	200	47	152	288	95	332
Mns1	192	252	63	59	157	20	15	35	58
MGC94207	1346	869	1283	931	396	1004	1553	856	1772
Chpt1	1555	1430	2116	1413	957	1701	1436	928	1642
Atp5s	126	109	120	84	11	57	177	83	179
Tmem18	1182	1022	1000	807	379	634	857	478	796
Glipr1	1	0	3	5	2	0	0	2	0
MGC94199	0	0	0	0	0	0	0	0	1
Tmem43	1491	1283	1276	1468	816	1244	2367	1390	1820
Stn1	509	448	436	251	209	209	305	217	384
Cdk9	2552	1992	2250	2727	1485	2651	2577	1645	2880
Ubac1	1026	1005	1146	700	330	637	842	579	1067
Isg20l2	1292	1215	1331	1295	751	1763	1104	771	1281
Sar1a	4298	3888	4401	8656	5109	7836	6918	5402	6766
Vps26a	2819	2611	3551	3480	3470	3646	3040	3635	4733
Tmem252	44	34	11	40	52	6	134	123	133
RGD1359158	500	412	526	308	381	303	440	329	516
Tmem109	1180	1292	680	708	359	460	1058	467	985
Sertad1	152	95	124	323	72	234	285	137	340
Echdc1	4176	3324	2912	3049	2199	2221	3001	2758	2999
Krt77	23	16	14	0	15	1	2	0	1
Serpinb9	5237	3184	2078	548	288	193	510	310	367
Golga7	2214	2101	2252	2226	1428	2244	2578	2000	2683
Pf4	0	0	0	0	0	0	0	0	0
Mpzl1	2387	1758	1875	1345	887	1256	2036	1572	1846
Teddm1	0	0	0	0	0	0	0	0	0
Adamts7	339	204	175	765	339	549	494	189	708
Gpt2	3119	3227	2450	5417	2659	3782	2538	1671	3313
Icam2	2	3	0	3	0	0	2	2	0
Rnase12	0	0	0	0	0	0	0	0	0
Pigc	869	688	750	618	257	458	919	460	866
Hsp90b1	49354	50483	39694	265409	216054	322167	174356	193120	144610
Cybrd1	5924	6279	4499	5065	4169	5025	8066	7840	7480
Zkscan3	686	464	615	769	416	582	678	444	677
Dctn2	4727	3163	5152	5140	2046	4552	5296	2840	6023
Doc2g	22	32	24	15	4	20	47	13	41
Tmbim1	1723	1105	1989	3395	1113	2835	3510	1950	3534
Slc47a1	0	0	0	0	0	0	0	0	0
Krt10	60	23	42	48	26	16	41	21	51
Eif1a	5327	4976	9836	15232	11298	17105	11283	11795	13684
Impad1	124	211	111	145	126	231	153	96	171
Mief1	1452	1281	1557	1698	852	1726	1684	1177	1902
RGD1359634	240	255	206	234	153	204	339	280	278
Prune	726	817	480	498	274	419	550	453	648
Txnip	25718	20938	1319	4810	3079	202	17300	14533	549
Ciao1	858	524	833	936	413	559	999	543	1101
Krt14	4	2	3	2	3	0	0	4	0
Ubr7	2412	2304	1936	1931	1164	1660	1896	1339	2262
Galm	1094	980	861	905	680	752	1161	955	1797
Cptp	458	365	424	1204	482	847	971	480	609
Il6st	8722	7556	9877	22054	13113	22128	16981	12773	18622
Bag3	959	921	943	2081	1262	2265	1633	1506	1690
Mccc2	2398	2184	2138	1303	904	992	1451	1029	1677
Nfatc2ip	470	518	250	321	201	285	303	198	373
Prss23	0	0	0	7	3	4	1	0	0
Zfp667	399	250	300	256	183	144	329	226	311
M6pr	173	113	142	199	105	145	195	166	223
Fam210a	1975	1671	3144	2614	1449	2688	2970	1921	3530
Tmprss11g	0	0	0	0	0	0	0	0	0
Tnfsf13	147	92	111	110	65	55	97	36	76
Klhdc8b	279	217	216	218	59	151	257	78	280
Aox3	2	0	0	0	0	0	0	0	0
Slc10a3	512	413	473	712	486	605	1220	901	1082
Zfp219	1047	924	900	1134	299	1329	815	389	914
Abhd6	849	736	702	527	456	466	665	600	728
Tmem206	1709	1525	1613	2008	1037	1838	2434	1567	3124
Timmdc1	558	509	509	489	414	333	581	488	785
Ndufs7	451	297	401	353	72	343	361	145	464
Sept4	0	0	4	0	0	0	0	0	0
Tmem98	4942	3600	4055	2556	878	1854	3206	1188	2627
Cyb5d2	124	106	80	65	72	41	103	91	105
Odf4	8	3	3	0	1	0	2	2	1
Ubald1	16	5	9	22	37	11	22	26	17
Nap1l4	2975	2722	2537	2673	2024	2362	3073	2753	3403
Bcs1l	425	367	458	444	117	503	594	285	686
Tex264	1538	1306	1746	1252	460	1376	2065	862	3292
Bag5	23	3	53	55	118	5	53	84	48
Aox4	2	4	0	0	0	0	0	0	0
Arcn1	6642	6123	7406	16281	13010	15421	14715	14719	16820
Thyn1	895	562	693	487	408	319	819	574	796
Ccdc82	799	765	569	666	756	487	634	595	559
RGD1359127	785	618	695	795	125	757	827	316	977
Actl9b	0	0	0	0	0	0	0	0	0
Ube2j2	1640	1581	1569	1757	1161	1847	1459	1347	1775
Agtrap	1676	1609	1392	859	607	784	1366	1166	1522
Aox2	4	3	57	11	38	66	128	145	594
Pole3	1540	1760	965	1009	1507	632	1089	1351	1090
Tssk3	1	0	0	0	0	0	2	0	0
Cdca3	1081	1442	314	634	847	272	63	40	210
Nedd9	3099	2081	2068	8776	7052	6701	4139	3875	5008
Wdr45	626	420	631	607	339	549	1031	531	1128
Mturn	157	163	95	95	86	51	140	124	133
Tmx2	4907	4674	5619	3529	1992	3452	3999	2290	5051
Ints12	653	580	599	748	492	680	463	435	655
Lrpprc	6395	5550	9112	5255	3504	7476	6130	4474	8837
RGD1359334	0	1	0	2	0	1	1	2	1
LOC302576	0	0	0	0	0	0	0	0	0
tGap1	1	0	0	0	0	1	0	1	0
Pelo	565	471	753	1366	529	1287	1083	672	1685
Ascc1	1175	906	968	948	389	798	1271	758	1335
Nutf2	2772	2165	2388	2333	1465	2011	2281	1634	2210
Cxxc5	824	766	530	438	335	462	411	474	434
Epdr1	0	0	0	0	0	0	0	0	0
Qars	6705	5655	8672	7102	4167	9540	8285	6328	13942
Mettl6	827	605	870	829	560	797	822	611	943
Pdlim2	958	731	815	521	262	500	836	510	813
Dhrs1	351	333	277	220	201	186	317	180	267
C1qa	0	0	0	0	0	0	0	0	0
Tmed5	1275	1407	1746	2284	2144	2514	1609	2165	2164
Rchy1	852	599	863	957	367	719	896	458	1048
Nuak2	272	200	153	177	61	148	162	74	184
Wsb2	1498	1304	1505	1416	727	1951	1828	1350	2316
Esrra	829	659	1199	1243	218	1148	1065	274	1097
Tpst2	1082	1062	680	980	413	846	1070	558	890
Ddx5	36935	26883	34986	34424	25673	30569	32142	29377	38017
Ccl7	0	0	0	5	0	1	2	1	1
Zap70	0	0	0	0	0	0	0	2	0
Dhrs7b	464	441	389	351	126	293	563	204	519
Mfap3	1012	800	872	762	484	728	822	635	784
Ispd	90	56	66	57	35	56	48	51	85
Prr13	2718	1906	2174	2178	1737	1391	3268	3300	2971
Magix	0	1	0	0	0	0	0	0	0
Pigq	1592	1382	1085	760	371	691	1424	762	1647
Sdhaf2	2204	1610	1905	1371	900	995	1747	1289	1861
Sirt2	1594	1121	2115	2130	1088	2974	2020	1263	3017
Cenpn	609	802	449	559	393	457	185	146	363
Pcbd1	28	25	17	9	3	9	0	1	18
Dtnb	535	445	430	599	359	768	504	413	647
Rad23a	1319	1112	1378	592	236	590	852	377	1206
Serpinc1	2	0	0	5	1	1	0	0	1
Snapc2	323	241	337	332	113	390	417	184	454
Igsf11	0	0	0	0	0	0	0	0	0
Arpc5	6709	4997	5740	12159	6307	7753	6645	4636	5937
Slc25a30	702	659	1569	1686	1231	3052	817	696	1727
Cldn9	76	54	19	32	3	8	39	6	15
Fank1	9	6	6	6	2	5	17	0	18
Ugt2b37	0	0	0	0	0	0	0	0	0
Ggnbp1	41	28	40	17	7	22	76	32	64
Amy1a	0	0	0	0	0	0	0	0	1
Kdelr1	3502	2588	3102	3921	1373	3289	5172	2771	4931
Slc25a29	638	473	719	743	210	422	852	400	836
Slc35f6	1341	1240	1300	2077	1052	1913	2571	1570	2679
Plcz1	0	0	0	0	0	0	0	0	0
Xkrx	7	17	10	2	3	3	6	2	8
Btrc	1624	1314	1331	1854	1374	1282	1551	1598	1546
Sun1	2894	2407	2287	2991	1600	2903	2912	1715	2952
Tob2	1301	1149	1269	1778	697	2211	1459	828	1518
Il17f	0	1	0	0	0	0	0	0	0
Mad2l1bp	285	174	285	488	236	334	311	213	365
Thrap3	10710	8766	11034	10744	10829	12989	9653	11090	12703
Mapkap1	1244	1096	1162	1079	768	1062	1387	1134	1577
Xrcc4	349	207	287	270	270	209	312	266	310
Naga	1295	834	692	671	322	395	1170	598	996
Osr2	0	0	0	0	0	0	0	0	0
Fbxo43	16	23	8	11	6	3	32	8	26
Ddx18	1715	1360	2032	2138	1329	2080	1788	1790	2359
Rrp8	550	620	830	510	442	996	588	474	868
Gpr180	311	299	232	272	122	358	387	243	458
Gna13	1406	1200	1606	2057	1284	2316	1517	1332	1987
Hibch	764	552	449	287	263	163	828	600	664
Ogdh	5935	5146	5709	5292	3649	6165	5523	4995	7328
Tmem97	1818	2958	916	2683	1707	2373	2657	2511	2563
Amn1	0	0	0	2	0	0	0	0	0
Cln8	441	331	568	618	348	716	665	438	869
Ecsit	943	876	723	582	399	611	853	628	935
Mrpl13	1335	901	1183	1001	859	673	1243	988	1342
Vezt	1524	1105	1109	1666	1012	1335	1142	1039	1282
Abhd17a	676	657	486	602	150	665	927	317	829
Crisp2	0	0	0	0	0	0	0	0	0
