Geneid	KRS7_19_GLUTag_1_DMSO	KRS7_22_GLUTag_2_DMSO	KRS7_25_GLUTag_3_DMSO	KRS7_20_GLUTag_1_Tg6h	KRS7_23_GLUTag_2_Tg6h	KRS7_26_GLUTag_3_Tg6h	KRS7_21_GLUTag_1_Tg24h	KRS7_24_GLUTag_2_Tg24h	KRS7_27_GLUTag_3_Tg24h
Mtg1	534	574	527	500	963	364	835	459	1014
Sprn	488	399	468	274	354	170	466	327	627
Olfr522	0	0	0	0	0	0	0	0	0
Olfr523	0	0	0	0	0	0	0	0	2
Olfr524	0	0	0	0	0	0	0	0	0
Cd163l1	0	1	0	2	0	0	0	2	0
5830411N06Rik	0	0	0	0	0	0	0	0	1
Olfr525	0	0	0	0	0	0	0	0	0
Olfr527	0	0	0	0	0	0	0	0	0
Olfr60	0	0	0	0	0	0	0	0	0
Olfr530	0	0	0	0	0	0	0	0	0
Olfr531	0	0	0	0	0	0	0	0	0
Olfr532	0	0	0	0	0	0	0	0	1
Olfr533	0	0	0	0	0	0	1	0	0
Olfr535	0	0	0	0	0	0	0	0	0
Olfr536	4	0	0	0	0	0	0	1	3
Olfr538	0	0	0	0	0	0	0	0	0
Olfr46	0	0	0	0	0	0	1	0	0
Olfr61	0	0	0	0	0	0	0	0	0
Olfr53	0	0	0	0	0	0	0	0	0
Olfr539	0	0	0	0	0	0	0	0	0
Olfr45	0	0	0	0	0	0	0	0	0
Olfr541	0	0	0	0	0	0	0	0	0
Cyp2e1	0	1	0	0	2	0	3	0	2
Syce1	0	0	1	2	3	1	4	1	4
Zfp941	1856	1962	1755	1948	3263	1508	1922	1442	2690
Urah	0	0	1	0	2	0	4	3	4
C330022C24Rik	5	1	0	1	5	0	0	1	3
Scgb1c1	1	0	0	1	0	0	0	0	0
Odf3	0	0	0	0	0	0	0	0	0
Bet1l	687	561	539	604	1452	577	816	458	1369
Ric8	1874	1872	1724	1920	4274	1900	2113	1420	3096
Sirt3	491	580	525	368	1323	418	690	481	1060
Psmd13	5305	4379	4933	3375	5554	2626	4370	2678	6098
Cox8b	4	16	4	0	13	0	4	2	0
BC024386	1	0	0	0	3	0	1	0	4
Nlrp6	104	134	93	86	127	42	122	65	118
Athl1	590	522	545	523	673	325	655	456	749
Ifitm5	0	2	4	0	1	0	0	1	0
Ifitm2	1031	993	888	312	798	234	880	490	1035
Ifitm1	0	0	0	0	1	0	0	0	0
Ifitm3	0	0	0	0	0	0	0	0	0
Ifitm6	0	0	0	0	0	0	0	0	0
B4galnt4	891	1041	791	587	1284	415	980	740	1202
Pkp3	2	1	4	3	6	3	7	2	3
Sigirr	21	11	22	9	33	11	18	6	29
Ano9	1011	968	973	606	1219	468	878	708	1123
Ptdss2	1099	1175	980	821	2172	737	1349	757	1755
Rnh1	1987	1807	1774	974	2791	987	2303	1080	3216
Hras	2281	1816	2132	1515	2627	1127	1811	1176	2818
Lrrc56	901	985	905	641	1294	489	773	700	1041
Lmntd2	103	71	75	71	121	44	122	100	99
Rassf7	753	805	642	458	1240	411	533	330	773
Mir210	6	8	4	0	6	0	0	0	2
Phrf1	4272	4055	3855	4841	6481	2691	3878	2964	5221
Irf7	782	794	695	922	1311	669	1086	601	1218
Cdhr5	3981	3230	3673	2543	3134	1690	2856	2081	3660
Sct	6139	2486	4991	1578	1868	1046	4612	793	6177
Drd4	0	0	1	0	2	0	5	0	2
Deaf1	1389	1447	1167	1259	2148	825	1426	1109	2030
Tmem80	593	522	590	368	874	302	611	361	740
Eps8l2	52	71	38	22	34	13	34	30	16
B230206H07Rik	2	3	0	1	0	0	0	0	1
Taldo1	5659	3429	4823	2186	4170	1794	4664	2369	5088
Pddc1	605	717	560	339	1169	373	831	524	1023
Cend1	2108	1922	2427	2070	2462	1069	1776	1161	2818
Slc25a22	1757	1846	1583	933	2673	844	1380	1041	2199
Pidd1	1108	1002	1121	942	2008	735	1198	992	1551
Rplp2	8195	8437	6887	2758	9261	1773	6976	2228	9077
Snora52	36	34	22	24	36	14	29	17	35
Pnpla2	1692	1501	1588	1566	2401	964	1595	1233	2222
Cracr2b	39	37	16	40	60	15	35	39	58
Cd151	2189	1889	2094	1277	2576	893	2028	1169	2897
Polr2l	968	483	749	230	713	247	536	236	657
Tspan4	332	265	290	81	423	168	225	132	296
Chid1	484	465	416	455	1039	356	812	496	1195
Ap2a2	8605	8998	7731	7180	14543	5701	8136	5539	11552
Gm16982	0	3	1	0	3	1	2	0	1
Mir7063	6	5	2	0	2	0	3	0	6
Muc6	0	2	0	11	7	0	4	0	3
Muc2	81	166	39	95	187	7	21	51	24
Muc5ac	0	0	2	1	0	0	1	0	0
Muc5b	0	0	0	1	4	0	0	3	1
Tollip	6104	6114	5755	3501	8270	2982	5016	3379	7049
Brsk2	2358	2294	2393	2581	4202	1902	2080	1691	3188
Mir3104	0	0	0	0	0	0	0	0	0
Mob2	816	812	737	744	1665	580	879	524	1196
Dusp8	1786	2560	2125	2308	5483	2776	2033	1667	3655
Krtap5-2	0	0	0	0	0	0	0	0	0
Krtap5-3	0	0	0	0	0	0	0	0	0
Krtap5-5	0	0	0	0	0	0	0	0	0
Gm4559	0	0	0	0	0	0	0	0	0
Krtap5-1	0	0	0	0	0	0	0	0	0
Krtap5-4	0	0	0	0	0	0	0	1	0
Ifitm10	0	1	1	1	4	3	2	3	6
Ctsd	9195	8418	7787	5783	10051	4408	11015	6543	15508
Syt8	0	0	0	0	1	0	0	0	0
Tnni2	0	0	0	1	0	0	0	0	0
Lsp1	1	0	4	1	0	0	1	2	0
Prr33	10	4	6	3	7	4	4	5	8
Tnnt3	0	0	0	0	0	1	0	1	0
Mrpl23	448	406	365	185	424	118	591	240	675
Nctc1	0	0	0	0	0	0	0	0	0
H19	2	0	1	4	6	1	0	0	5
Mir675	0	0	0	0	0	0	0	0	0
Igf2	36	14	15	53	24	16	73	30	100
Mir483	0	0	0	0	0	0	0	0	0
Igf2os	0	0	0	0	0	0	2	0	0
Ins2	0	0	0	0	0	0	0	0	0
Th	354	350	301	211	431	157	167	171	145
Ascl2	1	0	0	0	0	0	0	0	0
Tspan32	0	0	0	0	0	0	0	0	1
R74862	20	32	13	2	25	10	15	8	17
Cd81	734	1011	779	428	966	335	647	541	1081
Tssc4	1357	1281	1470	1182	3071	1030	1805	900	2584
Trpm5	9	2	8	1	8	2	12	3	7
Kcnq1	6	1	0	1	4	2	4	0	6
Kcnq1ot1	1433	1115	1230	2816	1738	927	983	831	1237
4933417O13Rik	0	0	0	0	0	0	0	0	0
Cdkn1c	7	5	4	10	14	0	12	6	3
Slc22a18	6	8	4	6	1	1	6	2	8
Phlda2	0	0	0	0	2	0	3	0	1
Nap1l4	6231	5191	5560	5879	8775	3597	5378	3288	6857
Cars	2615	4513	2822	9346	14429	6084	5904	4547	8788
Mir7064	0	0	0	0	0	1	2	0	2
Tnfrsf26	13	9	18	12	12	7	15	9	12
Tnfrsf22	187	203	226	337	371	147	208	191	313
Tnfrsf23	139	112	84	240	169	59	108	103	191
Osbpl5	197	192	177	166	304	140	220	165	287
Mrgprg	0	0	0	0	2	0	0	0	0
Mrgpre	497	461	611	299	486	261	625	382	998
Nadsyn1	210	186	197	294	558	258	418	243	449
Dhcr7	3616	3016	3168	1838	3849	1701	4037	2167	5019
Mir6404	0	0	0	0	0	0	0	0	0
Mir3470b	6	3	2	3	3	3	1	2	6
Mir3105	0	0	0	0	0	0	0	0	0
Shank2	1316	975	1241	944	915	506	883	719	1198
Cttn	6723	5903	6200	7847	8525	3421	5887	4106	7892
Ppfia1	4194	4189	4173	8008	8584	3861	4351	3580	6095
Fadd	955	825	898	692	1458	668	936	615	1378
Ano1	1	1	2	4	0	3	1	2	1
Fgf3	0	0	0	0	0	0	0	0	0
Fgf4	0	0	0	0	0	0	0	0	0
Fgf15	1	0	2	2	7	1	1	4	2
Oraov1	714	676	622	634	1154	403	684	476	909
Ccnd1	0	2	2	2	1	0	6	0	3
Mir3962	0	0	0	0	0	0	0	0	0
1810010D01Rik	0	0	0	2	0	0	1	0	0
Tpcn2	180	120	167	153	232	91	190	141	257
Mrgprf	0	0	0	0	1	0	1	0	2
Mrgprd	0	0	0	0	0	0	0	0	1
Insr	3892	3960	3792	3599	5994	2488	4069	3180	5707
A430078G23Rik	2	1	0	1	1	0	5	3	2
Arhgef18	1333	1244	1206	1541	2486	995	1683	1154	2261
Pex11g	26	37	27	67	111	37	122	70	141
1700019B03Rik	0	2	0	0	8	2	2	1	5
Zfp358	706	954	672	1222	1838	676	1000	709	1357
Mcoln1	1771	1807	1439	1315	2392	977	2275	1636	3067
Pnpla6	1306	1341	1121	674	1499	614	1193	908	1627
C330021F23Rik	36	19	19	23	13	1	18	2	28
Camsap3	610	662	687	821	1163	575	787	574	1135
Xab2	2318	2621	2130	2248	4286	1585	2627	1557	3356
Pet100	608	498	562	251	447	97	414	161	564
Pcp2	0	0	0	0	0	0	0	0	0
Stxbp2	1417	1528	1319	1302	2137	845	1594	1239	1983
Retn	0	0	0	0	1	0	0	0	1
Mcemp1	0	0	0	0	1	1	0	1	0
Trappc5	1052	981	990	864	1952	693	1093	703	1437
Fcer2a	0	1	1	1	2	0	1	0	1
Clec4g	0	0	0	0	0	0	0	0	0
Cd209a	0	0	0	0	0	0	1	0	0
Rprl3	0	0	1	9	0	0	0	0	0
Cd209e	0	0	0	0	0	0	0	0	0
Cd209d	0	0	0	0	0	0	0	0	0
Cd209b	0	0	0	0	0	0	0	0	0
Cd209c	2	1	1	16	8	6	8	2	9
Cd209f	0	0	0	0	0	0	0	0	0
Cd209g	0	0	0	1	0	0	0	0	0
Evi5l	854	877	653	719	1431	500	823	585	1126
Prr36	312	291	239	313	407	128	281	299	365
Lrrc8e	18	28	10	17	57	7	34	20	27
Map2k7	3442	3865	3451	3467	6146	2307	3212	2409	4742
Tgfbr3l	71	68	68	98	155	86	111	127	167
Snapc2	785	845	668	427	1420	490	820	435	1033
Ctxn1	632	696	640	410	768	276	365	325	576
Timm44	1882	2266	1757	2225	3905	1287	1888	1386	2538
Elavl1	7211	6199	7202	6715	11980	4797	5865	3920	8238
Ccl25	137	104	110	182	262	87	120	78	230
Cers4	575	602	472	781	1252	488	832	570	978
Zfp958	574	598	620	868	1298	561	630	508	822
Shcbp1	2965	2861	2915	3230	4787	2108	2633	1849	3529
Slc10a2	11	3	5	9	5	7	6	3	12
Efnb2	158	134	164	261	319	136	185	146	307
Arglu1	2167	2104	2088	2993	3770	1295	1690	1948	2333
Mir7654	0	0	0	0	0	0	0	0	0
4933430N04Rik	0	0	0	0	0	0	0	0	0
4930453L07Rik	1	0	2	0	0	0	0	0	0
Fam155a	550	551	518	704	733	332	479	439	679
Lig4	1076	849	1028	1304	2005	857	1096	709	1303
Abhd13	1575	1446	1492	1151	2446	986	1422	1195	2053
Tnfsf13b	156	150	142	137	175	64	185	145	288
Myo16	154	106	119	132	141	60	86	57	97
B930025P03Rik	74	84	66	31	78	8	16	20	18
4833411C07Rik	0	0	0	0	0	0	0	0	0
3930402G23Rik	65	42	46	49	66	27	34	15	21
Irs2	1890	1813	1645	1706	2557	1060	1535	1203	2278
9530052E02Rik	3	2	6	5	7	11	3	3	7
Col4a1	26	22	35	34	55	25	63	53	90
Col4a2	3	2	6	4	6	2	8	2	12
Rab20	2	7	5	3	10	1	4	4	3
E230013L22Rik	0	0	0	2	1	1	1	0	2
Carkd	897	737	809	818	1466	489	896	525	1252
Cars2	653	721	573	631	1361	460	818	617	1255
Ing1	2021	2155	1930	2034	3214	1161	1934	1371	2466
Ankrd10	2248	2225	2127	1634	4125	1400	2073	1962	2852
Mir7238	0	0	0	0	0	0	0	0	0
1700016D06Rik	2	0	0	1	0	0	4	0	0
Gm6524	0	3	1	2	1	0	1	0	2
Arhgef7	3559	3032	3090	3140	4356	1923	3338	2547	4365
Tex29	0	1	0	0	3	2	3	0	5
Gm5607	82	21	103	72	84	93	51	30	114
Sox1	33	19	19	30	38	16	32	18	22
Spaca7	0	0	1	1	1	0	0	0	0
Tubgcp3	2061	1975	1921	2272	3500	1430	2056	1531	2646
Gm15348	0	0	0	0	0	0	0	0	0
Atp11a	3114	2931	2991	2650	4069	1514	3207	2913	4361
Gm15350	1	3	0	0	1	0	1	0	1
Mcf2l	1436	1370	1608	973	1254	718	1372	1066	1926
Gm38671	13	18	18	3	9	0	11	4	12
F7	3	0	1	0	0	0	1	0	2
F10	0	0	1	3	0	2	1	0	0
Proz	0	0	0	0	0	0	0	0	0
Pcid2	1021	986	778	701	1518	594	878	639	1337
Cul4a	2178	2165	1979	2133	3531	1485	2224	1594	2842
Mir7065	0	0	0	0	0	0	0	0	0
Lamp1	8382	7909	7527	3618	7021	2430	7537	5183	8950
Grtp1	271	298	235	160	435	156	302	162	327
Mir1968	1	1	1	2	0	1	2	3	1
Adprhl1	0	0	0	0	0	0	0	0	0
Dcun1d2	562	463	560	530	822	347	578	439	893
Tmco3	1160	1106	1141	907	1460	731	1252	884	1735
Tfdp1	4822	4370	4445	4296	6618	2660	4450	3576	6168
Atp4b	0	0	0	0	0	0	0	0	0
Grk1	6	0	3	10	4	2	0	3	3
Tmem255b	0	0	1	0	0	0	0	0	0
Gas6	105	109	135	77	112	37	104	59	130
1700029H14Rik	0	0	0	0	0	0	0	0	0
Rasa3	545	514	557	828	1179	576	659	396	777
4932443I19Rik	0	1	0	1	1	0	0	0	0
Cdc16	1343	1572	1168	1494	2820	950	1389	862	1725
Upf3a	653	662	656	1331	1298	602	797	526	956
AF366264	0	1	0	0	0	0	1	1	2
Champ1	1039	1049	941	969	1840	669	1018	714	1275
Coprs	397	298	332	199	496	191	425	204	533
Fbxo25	873	883	1000	734	1173	468	824	621	1209
Tdrp	243	263	245	264	532	225	257	179	310
Gm5907	0	0	0	0	0	0	0	0	0
Erich1	246	203	247	292	439	188	259	183	365
Dlgap2	283	210	225	290	334	186	192	197	292
Cln8	565	596	505	633	1282	552	768	597	1116
Arhgef10	143	180	140	254	296	132	272	191	368
Kbtbd11	21	88	36	4	82	4	2	6	5
BB014433	0	0	0	0	0	0	0	0	0
Myom2	2	8	9	6	5	4	1	2	4
Csmd1	122	141	135	103	206	72	140	147	315
Mir3106	0	0	0	0	0	0	0	0	0
Mcph1	1040	1051	1038	1535	2188	956	1422	944	1938
Angpt2	0	0	0	4	0	1	0	0	0
Agpat5	1661	1716	1572	1378	2650	1010	1757	1171	2011
Xkr5	81	63	75	31	78	17	122	110	144
Defb40	0	0	0	0	0	0	0	0	0
Defb37	0	0	0	0	0	0	0	0	0
Defb38	0	0	0	0	0	0	0	0	0
Defb39	0	0	0	0	0	0	0	0	0
Defb12	0	0	0	0	0	0	0	0	0
Defb34	0	0	0	0	0	0	0	0	0
Spag11b	0	0	0	0	0	0	0	0	0
Spag11a	0	0	0	0	0	0	0	0	0
Defb14	0	0	0	0	0	0	0	0	0
Defb4	0	2	0	0	2	0	7	3	2
Defa-ps12	0	0	0	0	0	0	0	0	0
Defb6	0	0	0	0	0	0	0	0	0
Defb46	0	0	0	0	0	0	0	0	0
Defb5	0	0	0	0	0	0	0	0	0
Defb3	0	0	0	0	0	0	0	0	0
Defa-ps13	0	0	0	0	0	0	0	0	0
Defb8	0	0	0	0	0	0	0	0	0
Defb7	0	0	0	0	0	0	0	0	0
Gm21119	0	0	0	0	0	0	0	0	2
4930467E23Rik	0	0	0	0	0	0	0	0	0
6820431F20Rik	213	233	198	772	706	327	288	333	423
Gm15319	0	0	0	0	0	0	0	0	0
2610005L07Rik	712	838	627	1771	1940	882	1081	913	1632
Gm21944	0	0	0	0	0	0	0	0	0
Defb33	0	0	0	0	0	0	0	0	0
Gm15056	0	1	0	0	0	0	0	1	0
Gm6040	0	0	0	0	0	0	0	0	0
AY761185	0	0	0	0	0	0	0	0	0
Defa21	0	0	0	0	0	0	0	0	0
Defa23	0	0	0	0	0	0	0	0	0
Defa-rs7	0	0	0	0	0	0	0	0	0
Gm10104	0	0	0	0	0	0	0	0	0
Defa4	0	0	0	0	0	0	0	0	0
Defa25	0	0	0	0	0	0	0	0	0
Gm14851	0	0	0	0	0	0	0	0	0
Gm15284	0	0	0	0	0	0	0	0	0
Defa22	0	0	0	0	0	0	0	0	0
Gm15293	0	0	0	0	0	0	0	0	0
Gm15292	0	0	0	0	0	0	0	0	0
Defa3	0	0	0	0	0	0	0	0	0
Defa5	0	0	0	0	0	0	0	0	0
Gm15299	0	0	0	0	0	0	0	0	0
Defa-rs1	0	0	0	0	0	0	0	0	0
Defa2	0	0	0	0	0	0	0	0	0
Gm21002	0	0	0	0	0	0	0	0	0
Gm21498	0	0	0	0	0	0	0	0	0
Gm14850	0	0	0	0	0	0	0	0	0
Gm7849	0	0	0	0	0	0	0	0	0
Gm7861	0	0	0	0	0	0	0	0	0
Defa20	0	0	0	0	0	0	0	0	0
Gm15308	0	0	0	0	0	0	0	0	0
Gm6696	0	0	0	0	0	0	0	0	0
Defa26	0	0	0	0	0	0	0	0	0
Defa17	0	0	0	0	0	0	0	0	0
Gm15315	0	0	0	0	0	0	0	0	0
Defa-ps1	0	0	0	0	0	0	0	0	0
AY761184	0	0	0	0	0	0	0	0	0
Defa24	0	0	0	0	0	0	0	0	0
Defa6	0	0	0	0	0	0	0	0	0
Defb1	0	0	0	0	0	0	0	0	0
Defb50	0	0	0	0	0	0	0	0	0
Defb2	0	0	0	0	0	0	0	0	0
Defb10	0	0	0	0	0	0	0	0	0
Defb9	0	0	0	0	0	0	0	0	0
Defb11	0	0	0	0	0	0	0	0	0
Defb15	0	0	0	0	0	0	1	0	0
Defb35	0	0	0	0	0	0	0	0	0
Defb13	0	0	0	0	0	0	2	0	1
Fam90a1a	0	0	3	0	0	2	1	2	20
Ccdc70	0	0	0	0	0	0	0	0	0
Atp7b	57	93	20	33	80	4	12	5	13
Alg11	775	893	956	890	1270	502	842	678	1343
Nek5	0	0	1	0	0	0	1	2	0
Nek3	97	104	86	71	117	44	96	62	135
Ckap2	1265	1438	1247	1344	2321	816	932	896	1422
Vps36	1055	702	996	1078	1341	583	942	677	1262
Thsd1	17	21	20	17	37	10	34	18	16
Tpte	0	3	0	0	0	0	0	0	0
Slc25a15	521	488	554	263	758	272	463	262	582
1810012K16Rik	8	10	3	1	9	1	6	6	3
Mrps31	455	411	466	578	922	343	446	307	651
Smim19	179	163	157	278	401	169	281	213	342
Slc20a2	306	346	388	260	613	258	313	217	395
Vdac3	3246	3003	3210	2895	4890	1906	3681	2082	4712
Dkk4	0	0	0	2	0	0	1	0	0
Polb	815	734	764	1108	1589	621	934	539	1207
A930013F10Rik	55	66	71	98	80	31	56	84	109
Ikbkb	698	711	673	800	1125	511	747	551	966
Plat	56	61	64	53	90	36	77	53	105
Ap3m2	473	380	413	496	685	286	534	371	709
Kat6a	3414	3292	3030	5189	5748	2464	3211	2398	4166
Ank1	19	14	14	11	8	12	18	9	16
Gm15816	0	0	0	0	0	0	0	1	0
Mir486	0	0	0	0	0	0	0	0	0
Mir3107	0	0	0	0	0	0	0	0	0
Nkx6-3	0	0	0	0	0	0	1	0	0
Agpat6	2891	2337	2474	2510	4195	1736	2770	1815	3840
Gins4	1338	1303	1209	1742	1886	873	1462	887	1896
Golga7	960	1072	1047	867	1793	686	952	739	1371
Sfrp1	0	0	0	0	0	0	0	0	1
Zmat4	309	268	254	254	321	173	246	148	353
1810011O10Rik	0	0	0	2	0	0	4	1	0
Ido2	0	0	0	1	0	0	0	0	0
Ido1	0	0	2	1	0	0	0	0	0
Adam18	0	0	0	0	1	0	1	0	1
Adam3	0	0	0	0	0	0	0	2	0
Adam5	1	0	0	3	0	0	1	0	0
Adam32	0	0	1	0	4	1	1	2	2
Adam9	1284	1264	1230	1211	1653	604	1313	1006	1722
Tm2d2	553	586	536	340	865	297	621	369	816
Htra4	1	0	4	2	1	1	0	2	3
Plekha2	563	861	320	220	698	158	295	236	345
Tacc1	1087	1055	1067	1490	2023	801	1292	942	1683
Mir8108	0	0	0	0	0	0	0	0	0
5430421F17Rik	6	2	7	17	10	10	6	4	11
Fgfr1	93	87	113	101	116	71	146	139	263
Gm16159	0	0	0	0	0	0	0	0	0
Letm2	58	31	56	135	173	48	82	59	96
Whsc1l1	3017	3104	2791	5311	6419	2751	3423	2969	4756
Ppapdc1b	440	438	418	913	1074	503	891	690	1458
Ddhd2	1384	1377	1343	1354	2414	801	1350	1064	1819
Bag4	1359	1403	1573	1380	2313	1012	1333	871	1456
Lsm1	518	469	495	455	801	286	448	286	662
Star	40	36	20	62	79	24	45	30	38
Ash2l	1607	1384	1666	2444	2819	1409	1740	1248	2174
Kcnu1	22	17	22	19	32	14	41	25	64
Hgsnat	541	586	531	133	415	104	611	391	647
Pomk	236	195	201	181	246	103	257	189	340
Fnta	1094	1116	1059	1099	2244	778	1241	669	1527
Hook3	1977	1609	1859	3736	3947	1752	1651	1606	1981
1700047A11Rik	0	0	0	0	0	0	0	0	0
Rnf170	567	605	679	857	1169	523	765	713	1099
Thap1	286	289	320	504	914	334	336	259	444
2310008N11Rik	0	0	0	0	0	0	0	0	0
Zfp703	1777	1566	1743	2791	2887	1785	1410	1124	2219
Erlin2	1448	1584	1520	897	1883	636	1358	1129	2119
Prosc	1546	1462	1564	1549	2856	1117	1500	1045	2245
Adgra3	4	6	8	11	19	10	11	9	20
Brf2	171	168	159	132	346	110	228	118	292
Rab11fip1	59	70	93	135	167	98	116	68	157
4933416M07Rik	0	0	0	0	0	0	0	0	0
Got1l1	0	0	3	0	1	0	0	0	0
Adrb3	0	0	0	0	0	0	0	0	0
Eif4ebp1	255	637	215	749	1804	673	868	553	1390
Gm9731	0	0	0	0	0	0	0	0	0
Tex24	0	0	0	0	0	0	0	0	0
Chrnb3	0	0	0	0	0	0	0	0	0
Chrna6	0	0	0	0	0	0	1	0	1
Poteg	0	0	0	0	0	0	0	0	0
Gm8096	0	0	0	1	4	0	0	0	1
Unc5d	13	4	3	13	11	6	3	5	11
4933433F19Rik	0	0	0	1	0	0	0	0	2
Dusp26	1628	1626	1497	1242	2418	946	2016	1260	3033
Rnf122	51	72	37	70	82	25	58	37	68
Tti2	325	350	339	373	750	289	349	244	535
Mak16	1704	1685	1622	2780	3627	1481	1548	1228	2174
Fut10	320	236	264	228	314	162	371	290	491
7420700N18Rik	0	0	0	0	0	0	0	0	0
Nrg1	540	518	547	1216	1084	575	575	545	1060
Gm8179	0	2	0	0	0	0	0	0	0
Gm3985	0	0	1	0	5	2	3	1	2
Wrn	998	821	916	974	1364	574	1078	744	1344
Purg	263	235	203	266	426	123	214	145	262
Hmgb1-rs17	1	1	1	3	1	1	0	2	3
Tex15	40	17	23	74	77	27	34	45	40
Ppp2cb	1244	1066	1046	1106	1799	760	1181	758	1599
Ubxn8	339	371	327	498	536	268	430	246	552
Gsr	1340	1241	1403	1210	1518	829	1465	919	1795
Gtf2e2	875	1104	831	813	1373	502	792	461	1031
Smim18	106	63	104	12	43	18	51	23	65
Rbpms	287	260	305	195	286	135	161	122	235
Dctn6	881	789	832	606	988	384	761	538	1082
Mboat4	0	1	1	0	3	0	1	0	4
Leprotl1	1751	2007	1696	2596	4837	1829	3042	2509	4802
Saraf	3147	3387	2534	2157	5621	1862	4336	2631	6164
Mir6395	0	0	0	0	0	0	0	0	0
B930018H19Rik	0	0	0	1	1	0	0	0	0
Dusp4	3684	4280	3001	3020	5190	2179	2429	1441	3300
Tnks	3237	3314	2895	3545	5755	2416	3069	2305	4012
Ppp1r3b	145	201	106	89	198	56	110	84	143
Eri1	3851	3464	3918	4664	6543	3283	3409	2382	4095
Gm16793	12	11	24	22	25	19	32	14	34
Mfhas1	1467	1483	1431	864	1986	744	976	727	1580
Cldn23	436	550	470	279	868	385	438	323	785
5430403N17Rik	1	5	1	4	8	2	3	4	0
D8Ertd82e	102	151	142	195	279	127	180	133	299
Lonrf1	471	646	439	626	1447	543	468	406	738
6430573F11Rik	170	105	148	181	214	103	153	87	195
Dlc1	6976	6483	6501	6172	7791	3686	4591	3502	6795
G630064G18Rik	0	0	0	0	0	0	0	0	0
AI429214	170	149	124	165	222	101	114	99	155
Sgcz	12	10	5	5	8	4	4	3	4
Mir383	0	0	0	0	0	0	0	0	0
Tusc3	2503	2620	2189	1168	2698	943	1842	1180	2377
Gm6213	0	0	0	0	0	0	0	0	0
Mir669e	0	0	0	0	0	0	0	0	0
Msr1	0	0	0	0	0	0	0	0	0
Fgf20	0	0	0	0	2	1	1	2	4
Mir7666	2	5	5	3	1	6	2	2	8
Micu3	477	609	560	1024	1623	666	491	466	651
Zdhhc2	5679	6536	6658	3962	6687	3121	3838	3654	5591
Cnot7	2394	3033	2287	2497	4210	1580	2354	1934	2966
Vps37a	963	1009	991	1622	2181	895	935	822	1246
Mtmr7	463	552	442	414	728	277	558	434	578
Adam24	0	0	0	0	0	0	0	0	0
Adam25	0	0	0	0	0	0	0	0	0
Adam20	0	0	0	0	0	0	0	0	0
Adam39	0	0	0	0	0	0	0	0	0
Slc7a2	21	22	15	39	50	16	24	33	22
Pdgfrl	0	0	1	6	2	0	1	0	26
Mtus1	80	123	81	279	333	118	225	211	340
B430010I23Rik	0	0	0	0	0	0	0	0	0
Fgl1	0	0	0	3	2	2	2	0	1
Pcm1	5783	6295	5543	10376	11540	4948	5538	4659	6968
Asah1	1333	1572	1415	1393	2199	924	1738	1242	2245
Frg1	1002	919	979	1326	1759	551	1047	642	1379
2810404M03Rik	0	0	0	0	0	1	0	0	0
Triml1	0	0	0	0	0	1	0	0	0
Triml2	6	2	3	11	3	3	2	1	4
Zfp42	0	1	0	1	0	0	0	0	0
Adam26b	0	0	0	0	0	0	0	0	0
Adam26a	4	0	0	0	0	0	0	0	0
Gm5346	0	0	0	0	0	0	0	0	0
Adam34	0	0	0	0	0	0	0	0	0
Gm5347	0	0	0	0	0	0	0	0	0
Fat1	3944	2680	2742	3507	3665	1471	3081	2099	3118
AY512931	0	0	0	1	0	0	0	0	0
Mtnr1a	6	4	7	23	13	3	22	22	27
Gm6329	0	0	0	0	0	0	0	0	0
F11	0	0	0	4	0	0	0	0	0
Klkb1	0	1	1	0	3	0	1	2	3
Cyp4v3	75	92	56	126	148	44	192	153	171
Fam149a	871	842	862	1092	1174	692	1022	798	1294
Tlr3	28	42	36	29	37	17	57	76	70
Sorbs2	3290	2752	3248	3717	3301	2036	2002	1716	3028
Sorbs2os	0	0	0	0	0	0	1	0	1
Pdlim3	3	1	0	3	3	1	0	4	5
Ccdc110	6	16	10	24	10	4	14	13	11
1700029J07Rik	28	47	25	69	74	26	46	63	58
Ufsp2	888	836	820	1140	1449	620	859	716	1412
Ankrd37	283	340	135	117	463	57	125	76	130
Lrp2bp	50	61	60	53	71	14	13	24	12
Snx25	1154	1249	1051	679	1907	572	742	429	1022
Cfap97	812	996	893	1358	1875	857	872	767	1241
Slc25a4	6955	5838	6601	3370	7075	2739	4780	2759	6155
Helt	1	0	0	0	0	0	1	3	0
Acsl1	1303	1101	1157	1718	2466	1210	1210	855	1657
Cenpu	666	617	682	1242	1412	606	712	521	942
Primpol	293	420	265	553	1159	417	367	367	564
Casp3	3693	3079	3655	3349	4011	2126	2714	1772	3556
Gm16675	25	12	13	19	38	14	27	16	30
Irf2	961	1054	888	1420	1648	616	880	616	1122
Enpp6	0	0	0	2	1	0	0	0	0
Stox2	3569	3528	3507	4055	5028	2066	2894	2488	4440
Trappc11	2078	2117	2055	2297	3743	1566	1948	1544	3014
Rwdd4a	1671	1523	1845	1943	2863	1231	1529	1128	2320
Ing2	556	715	438	548	1084	379	435	289	616
Cdkn2aip	608	689	594	1141	1802	706	838	592	912
Cldn24	0	0	0	0	0	0	0	0	0
Cldn22	0	0	0	0	0	0	0	0	0
Wwc2	92	53	53	100	113	70	92	31	71
Dctd	138	158	164	223	376	153	224	149	243
