Geneid	KRS7_28_MGN3_2_DMSO	KRS7_31_MGN3_3_DMSO	KRS7_34_MGN3_4_DMSO	KRS7_29_MGN3_2_Tg6h	KRS7_32_MGN3_3_Tg6h	KRS7_35_MGN3_4_Tg6h	KRS7_30_MGN3_2_Tg24h	KRS7_33_MGN3_3_Tg24h	KRS7_36_MGN3_4_Tg24h
Wnt2	0	1	0	0	0	0	0	0	0
Asz1	0	0	0	0	0	0	1	0	0
Cftr	0	0	0	5	0	3	0	1	1
Cttnbp2	20	25	15	23	13	21	38	22	31
Lsm8	1027	531	1721	1956	732	1899	1711	1098	830
Ankrd7	0	0	0	2	1	0	0	0	0
4930524B17Rik	0	0	0	0	0	0	0	0	0
Mir6370	0	0	0	0	0	0	0	0	0
Kcnd2	0	0	1	0	0	0	0	0	0
Tspan12	232	185	387	231	185	306	199	122	107
Ing3	824	684	957	1715	1334	1544	1480	912	1302
Cped1	2	0	2	1	2	2	0	2	5
Wnt16	0	0	0	0	0	2	1	0	0
Fam3c	7854	8916	10080	6502	5939	6391	9598	7162	11156
Ptprz1	223	203	281	280	216	255	83	54	136
Aass	9	4	5	5	0	2	5	2	3
Fezf1	0	0	2	0	0	0	0	0	0
Cadps2	1	0	0	0	0	0	1	0	0
Rnf133	0	0	0	0	0	0	0	0	0
Rnf148	0	0	0	0	0	0	0	0	0
Tas2r118	0	0	0	0	0	0	0	0	0
Slc13a1	0	0	0	0	0	0	0	0	0
Iqub	1	2	1	0	4	2	7	2	0
Ndufa5	1257	1993	2903	1745	582	1648	2319	1823	1516
Asb15	0	0	1	2	2	0	2	0	0
Lmod2	0	0	0	0	1	0	0	0	0
Wasl	6847	8486	6945	7102	11212	8049	8323	5779	15406
Hyal6	0	3	0	0	0	0	0	2	0
Hyal4	0	0	0	0	0	0	0	0	0
Spam1	0	0	0	0	0	0	0	0	0
Hyal5	0	0	0	0	0	0	0	0	0
Tmem229a	9	0	5	11	3	5	6	0	0
Gpr37	392	214	303	347	130	168	46	41	24
Pot1a	963	566	1279	1452	807	1617	1170	750	888
Gm20756	90	122	86	155	146	118	142	77	163
Grm8	0	0	2	1	0	0	4	0	5
Mir592	0	0	0	0	0	0	0	0	0
Zfp800	1215	1718	1423	1565	2290	1730	1988	1268	3620
Gcc1	1050	715	1456	2571	1265	2535	2751	1795	1761
Arf5	1384	440	1915	1856	413	1508	1690	1037	420
Fscn3	5	4	1	6	0	1	4	0	2
Pax4	1	0	3	1	2	0	2	1	0
Snd1	9256	5210	12046	13544	5048	13011	13887	9059	7777
Lrrc4	875	863	1306	841	481	752	269	189	221
Mir129-1	3	2	3	0	0	0	0	0	0
Lep	0	0	1	0	0	0	0	0	0
Rbm28	2161	2964	3381	3170	2983	3580	4877	3113	5583
Prrt4	8	1	5	4	0	8	4	0	0
Impdh1	885	306	1116	1627	568	1732	3601	2255	882
Hilpda	100	27	124	147	27	145	196	117	53
Fam71f2	2	0	4	1	8	7	13	2	7
Fam71f1	0	0	0	0	0	0	2	0	8
Calu	9174	9811	11229	12524	10505	12580	16905	12220	18692
Opn1sw	1	0	1	0	0	0	1	0	0
Ccdc136	627	782	711	1081	875	1046	1118	692	1376
Flnc	76	43	56	63	15	62	85	49	27
Atp6v1f	1383	557	2993	2465	225	1885	3103	2258	601
Gm9047	0	0	0	0	2	6	0	0	9
Kcp	19	10	30	26	5	19	37	35	6
Irf5	2	0	2	3	0	3	6	1	0
Tnpo3	4496	3959	6191	6664	4198	6513	6316	4278	4983
Tspan33	28	12	35	52	19	51	76	44	52
Smo	2	4	2	6	3	6	5	1	2
Ahcyl2	2219	1421	3710	2918	1459	3266	3940	2988	2207
Strip2	636	494	1016	907	677	1258	963	759	819
Smkr-ps	0	0	0	0	0	3	0	0	0
Nrf1	739	536	1051	1101	531	1185	1018	665	768
Mirc35hg	0	0	0	3	0	0	1	0	0
Mir182	0	0	0	0	0	0	0	0	0
Mir96	0	0	0	0	0	0	0	0	0
Mir183	0	0	0	0	0	0	0	0	0
BB283400	0	0	0	1	0	2	0	0	0
Ube2h	3783	2324	3500	4303	2684	3935	4630	3072	3085
Zc3hc1	709	279	1007	1739	559	1485	1148	739	323
Klhdc10	7372	4145	9307	11022	6435	11428	10772	6990	6317
1700012C14Rik	0	0	0	0	0	1	0	1	0
Tmem209	2197	1986	3372	5280	4512	5866	5166	3197	4318
Ssmem1	4	3	7	11	9	13	20	0	7
Cpa2	13	0	10	12	2	6	3	1	12
Cpa4	15	8	3	11	7	7	0	0	5
Cpa5	5	5	3	6	3	4	4	1	9
Cpa1	0	0	0	0	0	0	0	0	0
Cep41	1328	994	1935	2095	1540	2164	1450	906	1233
Mest	215	162	223	143	111	119	59	42	51
Mir335	0	0	0	0	0	0	0	0	0
Copg2	2083	1205	3339	3552	1868	3512	3150	2176	1928
Tsga13	0	0	0	0	3	4	6	0	0
Klf14	0	0	0	1	0	0	0	0	0
Mir29a	0	0	1	0	0	0	1	0	0
Mir29b-1	0	0	0	0	0	0	0	0	0
Lincpint	31	31	35	48	27	53	39	24	18
2210408F21Rik	355	254	599	484	189	417	326	271	233
Mkln1os	65	63	70	88	51	88	61	52	35
Mkln1	3120	2817	4551	5187	3499	5474	3534	2266	3021
Podxl	5049	5692	7852	5012	3105	4811	2811	2093	3125
1700012A03Rik	0	0	0	0	0	0	0	0	0
Plxna4	1	1	0	1	1	2	0	1	0
Plxna4os1	0	0	0	0	0	0	0	0	0
Chchd3	1479	1744	2384	2139	1612	2133	2985	2084	2706
Exoc4	2650	2047	3850	3446	2098	3765	3284	2133	2481
Lrguk	23	5	12	30	11	25	29	13	18
Slc35b4	2178	1443	3178	1854	1036	1832	2882	2071	1832
Akr1b3	0	0	0	0	0	0	0	0	0
Gm6644	0	0	0	0	0	0	0	0	0
Akr1b8	78	55	56	112	54	65	176	106	88
Akr1b10	246	212	282	471	229	365	364	269	136
Akr1b7	3	2	0	1	0	3	23	13	5
Bpgm	502	449	876	731	322	694	820	622	646
Cald1	18	25	5	10	12	9	22	4	11
Agbl3	90	49	111	129	95	178	187	92	118
Tmem140	37	23	31	122	28	83	90	75	22
3110062M04Rik	116	65	247	215	70	234	318	197	181
Wdr91	410	323	632	935	338	799	629	424	297
Stra8	0	2	0	0	0	0	0	2	1
2010107G12Rik	2	0	7	7	0	11	1	1	5
Cnot4	1888	3134	2119	3723	5374	3598	2647	1695	5305
Nup205	4827	3184	7574	8217	4022	8479	6593	4003	4108
1810058I24Rik	408	226	631	641	188	602	917	675	310
Slc13a4	39	20	35	21	12	23	5	9	8
Fam180a	0	0	0	2	0	0	1	0	0
1700065J11Rik	0	0	0	0	0	0	0	0	0
Mtpn	8314	6460	9381	5962	7073	6409	8948	6695	8717
9330158H04Rik	0	0	0	0	0	0	0	0	0
Chrm2	0	0	0	5	0	0	0	2	0
Mir490	0	0	0	0	0	0	0	0	0
Ptn	0	1	0	0	0	0	1	0	0
Dgki	22	15	19	76	53	77	74	34	30
Creb3l2	2383	2193	2680	4842	3953	5030	4491	3156	4922
Akr1d1	0	0	0	0	0	0	1	0	0
Trim24	5148	5288	5519	12490	12147	11648	5342	3341	6975
Svopl	1	0	1	1	7	1	4	7	0
Atp6v0a4	20	16	38	49	21	50	41	28	10
Tmem213	0	0	0	2	0	0	0	0	0
D630045J12Rik	2980	4239	3847	2574	2404	2941	2745	2079	3988
Zc3hav1l	987	673	1040	975	729	1140	900	656	878
Zc3hav1	2341	2014	3083	3576	2669	3893	3687	2427	3276
Ttc26	1098	774	1100	1625	983	1627	1388	914	1079
Ubn2	4535	3856	5057	5764	5477	7612	6882	4033	6749
Mir7670	0	0	0	0	0	0	0	0	0
1110001J03Rik	140	59	440	348	17	327	384	292	56
Luc7l2	8380	10927	10298	13385	16505	15254	13654	9191	21366
Klrg2	3	0	4	12	1	5	2	0	8
Clec2l	543	328	661	501	174	460	387	307	165
Hipk2	1641	2649	1896	1375	1587	1658	1330	830	2519
Tbxas1	0	1	0	1	0	3	0	0	5
1700025N23Rik	0	0	1	0	0	4	0	0	0
Parp12	882	575	1289	1042	486	1266	1242	773	754
4930599N23Rik	2	0	9	6	2	11	6	5	11
Kdm7a	6896	5828	6950	5890	7147	6856	7917	5605	8847
Slc37a3	2880	1523	3544	2745	1470	2908	4135	3024	2299
Rab19	0	0	0	0	0	0	1	0	0
Mkrn1	1383	1062	2115	2582	1375	2612	3078	1954	2274
Dennd2a	4091	1777	6072	5062	2053	5628	2320	1898	1207
Adck2	529	160	614	724	172	665	640	425	303
Ndufb2	398	318	1111	660	115	609	688	527	240
Braf	4689	4522	5023	6007	6465	6961	5640	3530	6312
Mrps33	271	340	535	394	170	328	386	319	374
Tmem178b	114	89	151	120	105	164	178	121	216
Agk	342	208	580	470	215	505	572	349	352
E330009J07Rik	1334	787	1671	979	469	960	890	552	627
Wee2	23	18	43	39	10	46	154	63	90
Ssbp1	1033	1481	1647	1715	1692	1725	2015	1216	2480
Tas2r137	0	0	0	1	0	3	2	2	0
Tas2r108	1	0	0	3	1	0	0	1	0
Prss37	0	0	0	0	0	0	0	0	0
Mir1950	0	0	0	0	0	0	0	0	0
Olfr461	0	0	0	0	0	0	0	0	0
Olfr460	1	3	0	0	0	0	0	0	0
Clec5a	0	0	0	0	0	0	0	2	0
Tas2r138	0	0	0	0	0	0	0	1	0
Mgam	1563	1180	1288	1632	1098	1512	1800	1167	1334
Moxd2	0	0	0	0	0	0	0	0	0
Prss58	0	0	0	0	0	0	0	0	0
1700074P13Rik	0	0	0	0	0	0	0	0	0
1810009J06Rik	0	0	0	0	0	0	0	0	0
Gm2663	0	0	0	0	0	0	0	0	0
2210010C04Rik	0	0	0	0	0	1	0	0	0
Try4	0	0	0	0	0	0	0	0	0
Try5	1	0	0	1	0	0	3	5	0
Try10	0	0	0	0	0	0	2	0	0
Prss3	0	0	0	0	0	0	0	0	0
Gm5771	2	0	0	0	0	0	0	0	0
Gm5409	0	0	0	0	0	0	0	0	0
Gm10334	0	0	0	0	0	0	0	0	0
Prss1	0	0	0	0	0	0	0	0	0
Prss2	0	0	0	0	0	0	0	0	0
Ephb6	34	0	26	50	5	33	62	29	15
Trpv6	0	0	0	0	0	1	0	0	0
Trpv5	0	0	0	0	0	0	0	0	0
1700034O15Rik	0	0	0	0	0	0	0	0	0
Kel	0	0	0	0	0	0	0	0	0
Olfr459	0	0	0	0	0	0	0	0	0
Pip	0	0	0	0	0	0	0	0	0
Sval2	0	0	0	0	0	0	0	0	0
Sval1	0	0	0	0	0	0	0	0	0
Sval3	0	0	0	0	0	0	0	0	0
Sva	0	0	0	0	0	0	0	0	0
Tas2r139	0	0	0	0	0	0	0	0	0
Tas2r144	0	0	0	0	0	0	0	0	0
Gstk1	8	6	14	26	10	15	23	4	0
Tmem139	1	3	2	1	0	0	2	0	0
Casp2	1548	817	2077	4114	1765	3487	1896	1163	1181
Clcn1	1	2	2	3	2	3	2	0	4
Fam131b	58	7	87	180	22	125	134	54	56
Zyx	974	522	929	2273	819	2168	1776	986	870
Epha1	0	0	0	4	5	8	8	0	0
2010310C07Rik	1	0	0	1	0	0	0	1	0
Tas2r143	0	0	1	0	2	0	0	0	0
Tas2r135	0	0	0	0	0	0	1	0	0
Tas2r126	0	0	0	0	0	0	0	0	0
Olfr458	0	0	0	0	0	0	0	0	0
Olfr457	0	0	0	0	0	0	0	0	0
Olfr456	0	0	0	0	0	0	0	0	0
Olfr455	0	0	0	1	0	1	0	0	0
Tcaf3	0	0	0	0	0	0	4	0	0
Tcaf2	1142	494	1296	901	243	722	357	258	175
Tcaf1	6287	3517	7279	5608	2714	5045	4376	3039	2673
Olfr453	0	0	0	0	0	0	0	0	0
Olfr38	0	0	0	0	0	0	0	0	0
Olfr452	0	0	0	0	0	0	0	0	0
Olfr450	0	0	0	0	0	0	0	0	0
Olfr449	0	0	0	0	0	0	0	0	0
Olfr448	0	0	0	0	0	0	0	0	0
Olfr447	0	4	0	0	0	0	0	0	0
Olfr446	0	0	0	0	0	0	0	0	0
Olfr444	0	0	0	0	0	0	0	0	0
Olfr441	0	0	0	0	0	0	0	0	0
Olfr237-ps1	0	0	0	0	0	0	0	0	0
1700024N05Rik	0	0	0	0	0	0	1	0	0
Olfr437	0	0	0	0	0	0	0	0	0
Olfr13	0	0	0	0	0	0	0	0	0
Olfr435	0	0	0	0	0	0	0	0	0
Olfr434	0	0	0	0	0	0	0	0	0
Olfr47	0	0	0	0	0	0	0	0	0
Arhgef5	109	177	168	210	181	255	268	271	319
Nobox	1	0	0	0	2	1	2	0	0
Tpk1	541	350	624	688	539	800	688	472	515
9430018G01Rik	147	121	136	166	193	142	162	111	101
Cntnap2	271	303	324	307	210	258	254	188	339
Cul1	4155	5109	6003	4540	4886	5110	5729	3948	7255
Ezh2	3052	3367	4107	6228	5453	6286	3461	2266	3814
Rn4.5s	0	2	0	4	0	0	0	0	1
Pdia4	6141	3740	7287	11113	7491	12441	19644	14162	18017
Mir704	0	0	0	0	1	0	0	0	0
Zfp786	118	53	154	462	156	412	272	152	120
Zfp398	485	339	668	1086	581	1080	791	493	531
Zfp282	1163	652	1492	2445	799	2356	1597	1070	980
Zfp212	741	483	1035	1613	453	1464	902	598	558
Zfp783	5	2	4	3	6	11	10	1	4
Zfp956	383	174	531	1114	353	919	597	313	295
Zfp777	695	585	809	1829	1159	1568	1238	669	934
Zfp746	677	412	926	2335	942	2007	1565	885	777
Krba1	1010	355	1223	2008	499	1767	1145	694	380
Zfp467	403	176	504	557	133	430	251	149	191
Sspo	22	6	23	17	5	41	505	330	95
Zfp862-ps	559	221	782	975	346	1197	1423	861	609
1700026J14Rik	5	8	14	16	1	12	17	11	2
Atp6v0e2	4779	1667	7678	4251	1222	4570	5958	4090	1964
Lrrc61	223	143	375	315	129	374	434	259	182
Rarres2	0	0	0	0	0	0	0	0	0
Gm5111	0	0	0	1	0	0	0	1	0
Repin1	794	215	1213	2321	596	2039	1756	1068	423
Zfp775	311	135	348	853	188	753	484	321	171
AI854703	42	11	27	39	11	37	51	24	0
Gimap8	2	0	1	0	0	0	0	0	3
Gimap9	0	0	0	0	0	0	3	1	0
Gimap4	0	0	0	0	0	0	1	0	0
Gimap6	6	3	2	1	7	6	6	1	0
Gimap7	0	0	0	2	0	0	1	0	0
Gimap1	0	0	1	0	0	0	0	0	0
Gimap5	0	0	0	1	0	0	1	0	0
Gimap3	0	0	0	0	1	0	0	0	0
Tmem176b	1729	658	2524	1444	403	1438	2419	1861	788
Tmem176a	1048	296	1536	856	217	759	1071	832	260
Aoc1	0	0	0	0	0	1	0	0	0
1600015I10Rik	0	0	0	0	0	0	5	1	0
Doxl2	0	0	0	0	0	0	0	0	0
4930563H07Rik	0	0	0	0	0	0	0	0	0
Svs1	0	0	0	0	0	0	0	0	0
Gpnmb	10	1	18	24	14	17	76	27	15
Malsu1	168	128	251	353	180	322	292	173	197
Igf2bp3	0	0	0	0	0	2	10	1	4
Tra2a	2767	2283	3880	6695	4311	5890	3649	2068	3018
Ccdc126	197	182	234	232	258	253	266	217	288
Fam221a	260	136	334	563	172	468	538	395	204
Stk31	0	0	0	1	0	0	2	0	0
Npy	0	0	0	0	0	0	2	2	0
Mpp6	1550	1980	1840	1440	1856	1582	2260	1537	3377
Dfna5	337	282	471	476	258	509	423	273	311
Osbpl3	3944	2525	4862	6584	3169	5814	2828	1771	1987
Cycs	5255	7196	12406	8540	3006	7930	9762	6992	5424
5430402O13Rik	20	3	12	26	14	31	33	16	17
Mir6371	2	0	0	0	0	0	0	0	0
4921507P07Rik	17	19	14	84	61	86	96	33	69
Npvf	1	0	0	2	0	1	0	0	0
C530044C16Rik	136	54	128	84	51	74	78	43	63
Mir148a	0	0	0	0	0	0	0	0	0
Gm6559	0	0	0	0	0	0	0	0	0
Nfe2l3	0	0	0	0	0	0	1	0	0
Hnrnpa2b1	31240	42563	42139	36581	28272	33949	24954	17118	30450
Cbx3	5380	4426	6764	4534	4005	4468	5510	3821	4808
Snx10	1579	905	1687	1413	1326	1450	2640	1988	1676
Skap2	0	0	0	3	0	0	0	0	0
Halr1	0	0	0	0	0	0	1	0	0
Hoxa1	0	0	0	0	0	0	0	0	0
Hotairm1	0	3	0	0	0	0	0	0	0
Hoxa2	0	0	0	0	0	0	0	0	4
Hoxaas2	0	0	0	0	0	0	0	0	0
Hoxa3	0	0	0	0	0	2	2	1	0
Hoxa4	0	0	0	0	0	0	0	0	0
Hoxaas3	0	0	0	0	0	0	0	0	0
Hoxa5	0	0	0	0	0	0	0	0	0
Hoxa6	0	0	0	0	0	0	0	0	0
Mira	0	0	0	0	0	0	1	0	0
Hoxa7	0	0	0	0	0	0	0	0	2
Hoxa9	0	0	0	0	0	0	0	0	0
Mir196b	0	0	0	0	0	0	0	0	0
Hoxa10	0	0	0	0	0	1	0	0	0
Hoxa11	0	0	0	0	0	1	0	0	0
Hoxa11os	0	0	0	0	0	0	0	0	0
Hoxa13	0	0	0	0	0	0	0	0	0
Hottip	0	0	0	0	0	0	0	0	0
5730457N03Rik	0	1	0	1	1	0	1	0	0
Evx1	0	0	0	0	0	0	0	2	0
1700094M24Rik	0	0	0	0	0	0	0	0	0
Hibadh	1064	550	1427	1236	643	1215	1525	1168	890
Tax1bp1	7716	9445	9901	11027	11882	10954	12538	8304	15996
Jazf1	1466	1278	2298	1521	2031	2079	2038	1403	2061
Gm4872	0	1	0	0	0	0	0	0	0
9430076C15Rik	50	34	44	85	43	57	53	29	6
Creb5	2143	2268	1355	1939	2045	1491	1022	574	1233
Tril	0	0	0	2	0	0	0	0	0
Cpvl	0	0	0	0	0	0	0	1	0
4921529L05Rik	0	0	0	0	0	0	0	0	0
Chn2	1992	1896	2562	1563	1468	1821	1204	951	1704
9130019P16Rik	0	0	1	0	0	1	1	2	0
Prr15	14	7	26	18	18	18	22	11	14
Wipf3	0	0	6	1	2	6	2	0	2
Scrn1	1968	2644	2757	2462	2207	2547	2247	1697	2617
Fkbp14	793	554	876	1220	780	1257	1001	748	714
Plekha8	1165	870	1574	1317	932	1510	1675	1107	1216
Mturn	686	311	623	1142	470	976	642	392	357
Znrf2	4220	3017	5404	3351	2270	3205	2337	1923	2418
Nod1	2	5	12	4	0	13	4	7	5
Ggct	97	140	151	165	116	189	203	114	175
Gars	7121	4304	8727	16570	9667	16989	17398	12346	10497
Crhr2	0	0	0	2	0	1	2	0	0
Inmt	0	0	0	0	0	3	0	0	0
Fam188b	186	90	249	350	124	282	173	124	106
Aqp1	41	37	66	52	24	27	15	21	8
Ghrhr	1	0	2	0	0	0	1	0	0
6430584L05Rik	1	3	2	0	2	1	3	0	0
Adcyap1r1	0	6	0	1	0	0	0	0	0
Neurod6	0	0	0	0	0	0	5	3	0
Gm3279	0	0	0	0	0	0	0	0	0
Ccdc129	0	0	0	0	0	0	0	0	8
Ppp1r17	0	0	0	0	0	0	3	0	0
Pde1c	1609	2081	1569	1439	1427	1189	1402	1093	1134
Lsm5	340	360	866	1042	259	916	1270	888	640
Avl9	2567	1880	2974	2913	2934	3406	4689	3261	3437
Kbtbd2	2088	1407	2699	2083	1817	2266	2993	2040	1981
Fkbp9	4327	2994	4806	3495	1805	2682	4513	3351	2916
Nt5c3	952	674	1314	1304	992	1179	1400	964	838
Vmn1r4	0	0	0	1	3	0	2	1	0
Vmn1r5	0	1	0	0	0	0	0	0	0
Vmn1r6	0	0	0	0	0	0	0	0	0
Vmn1r7	0	0	0	0	0	0	0	0	0
Vmn1r8	0	0	0	0	0	0	0	0	0
Vmn1r9	1	0	0	0	0	0	0	0	0
Vmn1r10	0	0	0	0	0	0	0	0	0
Vmn1r11	0	0	0	0	0	0	0	0	0
Vmn1r12	0	0	0	0	0	0	0	0	0
Vmn1r13	0	0	0	0	0	0	0	0	0
Vmn1r14	0	0	0	0	0	0	0	0	0
Vmn1r15	0	0	0	0	0	0	0	0	0
Vmn1r16	0	0	0	0	0	0	0	0	0
Vmn1r17	0	0	0	0	0	0	0	0	0
Vmn1r18	0	0	0	0	0	0	0	0	0
Vmn1r19	0	0	0	0	0	0	0	0	0
Vmn1r20	0	0	0	0	0	0	0	0	0
Ppm1k	735	531	690	805	525	858	1088	791	1168
Herc6	745	714	937	958	1023	1209	875	590	1020
Pyurf	703	740	964	765	704	742	894	675	898
Lancl2	1431	967	1778	2308	1802	2296	2019	1200	1452
Vopp1	2279	2326	3869	2735	1506	3114	3647	3259	3143
Vmn1r21	0	1	0	1	0	0	0	0	0
Vmn1r22	0	0	0	0	0	0	0	0	0
Vmn1r23	0	0	0	0	0	0	0	0	0
Vmn1r24	0	0	0	0	0	0	0	0	0
Vmn1r25	0	0	0	0	0	0	0	0	0
Vmn1r26	0	0	0	0	0	0	0	0	0
Vmn1r27	0	0	0	0	0	0	0	0	0
Vmn1r28	0	0	0	0	0	0	0	0	0
Vmn1r29	0	2	0	0	0	0	0	0	0
Vmn1r30	0	0	0	0	0	0	0	0	0
Vmn1r31	0	0	0	0	0	0	0	0	0
Abcg2	20	14	21	28	11	30	26	6	7
Herc3	2052	1486	2640	2627	1718	2745	1556	1114	1182
Nap1l5	5974	5972	6470	2718	2894	2698	3210	2670	3850
Fam13a	1095	1094	1410	828	823	900	814	632	750
Tigd2	808	967	1021	1048	1376	1117	1776	1275	2494
Gprin3	5	5	1	16	8	18	12	0	6
A530053G22Rik	0	0	0	0	0	0	0	0	0
Snca	12	3	0	4	0	5	16	3	11
Mmrn1	0	0	0	0	0	0	0	0	0
A730020E08Rik	129	177	124	178	269	153	220	178	368
Ccser1	329	237	391	774	443	753	903	598	703
Grid2	6	14	17	12	9	9	33	10	6
Atoh1	0	0	0	0	0	0	0	0	0
Smarcad1	3398	3075	4381	4450	5644	5166	4109	2770	4660
Hpgds	16	58	38	17	57	46	98	101	132
C130060K24Rik	0	0	0	0	0	0	0	0	0
Tnip3	0	0	0	0	0	0	0	0	0
Ndnf	1	0	0	2	0	1	0	0	2
Prdm5	143	136	144	245	171	197	202	152	203
4930544G11Rik	0	0	0	0	0	0	0	0	0
Mad2l1	3536	3210	5449	3988	3306	4016	3657	2650	3290
Vmn1r32	0	0	0	1	7	0	0	0	0
Vmn1r33	0	0	0	0	0	0	0	0	0
Vmn1r34	0	0	0	0	0	0	2	0	0
Vmn1r35	0	0	0	0	0	0	0	1	0
Vmn1r36	0	0	0	0	0	0	0	0	0
Vmn1r37	0	0	0	0	0	0	0	0	0
Vmn1r38	0	0	0	0	0	0	0	0	0
Vmn1r39	0	0	0	0	0	0	0	0	0
Gng12	1128	904	1216	1103	1206	1163	1919	1295	2005
Gadd45a	706	333	624	1558	631	1274	2177	1301	1326
E230016M11Rik	24	10	26	65	33	64	81	53	52
Serbp1	13167	23799	15001	14051	18361	13723	12595	8134	25155
Il12rb2	6	8	12	7	9	11	3	4	2
Il23r	0	0	0	0	0	0	0	0	0
Tacstd2	0	0	0	0	0	0	0	0	0
4930515G16Rik	0	0	0	0	0	0	0	0	0
Rprl1	0	0	0	0	0	0	0	0	0
Rpia	322	180	518	678	233	712	760	448	313
Eif2ak3	4743	3428	5507	8584	5879	9330	10833	7043	6707
Tex37	0	0	0	0	0	1	0	0	0
Foxi3	0	0	0	0	1	0	1	0	0
Thnsl2	102	56	130	243	108	213	496	274	173
Fabp1	6	13	26	10	1	16	4	0	1
Smyd1	0	0	7	12	3	16	19	7	1
Mir8112	2	0	7	16	0	20	21	10	0
Krcc1	2078	3422	2418	2763	4537	3099	3808	2862	8633
Cd8b1	2	0	0	0	0	1	1	0	0
Cd8a	0	0	0	2	0	0	0	0	0
Rmnd5a	10830	6554	12373	11932	9872	12454	14049	9581	12128
Rnf103	2012	1567	2418	2121	2180	2427	2607	2072	2264
Chmp3	2396	2409	3137	2871	1777	2738	3205	2401	2974
Kdm3a	6777	4887	7326	7475	4693	5619	5175	3286	3778
Reep1	707	435	981	961	494	1020	832	568	478
Mrpl35	552	564	945	999	463	1104	1112	656	703
Immt	5574	5229	7878	7678	6283	8482	7812	5250	6599
Ptcd3	1838	1856	2528	2795	2505	2620	2740	1804	2504
Polr1a	2308	2243	3774	3605	2301	4195	4065	2554	3369
9130221F21Rik	0	0	0	1	0	0	0	1	0
St3gal5	1393	976	1958	1396	745	1485	1052	910	660
4933431G14Rik	0	0	0	0	0	0	0	0	0
Atoh8	1347	1074	2101	4249	2458	4551	1804	1660	1331
Sftpb	0	0	1	2	3	5	6	8	1
Usp39	1612	1282	2365	3719	2109	3642	3266	2002	2105
0610030E20Rik	841	1068	1284	1470	942	1515	1498	924	1642
Tmem150a	206	126	429	784	300	663	971	775	477
Rnf181	1800	815	2697	3795	1105	3950	4159	3021	1479
Vamp5	26	28	42	66	24	66	51	37	22
Vamp8	843	593	1669	1437	229	1156	1525	1222	554
Ggcx	1506	899	2210	2848	1260	3285	3605	2559	1496
Mat2a	6373	5705	8898	4795	3651	4624	6006	4517	5217
Particl	42	27	98	118	17	82	61	49	23
Capg	3	0	6	2	0	1	0	3	0
Elmod3	698	370	815	827	279	716	830	609	453
Retsat	989	528	1372	871	348	864	2195	1926	1034
Tgoln1	11336	10679	14953	7557	8642	8787	19981	18253	20188
Tgoln2	0	0	0	0	0	0	0	0	0
Tcf7l1	21	57	72	37	16	34	32	15	35
Gm15401	13	8	15	16	9	25	23	13	1
Kcmf1	2184	1619	2855	4115	2853	4005	4448	2766	3642
Tmsb10	6331	4698	7863	6683	835	4220	7250	4623	3144
Dnah6	0	0	0	6	0	5	10	6	0
Suclg1	2173	1694	2915	2704	1475	2376	2945	2015	1809
1700065L07Rik	0	0	0	0	0	0	0	0	0
4931417E11Rik	0	0	0	0	0	0	0	0	0
Ctnna2	171	140	188	235	161	190	172	85	84
Lrrtm1	0	0	0	0	0	1	0	0	0
6330415B21Rik	2	0	0	0	2	0	0	0	0
Reg3b	0	0	0	0	0	0	0	0	0
Reg3d	0	0	0	0	0	0	0	0	0
Reg3a	0	0	0	0	0	0	0	0	0
Reg2	0	0	0	0	0	0	0	0	0
Reg1	1	0	0	2	0	0	0	0	0
Reg3g	0	2	0	0	2	0	0	0	3
Gm20362	2	0	0	0	0	0	0	0	0
Gm20594	2	33	2	12	1	12	6	10	2
Lrrtm4	1	1	0	0	3	0	0	0	0
Mir7232	0	0	0	0	0	1	1	0	0
Mir468	0	0	0	0	0	0	0	0	0
1700009C05Rik	1	0	2	1	0	0	0	0	0
Gcfc2	764	658	1120	2170	1807	2137	1380	845	1520
Mrpl19	798	743	1322	1647	813	1582	1204	735	1062
Eva1a	0	0	0	0	0	0	0	0	0
Tacr1	0	0	0	0	0	2	4	0	2
Pole4	663	390	1068	1075	636	1059	1359	924	763
Hk2	4224	1973	4335	2676	968	1965	3364	2260	1818
2310069B03Rik	9	7	8	2	6	0	15	15	5
Sema4f	327	83	455	621	132	583	984	648	176
M1ap	0	0	0	0	0	3	0	0	0
Dok1	316	128	561	958	98	880	465	334	125
Loxl3	1010	331	1152	1048	288	917	507	393	178
Mir7040	0	0	0	0	0	0	0	0	0
Htra2	556	197	1072	1797	445	1669	1724	1363	401
Aup1	1475	959	2105	2459	1061	2521	2512	1790	1551
Dqx1	55	10	73	126	30	109	162	76	50
Tlx2	0	0	0	0	0	0	0	0	0
Pcgf1	154	105	286	528	256	561	329	228	145
Lbx2	1	0	0	3	0	2	1	0	1
Ccdc142	96	67	187	579	107	496	188	130	125
Mrpl53	750	273	1347	1264	230	917	937	625	261
Mogs	1831	516	2531	3455	691	3705	4703	3111	1241
Wbp1	1020	370	1160	1056	300	935	653	523	250
Ino80b	352	236	410	915	212	830	555	302	419
Rtkn	206	103	264	385	106	330	278	202	81
Wdr54	564	160	848	1440	235	1213	703	484	128
1700003E16Rik	187	61	135	335	57	212	84	61	38
Dctn1	4947	4558	5678	6282	3491	6453	6242	3801	5719
