Geneid	KRS7_1_QGP1_1_DMSO	KRS7_4_QGP1_2_DMSO	KRS7_7_QGP1_3_DMSO	KRS7_2_QGP1_1_Tg6h	KRS7_5_QGP1_2_Tg6h	KRS7_8_QGP1_3_Tg6h	KRS7_3_QGP1_1_Tg24h	KRS7_6_QGP1_2_Tg24h	KRS7_9_QGP1_3_Tg24h
ALPL	20	14	36	15	22	8	6	21	5
LOC101927365	44	28	45	13	17	13	27	20	23
NPNT	39	18	87	85	307	98	777	828	676
DAZL	0	0	1	0	0	1	2	0	0
MCHR2-AS1	0	0	0	0	0	0	0	0	0
TAF11	528	381	1039	347	775	365	629	688	551
HTT	3142	1968	5491	1389	3273	1971	2530	2765	2448
PCOLCE	165	44	263	39	166	75	130	163	85
H3F3A	0	0	0	0	0	0	0	0	0
ETV6	2005	2091	3357	1224	1749	1055	1165	1123	842
GRP	679	354	1290	261	675	258	187	241	161
H2AFZ	3310	1776	16338	1401	7621	3800	3266	5469	2910
H2AFX	1050	217	2893	179	780	778	466	429	154
PARTICL	53	18	73	23	30	8	31	50	24
DDX11-AS1	25	12	102	9	51	28	47	50	24
LIN28B-AS1	0	0	0	0	0	0	0	0	0
BVES-AS1	0	0	0	0	0	0	0	0	0
NSG2	3013	2549	6714	1658	4925	2389	3924	4067	4006
LRIG1	1511	875	2492	793	1690	897	2031	2169	1700
RPAP1	683	299	1183	152	803	363	712	650	592
CCDC167	102	70	394	27	119	42	155	153	116
LOC105377924	0	0	0	0	0	0	0	0	0
RXFP4	1	0	0	0	0	0	0	0	0
VCY1B	0	0	0	0	0	0	0	0	0
OSTM1-AS1	0	0	0	0	0	0	0	0	0
EPYC	0	0	0	0	0	0	0	0	0
ZNF319	308	112	445	97	328	177	388	367	282
GPHN	470	438	886	439	700	449	449	477	384
C1orf87	0	0	0	0	0	0	0	0	0
ABALON	0	2	20	5	14	0	0	11	7
LINCMD1	0	0	0	0	0	0	0	0	0
PPP2CB	1142	784	2380	752	1526	796	1454	1493	1259
IFT80	18	13	28	2	11	3	4	10	12
TJP3	781	326	912	231	665	337	739	680	516
F3	67	45	92	75	91	87	154	139	112
FNDC11	27	12	33	4	15	9	27	30	17
LOC100507291	29	40	75	25	47	19	75	139	74
BMPR1B-AS1	0	4	0	7	1	0	0	0	0
CDC37L1-AS1	0	0	14	0	3	0	0	5	1
EHD3	522	328	849	489	1087	607	1373	1061	1245
PLA2G2E	0	0	0	0	0	0	0	0	0
SOX8	9	2	20	0	11	8	28	17	10
MYOF	15	29	25	18	16	12	8	5	4
LATS2	68	37	88	6	62	27	73	30	50
SNORA40C	0	0	0	0	0	0	0	0	0
GSTM2P1	0	0	0	0	0	0	0	0	0
SNORD166	0	0	0	0	0	0	0	0	0
IAPP	0	0	0	8	13	2	32	67	21
GABRA4	0	0	0	0	0	0	0	0	0
MED10	968	528	2064	1037	2678	1212	2468	2407	1982
RMND5A	2635	1522	3676	2063	3727	2702	4670	3795	3793
DCAF13P3	7	2	11	0	1	6	1	0	3
LOC101927640	0	0	0	0	0	0	0	0	0
LINC02541	1	4	9	0	0	0	0	0	1
FLJ34503	0	0	0	0	0	0	2	0	0
BMPER	21	26	52	30	49	18	40	39	44
CITED4	55	7	104	22	58	25	86	91	51
ZFP82	0	0	0	0	0	0	1	0	1
ZNF483	502	342	614	304	777	546	819	809	932
HDAC2-AS2	8	5	13	2	3	2	3	4	7
LINC02534	0	0	0	0	0	0	0	0	0
MPP4	100	43	157	37	69	35	60	70	54
POP5	218	102	752	78	513	185	214	374	256
PCNA	3338	2046	10114	1519	3925	3062	1053	1309	573
PCK1	0	0	0	0	0	0	0	0	0
CXCL5	0	0	1	0	0	0	0	0	0
TRH	0	0	0	0	0	0	1	0	0
LOC101927919	1	0	10	1	7	6	5	3	3
LOC105377967	0	0	0	0	0	0	0	0	0
KRTAP5-9	3	0	0	0	0	0	1	0	0
ADRA2C	5	2	26	4	4	4	8	7	10
KCNMB1	2	0	0	0	0	0	0	0	0
HSPA9	6586	8027	13301	23601	27696	14081	21859	23863	18325
MIR548B	0	0	0	0	0	0	0	0	0
LOC285762	0	0	0	0	0	0	0	0	0
LOC105377975	0	0	0	0	0	0	1	0	0
MIR3144	0	0	0	0	0	0	0	0	0
CCL15	0	0	0	0	0	0	0	0	0
ATCAY	3932	2481	6634	3637	7526	4050	6055	5113	4206
WISP3	0	2	1	0	0	2	3	2	1
GGH	2041	1211	4446	562	1559	816	1402	1790	545
TIMP1	939	407	2225	217	900	280	505	699	492
FAM25C	0	0	0	0	0	0	0	0	0
NDST4	1765	1583	2703	365	642	362	304	314	169
RNF217-AS1	7	17	18	3	6	5	12	1	7
PAPD5	524	447	761	522	641	464	773	573	430
GOPC	1652	1301	2440	1764	2513	1621	2382	1898	1919
LINC02523	1	0	0	0	0	0	0	0	0
PEX11A	136	92	220	65	113	70	122	145	114
NCOA7-AS1	0	0	0	0	0	0	0	0	0
OR6P1	0	0	0	0	0	0	0	0	0
BOLA2B	0	0	0	0	0	0	0	0	0
GTF2E2	536	631	1110	972	1007	535	834	872	595
COX7A2L	1688	1250	3221	1338	3696	1377	3411	3392	2882
CRB2	0	0	1	0	0	1	0	0	0
MIR588	0	0	0	0	0	0	0	0	0
LOC101928140	0	0	0	0	0	0	0	0	0
FAM236D	0	0	0	0	0	0	0	0	0
CYBB	342	260	580	240	372	284	316	264	259
BAZ1A	709	716	1409	660	630	464	682	614	495
MIR548H5	0	0	0	0	0	0	0	0	0
MIR548AJ1	0	0	0	0	0	0	0	0	0
LINC01013	1	0	3	0	0	0	2	0	3
MOXD1	583	373	939	356	559	368	574	550	477
TAAR3P	8	12	13	9	27	9	14	10	11
VNN3	1	0	6	4	21	9	35	21	27
SNORD101	4	0	4	6	9	3	8	5	8
SNORD100	4	0	5	0	3	3	3	5	3
SNORA33	1	4	9	12	6	2	8	10	8
AARS2	466	243	1104	199	599	360	452	508	327
TARID	75	37	78	55	55	36	108	129	95
LINC01312	0	0	0	0	0	0	2	0	0
NACC1	2101	732	3611	549	2197	1377	1895	1830	1116
DHX40	2507	1804	4062	2499	4448	2263	3898	3363	2934
LOC101928231	0	0	0	0	0	0	0	0	0
LOC101928304	29	15	56	9	39	18	7	10	13
MIR219A1	0	0	0	0	0	0	0	0	0
MED18	103	88	275	30	187	53	90	150	88
RAP2C	596	399	988	460	623	529	632	597	476
MIR548A2	0	0	0	0	0	0	0	0	0
MTERF3	210	135	388	104	227	118	257	243	173
UTP11	1220	1105	2800	1431	2276	1418	1640	1693	1393
NOP58	1036	1144	2371	1527	1755	1052	1718	1557	1279
MRPS2	678	269	1356	271	919	552	858	780	570
LACTB2	474	645	987	668	734	455	612	513	425
LOC101928461	3	0	0	0	0	0	2	6	0
LOC101928429	0	0	0	0	0	0	0	0	0
NHEG1	5	1	11	0	1	0	1	11	2
C2orf72	65	20	140	2	12	16	28	28	22
CSPG4	3	0	0	0	0	0	2	0	2
CTRL	8	9	17	3	35	30	21	26	20
LOC102723649	0	0	0	0	0	0	0	0	0
MIR3145	0	0	0	0	0	1	0	0	0
FLJ46906	19	5	35	7	61	23	32	64	49
LINC01625	0	0	0	0	0	0	0	0	0
LOC100507477	0	0	0	0	0	0	0	0	0
LOC103352541	0	0	0	0	0	0	1	0	0
MIR3668	0	0	0	0	0	0	0	0	0
MIR4465	0	0	0	0	0	0	0	0	0
ZWILCH	1100	1056	3130	1213	1780	1671	1777	1925	663
CABP4	7	1	6	7	16	10	20	23	28
IL17RA	944	688	1482	500	783	438	988	860	824
SOS2	2028	1837	2320	2751	2703	1967	3675	2687	3201
LOC153910	0	0	1	6	0	0	5	5	0
LINC01277	4	5	3	3	3	3	4	6	12
CPE	36543	21106	60122	24577	57853	28338	49578	46014	41946
PHACTR2-AS1	0	0	0	0	0	0	0	0	0
OR8G2P	0	0	0	0	0	0	0	0	0
HYMAI	0	0	0	4	0	0	1	0	3
SNORA98	0	0	0	0	0	0	0	0	0
LOC100507557	31	6	26	10	33	7	66	40	33
WRAP73	787	318	1493	257	1078	461	820	903	632
SERPINA3	37	8	64	18	26	17	24	23	9
IGBP1	766	697	1464	519	1060	440	953	1051	767
LOC101928661	0	0	0	0	0	0	0	0	0
VIRMA	1440	1377	2545	1135	2020	1147	1623	1674	1400
KATNBL1P6	4	3	2	0	2	0	0	1	1
LUADT1	4	4	14	0	4	0	1	0	1
UST	368	247	631	171	219	161	489	388	417
UST-AS1	0	0	0	0	0	0	0	0	0
LOC105378047	0	0	0	0	0	0	0	0	0
MIR431	2	2	2	0	2	3	0	1	0
CMAHP	183	113	293	43	73	66	114	99	90
SLC51A	0	0	0	0	0	0	0	0	2
TMEM60	431	208	1320	195	675	344	497	538	469
FAM3D	0	0	0	0	0	1	1	0	0
UBE2E2	397	397	701	370	518	313	586	486	499
LOC645967	4	0	9	2	1	1	0	0	0
RAET1E-AS1	3	0	8	0	1	1	0	0	0
LALBA	0	0	0	0	0	0	0	0	0
RAET1G	0	0	2	0	3	0	1	0	2
LOC105378052	0	0	0	0	0	0	0	0	0
GPR182	0	0	0	0	0	0	0	0	0
RAB25	1718	675	3585	711	3575	1555	1908	2212	1642
MIR194-2HG	1	0	2	0	6	3	9	2	8
LOC102723831	0	0	0	0	0	1	0	0	0
CCL16	0	0	0	0	0	0	0	0	0
SCN2B	0	0	0	0	0	0	0	0	0
RRBP1	2949	2592	4471	5196	9015	4994	5834	5710	4449
POLR2G	649	288	2523	304	1861	693	1026	1449	1054
PPM1B	2803	2252	4566	2609	4035	2662	3580	3473	2746
PSPH	568	411	1190	1191	3890	1834	2301	2454	2104
POU4F2	0	0	0	0	0	0	0	0	0
HBBP1	0	0	0	0	0	0	0	0	0
AURKAPS1	16	23	50	24	41	18	30	48	31
SDC4P	0	0	0	0	0	0	0	0	0
TDH	0	0	0	0	0	0	0	2	0
RBMY2EP	0	0	0	0	0	0	0	0	0
ANXA2P1	1	5	4	14	3	0	2	5	4
VENTXP1	0	0	0	0	0	0	0	0	0
PRR15	126	64	326	53	162	97	201	232	152
CCDC71L	790	432	1188	605	982	648	1312	1100	1012
GIMAP1	0	0	0	0	0	0	1	0	0
FILIP1L	6	3	4	36	19	7	130	88	85
MIR1273C	1	0	0	0	0	0	0	0	0
LOC105378068	0	0	0	0	0	0	0	0	0
SNORD28B	0	0	0	0	0	0	0	0	0
MIR4466	0	0	0	0	0	0	0	0	0
IL3	0	0	0	0	0	0	0	0	0
MIR3692	0	0	0	0	0	1	0	0	0
SYNJ2-IT1	0	0	1	0	0	0	0	0	0
TSSK6	44	2	37	6	43	13	50	25	25
SOST	0	0	1	0	0	0	0	0	0
SNORA116	0	0	3	0	0	0	0	0	2
MIR7161	17	6	21	0	14	16	14	9	15
C9orf153	2	2	1	0	4	6	3	8	3
C1orf100	0	0	0	0	0	0	0	0	0
MIR3918	0	0	0	0	0	0	0	0	0
LOC101929122	0	0	0	0	0	1	0	0	0
LINC02529	0	0	0	0	0	0	0	0	0
CDK5R2	1792	1719	2910	1780	1706	1274	1590	1124	1105
SOD2-OT1	9	11	33	2	16	8	16	28	4
SNORA29	1	4	1	0	0	1	2	0	0
MRPL18	509	419	1286	549	1175	533	844	995	710
TTC28	1065	973	1673	1394	2455	1651	1201	1270	902
CENPB	2027	844	4040	748	1926	1293	1766	1651	1275
CEL	29	21	22	4	19	10	10	32	15
CDH8	0	0	0	0	0	0	0	0	0
CEBPE	0	0	0	0	0	2	0	0	0
AIRN	0	0	0	0	0	0	0	0	0
LOC729603	65	32	107	25	50	26	56	85	75
PAH	26	15	39	26	18	17	11	5	8
SIRT7	277	100	559	72	382	212	335	400	259
IMPAD1	2238	2062	2980	2941	3734	2541	2944	2360	2270
UBE2R2	2548	2196	4743	1721	2936	1606	3223	3232	2515
RAB8B	759	568	964	845	868	624	859	697	723
BTBD2	1072	512	1415	268	799	431	824	621	412
RASIP1	1	1	12	5	25	3	13	30	19
FOCAD	2884	1411	5550	1431	4638	2503	3685	4340	3688
RPP25	366	140	782	91	400	227	393	364	255
DNAAF5	456	223	903	142	526	341	483	437	394
CMTM6	1680	767	2273	783	1465	1058	1509	1267	1093
FLVCR2	0	1	0	4	1	0	1	0	0
AGPAT4-IT1	11	16	22	0	20	12	9	10	11
LOC105378098	0	0	0	0	0	0	0	0	0
PACRG-AS2	0	0	0	0	0	0	0	0	0
PACRG-AS3	0	0	0	0	0	0	0	0	0
DKFZp451B082	0	0	0	0	0	0	0	0	0
CAHM	1	1	3	4	1	0	2	0	0
RRP1	436	241	838	228	673	372	641	626	412
LOC102724152	0	0	0	0	0	0	0	0	0
MEAT6	0	0	1	0	0	0	0	0	0
LARS2	526	349	1104	269	712	426	443	417	395
LINC00602	0	0	1	2	4	0	1	7	0
LOC101929297	0	0	0	0	0	0	0	0	0
IL12B	0	0	0	0	0	1	1	0	0
LOC100289495	67	94	117	85	67	44	159	107	115
RPS6KA2-IT1	0	6	11	1	15	9	19	18	16
MIR1913	0	0	0	0	0	0	0	0	0
MIR3939	0	4	1	0	0	4	0	0	0
LOC105378123	0	0	0	0	0	0	0	0	0
LOC105378127	0	0	0	0	0	0	0	0	0
LINC02538	0	0	0	0	0	0	0	0	0
LINC02487	0	0	0	0	0	0	0	0	0
LINC01558	0	0	0	0	0	0	0	0	0
AFDN-DT	9	12	14	0	10	5	1	10	2
KIF25-AS1	0	0	0	0	0	0	0	0	0
FRMD1	0	0	0	2	0	0	0	0	0
LOC105378137	0	0	0	0	0	0	0	0	0
LOC101929420	3	0	4	3	0	1	3	0	0
LOC105378146	0	0	0	0	0	0	0	0	0
LOC101929460	0	0	0	0	0	0	0	0	0
LOC102724357	0	0	0	0	0	0	0	0	0
LINC01615	0	0	0	1	0	0	2	0	0
LINC02544	0	0	0	0	0	0	0	0	0
LOC101929523	2	0	5	0	3	1	6	0	6
GPAT3	245	230	536	733	1029	665	1154	1034	1043
SYNGR3	364	65	557	86	728	367	556	450	366
UNC5C	123	61	174	31	54	34	38	28	40
MARCH1	263	209	267	269	306	170	515	368	398
MORN2	131	196	423	188	421	94	365	426	467
LINC00242	0	0	0	0	0	0	0	0	0
FAM135B	2	0	2	3	1	1	15	8	9
LOC100131532	2	0	3	0	0	0	0	0	2
LOC102724511	0	0	0	0	0	0	0	0	0
LOC154449	0	0	0	0	0	0	0	0	0
LOC285804	2	0	1	0	1	0	2	0	0
LINC01624	3	0	0	0	0	0	0	0	0
NUAK2	273	142	603	74	265	229	99	121	64
PPP1R14C	86	44	183	116	221	149	203	186	206
KIAA0319L	2427	1720	4157	857	1834	974	2449	2698	2319
MYBBP1A	1409	957	2676	1471	3749	2133	2659	2756	2368
TIMP2	1233	542	1708	385	512	330	1032	741	554
MPHOSPH6	334	443	893	614	546	363	406	368	363
CREBL2	1225	812	1793	726	1418	904	1403	1106	1059
APOBEC3G	0	0	0	0	0	0	0	0	0
CYLC2	0	0	0	0	0	0	0	0	0
HNRNPCL2	0	0	0	0	0	0	1	0	0
FES	3	1	2	0	16	6	27	7	9
BAGE3	0	0	0	0	0	0	0	0	0
TTTY2B	0	0	0	0	0	0	0	0	0
TTTY1B	0	0	0	0	0	0	0	0	0
TTTY21B	0	0	0	0	0	0	0	0	0
SNHG8	170	153	845	271	1795	411	1158	2282	2474
ZNF702P	0	0	0	2	0	0	0	0	0
RPL23AP53	261	176	333	147	271	181	330	319	192
WBP11P1	0	3	1	19	6	0	1	2	1
USP32P2	4	5	7	6	2	9	8	23	14
LINC00682	0	0	0	0	0	0	0	0	0
HHIP	64	42	92	23	39	14	5	5	8
SLC23A2	2214	1451	3657	1242	2859	1663	2411	2362	2209
SSX4	0	0	0	0	0	0	0	0	0
HSD17B14	174	38	262	53	184	77	136	181	124
HSD17B11	2054	1112	3904	968	2483	1436	2518	2351	1773
PNKD	261	93	579	169	549	282	367	298	234
PIBF1	451	438	621	640	705	461	697	593	559
HEATR4	12	9	24	3	6	7	12	6	17
STAMBPL1	661	489	1441	861	1329	1039	1166	1250	1014
SIPA1L2	909	806	1800	2094	4020	2064	2402	2681	2239
MIR664B	0	0	0	0	0	0	0	0	0
MIR5100	0	0	0	0	0	0	0	0	0
MIR5189	1	0	0	0	0	0	0	0	0
MIR5010	5	2	14	0	19	6	4	12	10
GAS1RR	0	0	0	0	0	0	0	0	0
DENND2A	10	3	8	0	4	6	6	20	3
GRK5	234	126	531	63	272	204	304	288	305
EIF1	6956	4756	19400	8815	31570	12696	17833	23498	18709
MPHOSPH10	1562	2477	2231	4150	2539	1836	2420	2037	1757
FCGBP	21	1	30	4	37	21	26	34	35
DHTKD1	1692	1033	2967	682	1904	1061	1727	1926	1407
A1BG	8	2	21	0	42	8	14	21	26
C9orf62	0	0	0	0	0	0	0	0	0
XAGE5	0	0	0	0	0	1	0	0	0
HIST1H4D	5	6	4	11	7	3	3	0	8
HIST1H4A	6	10	46	8	25	6	1	0	6
MIR527	0	0	0	0	0	0	0	0	0
TTTY23B	0	0	0	0	0	0	0	0	0
TTTY7B	0	0	0	0	0	0	0	0	0
TTTY8B	0	0	0	0	0	0	0	0	0
ETS2	9770	5890	12952	3548	9220	4107	5177	5224	3961
ZBED6	1868	1388	2419	1156	2341	1702	1080	1216	1210
PHKG2	346	141	690	123	651	348	390	449	296
TMEM231	288	147	552	232	561	271	769	694	551
MIR489	0	0	0	0	0	0	0	0	0
MIR488	0	0	0	0	0	0	0	0	0
ZNF442	1	2	6	0	3	1	2	3	6
GZF1	653	469	1051	701	1059	657	910	1002	799
SETD5	4467	4240	7632	4486	7825	4738	5674	6330	4809
MYF5	0	0	0	0	0	0	0	0	0
CAPN15	526	150	625	180	612	333	590	445	384
GIF	0	0	0	0	0	0	0	0	0
LYZ	14	2	17	0	9	10	13	0	0
SFXN1	3230	2199	6152	1754	3612	2368	3021	2979	2561
ZNF574	312	142	539	86	381	213	241	222	232
PARP12	210	116	488	53	112	81	211	239	208
TNS3	1580	882	2413	256	633	295	845	722	655
BDP1	18	16	31	10	23	10	15	26	13
ANKMY2	416	375	746	316	657	356	734	791	775
PCSK7	1392	660	2621	539	1495	951	1293	1149	1010
FAM8A1	976	681	1122	974	1452	928	1896	1231	1494
DNAH1	38	17	57	3	55	22	35	50	31
AKAP11	2539	2000	4085	2022	2734	2128	3345	2810	3637
IMPG2	3	10	9	3	3	1	3	11	5
UBE2N	1505	1057	3511	741	1970	1078	1322	1638	1239
UBE2I	2272	2602	5704	2306	3463	1801	2509	2827	1928
DEDD	1068	679	2144	654	1667	831	1441	1562	1164
PRPSAP1	822	359	2017	221	785	406	942	993	797
TBC1D24	576	302	976	314	957	662	693	637	631
ZNF768	754	429	1398	390	1055	578	1089	926	714
KCNIP1	0	0	0	0	0	0	0	0	0
CDH6	1074	1031	1429	1582	1590	1266	864	764	957
NPIPA2	0	0	0	0	0	0	0	0	0
NPIPA3	0	0	0	0	0	0	0	0	0
INAFM2	384	183	723	88	284	149	390	464	364
KRTAP5-4	0	0	0	0	0	0	0	0	0
CCNB1IP1	652	426	1604	852	2069	1076	1943	2360	1633
DMRT3	6	1	15	4	4	2	12	13	10
RBM25	2868	4830	4724	6658	4283	2820	2432	2803	1948
CASKIN1	371	117	566	60	228	147	306	260	244
SRGAP1	1965	2253	3296	1222	1891	1245	1414	1559	1295
CARD18	0	0	0	0	0	0	0	0	0
RPTOR	1119	524	1801	361	1315	719	959	1085	910
RGL3	1301	545	2273	258	881	570	863	819	814
LRRC10B	14	1	25	2	30	14	31	30	25
FBL	1485	758	4322	702	2591	1521	1520	2097	1287
OXT	0	0	0	0	0	0	0	0	0
ZNF232	359	289	789	298	678	422	522	481	401
ZNF426	585	485	958	434	822	479	855	789	698
MCHR1	2	0	0	0	0	0	0	0	0
TXNDC9	970	710	1732	867	1506	896	1435	1304	955
IL1RAPL1	0	0	0	0	0	0	0	0	0
TMX3	992	688	1480	769	1229	842	1441	1457	1160
DNAAF4	13	6	20	14	15	5	24	37	25
MOB3A	409	219	599	129	387	206	290	219	178
HIST1H4H	20	15	56	8	39	26	35	63	75
HIST1H4K	32	4	29	0	24	14	18	30	20
HIST1H4F	0	0	0	0	0	0	0	0	0
MIR649	0	0	0	0	0	0	0	0	0
FEM1A	715	360	1371	308	1090	637	941	955	795
MIR6734	0	0	0	0	0	0	0	0	0
MIR6126	0	0	0	0	0	0	0	0	0
PRCD	0	0	0	0	0	0	0	0	0
CCL1	0	0	0	0	0	0	0	0	0
CBX7	280	98	611	51	248	124	243	275	161
DSPP	1	4	4	1	2	1	0	0	0
TARBP1	396	206	724	101	323	198	355	306	339
TAF13	539	486	1043	910	1518	863	959	1031	947
TAF7	4868	4494	8779	4518	6209	2827	5043	5576	4069
TCP11	0	0	0	0	0	0	0	0	4
XAB2	712	435	1280	230	1076	536	784	755	535
CTNNBIP1	501	163	810	183	664	333	585	440	382
TOB2	799	486	1495	456	1486	860	825	1006	688
VGLL1	0	0	0	0	0	0	0	0	0
TUBE1	158	179	315	680	720	509	666	790	627
TUBD1	143	95	288	54	132	95	111	174	81
IKZF2	835	519	1125	164	330	343	404	408	242
CRELD1	546	195	774	572	1540	741	1218	1204	1019
NAGPA	104	39	104	30	121	43	126	138	82
HSFX4	0	0	0	0	0	0	0	0	0
UCP2	1087	720	2403	369	688	468	534	524	377
MAGOH	410	611	1992	845	1794	579	794	1459	1086
USP1	2984	2332	5762	2975	3401	3497	3863	3469	2595
UNG	525	202	871	177	619	305	369	261	336
ERMN	5	1	2	0	0	0	5	3	4
ANKRD31	59	67	94	35	44	23	51	54	31
KRTAP9-6	0	0	0	0	0	0	0	0	0
HEG1	14	14	18	28	9	10	44	23	25
HMHB1	0	0	0	0	0	1	0	0	0
LY6G6D	0	0	0	0	0	0	0	0	0
MYOZ1	0	0	0	0	0	0	0	0	0
RRAGD	792	545	1409	269	707	420	721	577	552
ABRACL	345	320	1150	425	1177	482	653	781	596
MID1IP1	1841	879	3507	922	2599	1424	2231	2034	1998
KCTD16	1106	806	1960	478	931	751	1229	1296	1242
PRDM13	31	8	70	18	29	29	46	28	27
TRIM34	1	0	0	0	0	0	0	0	0
CHST6	15	4	20	0	11	9	13	19	9
PCDH19	4	7	8	6	2	4	6	10	8
PC	264	129	692	291	1171	643	305	295	220
P4HB	19443	10748	35195	11058	30733	16715	25660	24803	20351
FABP1	0	0	0	0	0	0	1	0	0
PPP1R3E	225	185	407	64	176	109	134	129	153
TMOD3	2428	2141	4135	2285	3088	2187	2751	2618	2398
DBH	0	0	0	0	0	0	0	0	0
DDX58	368	347	794	231	369	253	421	441	371
ZDHHC2	697	391	1059	244	367	341	782	474	493
CRIP1	8	0	4	0	9	5	2	8	6
HECTD1	3065	2890	5494	2438	4352	2461	4058	4297	3954
C5orf52	0	0	0	0	0	0	0	0	0
HIST1H4L	5	19	1	19	1	2	2	0	0
HIST1H4E	13	44	22	58	12	27	12	10	28
HIST1H4B	1	7	1	4	2	6	4	6	1
VN1R10P	0	0	0	0	0	0	0	0	0
SPDYE8P	0	0	0	0	0	0	0	0	0
FUNDC2P2	0	0	0	0	0	0	0	1	0
CYMP	0	0	0	0	0	0	1	0	0
C1RL	761	531	1420	362	771	407	985	1055	984
TRPC5OS	0	0	0	0	2	2	1	0	0
MED13	3944	2615	6343	2343	4608	3070	4044	3728	3569
MED31	265	144	595	235	504	206	344	403	221
CUTC	189	114	444	65	211	119	192	248	135
PSD3	3163	2100	4971	1639	2632	2046	2832	2537	2258
TNFSF15	6608	5915	10717	14634	21707	15473	10465	9063	11450
SPATA46	0	3	0	0	1	0	0	0	0
THEM5	0	0	1	0	1	0	1	0	0
ODF3L2	3	0	5	0	2	1	5	0	3
ZSCAN1	1	0	0	0	0	0	0	0	0
UBALD2	642	502	1478	516	643	522	1069	1048	579
SNX29	940	658	1766	890	2306	1163	1035	1166	1181
DSEL	0	0	0	0	0	0	0	0	0
COQ8A	324	142	517	117	493	241	394	358	291
COQ9	983	730	1742	565	1253	615	1076	1132	663
AGTRAP	89	20	252	12	156	60	192	200	140
SLC17A6	1	0	0	0	0	1	0	0	0
NKIRAS1	146	109	251	79	167	128	215	212	166
LRAT	2	4	1	3	0	3	7	0	8
PRELID1	1365	1259	3535	1387	3001	1460	2218	2298	1519
ELF4	580	419	982	205	452	269	475	527	379
CBY3	2	0	1	0	2	1	0	0	3
ANKRD62	10	8	26	10	3	3	4	11	4
KRTAP9-7	0	0	0	0	0	0	0	0	0
BTLA	2	0	0	9	2	0	5	0	2
PRM3	0	0	0	0	0	0	0	0	0
SCPEP1	834	648	1889	432	1300	522	730	892	631
PLEKHA2	1048	510	1543	208	577	360	600	590	443
DNAH7	37	19	48	24	62	20	117	101	164
PLA2G2C	0	0	0	0	0	0	0	0	0
CLIC2	9	14	12	6	13	17	17	12	16
LRP1	1531	890	2543	625	2108	975	1463	1684	1302
YOD1	512	377	686	443	645	563	708	606	605
H3F3B	12219	6441	25877	7502	21756	12031	14159	15314	10782
H1F0	6445	5938	15227	5385	7579	5608	12793	12695	12793
CSTF3	988	854	1922	1097	1481	796	1422	1354	1219
DRD5	0	0	0	0	1	0	0	0	0
FAM25A	0	0	0	0	0	0	0	0	0
APOF	0	0	0	0	0	0	0	0	0
CD8B2	0	0	0	0	0	0	0	0	0
IFNA21	0	0	0	0	0	0	0	0	0
PIP4P2	277	158	396	228	411	256	465	452	351
FAM71B	0	0	0	0	0	0	0	0	0
COX7B2	0	0	0	0	0	0	0	0	0
PTPRS	3359	1890	4773	1214	2104	1349	2143	1702	1780
HIST2H4A	0	0	0	0	0	0	0	0	0
HIST1H4G	0	0	0	0	0	0	0	0	0
NCOR1P1	0	0	0	0	0	0	0	0	0
GUSBP5	27	21	61	7	25	30	47	54	27
SPDYE7P	0	0	0	0	0	1	0	0	0
DPH5	587	500	1055	353	822	391	1051	1184	824
NHS	780	1026	1312	1226	1386	869	1112	1058	1073
FAM169B	0	0	0	0	0	1	0	0	0
TMPRSS11A	0	0	0	0	0	0	0	0	0
BMI1	52	21	112	11	58	28	79	30	70
ASCL2	0	0	0	0	0	0	0	0	0
AKT1	2097	1031	3531	661	1930	1143	1545	1643	1031
GRK3	354	282	627	290	434	330	464	309	353
NR2F1	630	428	1190	178	380	300	289	349	199
ADGRD1	90	42	157	48	174	65	162	158	184
SLC7A6OS	265	235	591	271	403	270	383	343	327
PHAX	1288	1759	2742	1842	1743	1112	1326	1187	1019
UTP15	724	553	1279	660	1126	744	1120	1005	979
USP42	867	955	1459	928	1094	746	908	906	804
CLDN8	0	0	0	0	0	0	0	0	0
FAM234B	802	406	1534	252	1010	413	628	628	639
RALGAPA2	5067	3560	8722	3533	7038	3956	5340	5726	4579
PCYOX1	4321	3276	6319	2418	4575	2499	5322	4911	4677
ABHD12	1457	687	3282	337	1146	705	1121	1190	836
SS18L2	166	82	493	201	621	287	369	415	268
RSL24D1	1577	1183	2707	2323	3836	1870	3141	2922	2104
TCEAL9	2780	3603	6057	6813	6972	2877	3313	3646	2868
HP1BP3	3787	2799	8644	2209	3983	2637	3723	4644	2544
SETBP1	2427	2590	3860	1180	1685	1149	1096	1316	1023
CHD5	940	586	1356	430	859	458	652	604	555
AK6	0	0	1	0	0	0	3	0	0
CDH9	0	0	0	0	0	0	0	0	0
TMEM191B	0	0	3	0	1	0	0	0	0
OPRD1	9	5	22	0	2	0	7	8	1
ZNF385D	0	0	0	0	1	0	0	0	0
ADGB	5	0	0	5	0	0	4	2	0
SLC35E4	30	4	54	20	39	7	26	24	28
KRTAP3-3	0	0	0	0	0	0	0	0	0
KRTAP4-1	0	0	0	0	0	0	0	0	0
ZNF730	1	0	0	0	0	0	0	0	0
C19orf67	0	0	0	0	0	0	0	0	0
KIAA2012	0	0	0	0	0	0	0	0	0
MGAT4D	0	0	0	0	0	0	0	0	0
C5orf66	4	8	13	7	8	3	6	9	9
